fixed acidity,citric acid,free sulfur dioxide,total sulfur dioxide,alcohol,target
-0.6222623966359855,-0.2804219695607981,-1.21393269819975,-1.2103230413771988,0.008745086287833773,3
-0.1607684741841144,0.1279725526210978,1.6917182514807088,1.572374656571709,-0.8951743063593828,3
0.18535196765478837,0.2096514570574771,2.1566224034295822,0.923078527050297,-0.648650835637414,3
1.800580696236336,1.0264405014212694,0.23889277664047934,1.3868614767084484,-0.812999816118727,4
-0.1607684741841144,-1.2605688227973484,-0.5746894892700491,-0.9088641240994005,1.6522348911009552,5
0.7622193707196266,-0.19874306512441883,-0.8652545842380951,0.3201606924947004,-1.0595232868406943,3
3.415809424817884,1.1897983102940275,-1.7369498691422327,-0.6305943543045097,-0.4843018551561024,3
0.3007254482677556,1.0264405014212694,-0.34223741329561247,-0.09724396219763574,1.734409381341611,4
1.2237132931714978,0.94476159698489,-1.0395936412189226,-0.9552424190652156,0.33744304725045837,4
0.8775928513325939,0.2913303614938564,-1.795062888135842,-0.8624858291335854,0.666141008213083,2
-0.6222623966359855,0.7814037881121315,-0.22601137530839407,-0.16681140464635844,0.7483154984537388,5
0.7622193707196266,-0.19874306512441883,-0.10978533732117574,0.8303219371186668,-0.31995287467479083,3
0.06997848704182111,0.5363670748029942,0.8781359855701802,0.3201606924947004,0.666141008213083,4
0.41609892888072386,1.1081194058576482,-0.9233676032317042,-1.6741059910353502,1.6522348911009552,2
-1.0837563190878554,-0.2804219695607981,1.2849271185254445,0.7607544946699442,-0.9773487966000386,3
-0.9683828384748883,-2.1590367715975196,-1.504497793167796,-0.6769726492703249,-1.5525702282846319,2
-0.5068889160230172,-0.11706416068803956,0.3551188146276977,0.8998893795673895,-1.1416977770813517,4
-0.5068889160230172,-0.19874306512441883,0.4132318336213069,0.8303219371186668,-1.0595232868406943,4
0.3007254482677556,-1.505605536106486,1.5173791944998813,1.0622134119477424,-1.1416977770813517,3
-0.04539499357114716,0.5363670748029942,0.7619099475829619,0.6911870522212215,-1.5525702282846319,3
0.06997848704182111,0.5363670748029942,1.6917182514807088,2.0825359011956754,-0.812999816118727,4
-0.04539499357114716,1.8432295457850616,1.6917182514807088,2.059346753712768,-1.0595232868406943,3
-0.04539499357114716,1.8432295457850616,1.8079442894679272,2.152103343644398,-1.0595232868406943,3
-0.1607684741841144,0.618045979239373,0.8200229665765711,0.6679979047383139,-0.5664763453967582,4
-1.0837563190878554,-0.8521743006154523,0.4132318336213069,-0.42189202695834166,0.33744304725045837,3
-0.04539499357114716,0.1279725526210978,-0.5165764702764399,-0.6537835017874173,1.734409381341611,6
-0.39151543541004996,-0.4437797784335562,1.110588061544617,1.6883203939862468,-1.388221247803319,2
-0.2761419547970827,-0.4437797784335562,1.168701080538226,1.7115095414691543,-1.388221247803319,4
-0.04539499357114716,0.2096514570574771,-0.4003504322892216,-0.3291354370267114,0.666141008213083,4
-0.2761419547970827,0.04629364818471899,-0.05167231832756655,-0.28275714206089625,-0.812999816118727,3
-0.5068889160230172,0.8630826925485108,2.3309614604104096,1.0158351169819273,-1.2238722673220073,3
-0.5068889160230172,0.94476159698489,2.389074479404019,0.9926459694990197,-1.2238722673220073,4
-0.5068889160230172,0.8630826925485108,2.3309614604104096,1.0622134119477424,-1.2238722673220073,3
-0.04539499357114716,-0.7704953961790733,1.110588061544617,1.7810769839178768,-1.388221247803319,3
0.3007254482677556,-0.7704953961790733,0.9943620235573987,1.5491855090888014,-1.4703957380439747,3
-0.04539499357114716,-0.6071375873063147,1.168701080538226,1.3636723292255408,-1.0595232868406943,3
0.06997848704182111,-0.11706416068803956,1.0524750425510079,2.2912382285418436,-0.812999816118727,3
-0.04539499357114716,0.04629364818471899,0.23889277664047934,-0.07405481471472819,1.1591879496570192,4
-1.1991297997008237,0.1279725526210978,0.0645537196596518,-0.5378377643728794,-0.31995287467479083,2
-0.5068889160230172,1.353156119166786,0.5875708906021344,0.36653898746051555,-1.4703957380439747,3
0.18535196765478837,-0.11706416068803956,0.18077975764687015,-0.2595679945779887,-1.1416977770813517,3
3.8773033472697525,4.456954487749195,-0.8652545842380951,-0.3059462895438038,-0.5664763453967582,2
-0.04539499357114716,-0.3621008739971774,-1.155819679206141,-1.3958362212404594,-0.31995287467479083,3
-0.853009357861921,-0.19874306512441883,-0.6909155272572675,0.7607544946699442,-0.8951743063593828,4
-1.4298767609267593,-0.688816491742694,-1.3301587361869684,-1.6045385485866275,-0.073429403952822,3
-0.04539499357114716,0.37300926593023565,0.0064407006660426236,-0.6074052068216022,0.5017920277317699,5
-0.1607684741841144,-0.3621008739971774,-0.22601137530839407,-0.35232458450961895,-0.7308253258780713,4
-0.7376358772489527,-0.688816491742694,0.0064407006660426236,-0.7465400917190476,0.41961753749111413,5
-1.1991297997008237,-0.7704953961790733,1.168701080538226,0.343349839977608,-0.9773487966000386,3
0.7622193707196266,0.2096514570574771,0.5875708906021344,0.6216196097724987,0.33744304725045837,3
-1.314503280313791,-0.7704953961790733,1.4592661755062721,0.6911870522212215,-0.9773487966000386,3
0.7622193707196266,0.2096514570574771,0.47134485261491604,0.552052167323776,0.33744304725045837,3
0.41609892888072386,-1.0155321094882108,-0.10978533732117574,0.8071327896357593,-1.2238722673220073,4
-0.39151543541004996,-0.2804219695607981,-0.10978533732117574,0.15783666011434747,-1.2238722673220073,4
-0.6222623966359855,-0.9338532050518316,-0.22601137530839407,0.06508007018271719,-0.15560389419347778,4
0.3007254482677556,0.618045979239373,0.23889277664047934,0.181025807597255,-1.5525702282846319,3
-0.5068889160230172,-0.11706416068803956,0.3551188146276977,1.456428919157171,-0.7308253258780713,4
0.3007254482677556,-0.11706416068803956,1.8079442894679272,3.1260475379265156,-1.2238722673220073,4
-0.04539499357114716,-2.0773578671611403,-0.5165764702764399,0.11145836514853233,-1.388221247803319,2
1.6852072156233688,0.5363670748029942,0.18077975764687015,1.3172940342597257,-0.812999816118727,4
1.5698337350103995,0.4546881703666149,0.8200229665765711,1.6419420990204316,-0.8951743063593828,4
0.41609892888072386,0.37300926593023565,1.168701080538226,1.3172940342597257,-1.306046757562663,4
-0.04539499357114716,-0.11706416068803956,1.110588061544617,1.9434010162982298,-0.812999816118727,4
0.18535196765478837,2.0882662590941985,0.2970057956340885,-0.3987028794754341,0.41961753749111413,5
-0.7376358772489527,-1.0155321094882108,-0.4003504322892216,0.5056738723579609,-0.812999816118727,4
0.5314724094936911,-0.8521743006154523,0.8200229665765711,1.3868614767084484,-1.5525702282846319,3
0.9929663319455622,-0.6071375873063147,-0.6909155272572675,-1.094377303962661,-0.15560389419347778,3
0.3007254482677556,0.2913303614938564,-0.6909155272572675,-0.8624858291335854,0.666141008213083,5
-0.04539499357114716,0.04629364818471899,1.7207747609775135,1.885428147590961,-0.7308253258780713,4
0.06997848704182111,1.8432295457850616,0.2970057956340885,0.11145836514853233,-1.5525702282846319,3
-0.853009357861921,0.2096514570574771,-0.8652545842380951,2.6042917195610955,0.5839665179724272,4
-0.04539499357114716,-0.5254586828699355,-0.5165764702764399,0.04189092269980963,1.6522348911009552,5
-1.1991297997008237,-0.5254586828699355,-1.3301587361869684,-1.3958362212404594,0.2552685570098026,5
-1.4298767609267593,-0.6071375873063147,-1.3301587361869684,-1.419025368723367,0.2552685570098026,5
-0.853009357861921,-1.5872844405428652,-0.9814806222253134,-0.42189202695834166,-0.4843018551561024,3
-1.0837563190878554,-0.4437797784335562,0.2970057956340885,1.4332397716742635,-0.4843018551561024,2
1.9159541768493034,-1.0155321094882108,0.3551188146276977,1.3868614767084484,-0.648650835637414,1
-1.1991297997008237,0.8630826925485108,-1.7369498691422327,-0.6537835017874173,0.9126644789350503,1
-1.1991297997008237,0.4546881703666149,0.12266673865326098,0.48248472487505334,-1.0595232868406943,4
-0.1607684741841144,0.4546881703666149,0.5875708906021344,0.22740410256307014,-0.812999816118727,6
-0.6222623966359855,-0.2804219695607981,-1.562610812161405,-0.9320532715823081,0.33744304725045837,5
-0.5068889160230172,0.4546881703666149,-0.6909155272572675,-0.4450811744412492,0.9948389691757076,4
-1.1991297997008237,0.37300926593023565,-1.8531759071294511,-1.4422145162062745,0.666141008213083,2
0.06997848704182111,0.1279725526210978,0.0645537196596518,-0.6769726492703249,-0.31995287467479083,4
0.06997848704182111,0.5363670748029942,0.0645537196596518,0.4361064299092382,-1.388221247803319,3
0.06997848704182111,0.5363670748029942,-1.155819679206141,-0.9784315665481231,-0.31995287467479083,3
0.41609892888072386,0.5363670748029942,1.8079442894679272,2.1752924911273057,-0.812999816118727,4
-0.7376358772489527,0.1279725526210978,-0.7490285462508767,0.6911870522212215,0.008745086287833773,4
0.06997848704182111,-0.6071375873063147,-0.16789835631478492,0.9926459694990197,-1.1416977770813517,4
-1.775997202765662,-2.1590367715975196,-0.05167231832756655,0.2737823975288853,-0.7308253258780713,3
-1.775997202765662,-2.1590367715975196,-0.05167231832756655,0.181025807597255,-0.7308253258780713,4
-1.6606237221526938,-2.1590367715975196,0.0645537196596518,0.22740410256307014,-0.7308253258780713,4
-1.8913706833786292,-2.1590367715975196,-0.10978533732117574,0.22740410256307014,-0.7308253258780713,3
-1.1991297997008237,-0.6071375873063147,0.5294578716085252,0.2505932500459777,-1.0595232868406943,3
-0.2761419547970827,-0.2804219695607981,-0.28412439430200326,-0.3291354370267114,-1.306046757562663,3
0.18535196765478837,1.679871736912303,1.401153156512663,2.2448599335760284,-0.8951743063593828,3
-0.2761419547970827,0.618045979239373,0.9362490045637895,0.7375653471870366,-0.648650835637414,4
-0.1607684741841144,0.618045979239373,0.8781359855701802,0.6679979047383139,-0.648650835637414,4
0.9929663319455622,0.5363670748029942,-1.504497793167796,-1.790051728449888,0.008745086287833773,3
-0.04539499357114716,0.04629364818471899,-1.21393269819975,-1.627727696069535,0.008745086287833773,2
0.18535196765478837,1.2714772147304068,-1.0395936412189226,-0.7465400917190476,1.4878859106196438,5
0.18535196765478837,0.2096514570574771,-0.7490285462508767,-0.5842160593386946,1.6522348911009552,6
-0.853009357861921,2.0065873546578192,0.0645537196596518,-0.5378377643728794,1.405711420378988,6
-0.04539499357114716,0.2913303614938564,0.6456839095957436,1.4796180666400787,-0.073429403952822,2
-0.1607684741841144,-0.2804219695607981,0.9362490045637895,1.3636723292255408,-1.0595232868406943,3
0.3007254482677556,-0.7704953961790733,0.6456839095957436,1.410050624191356,-1.4703957380439747,3
0.5314724094936911,-0.688816491742694,0.7037969285893527,0.9926459694990197,-1.4703957380439747,3
-0.39151543541004996,-0.03538525625166028,0.9362490045637895,1.2245374443280954,-0.7308253258780713,4
0.41609892888072386,0.4546881703666149,0.8200229665765711,1.2709157392939106,-1.306046757562663,5
-1.0837563190878554,-0.19874306512441883,1.0524750425510079,0.41291728242633063,-0.073429403952822,4
0.6468458901066594,0.6997248836757523,1.0524750425510079,1.3404831817426333,-1.2238722673220073,3
-0.7376358772489527,-0.9338532050518316,-0.5165764702764399,0.45929557739214577,-0.648650835637414,5
2.608195060527109,0.37300926593023565,-0.05167231832756655,1.0390242644648349,-1.7169192087659435,1
-0.6222623966359855,-0.5254586828699355,-0.05167231832756655,0.8767002320844819,-0.9773487966000386,4
1.6852072156233688,2.9867342078943695,-0.10978533732117574,0.7375653471870366,-0.9773487966000386,3
0.41609892888072386,1.0264405014212694,2.737752593365674,1.1549700018793727,0.5017920277317699,5
0.7622193707196266,0.8630826925485108,1.749831270474318,0.20421495508016257,-0.4843018551561024,4
-0.1607684741841144,1.353156119166786,-0.4584634512828308,-0.35232458450961895,-0.23777838443413357,4
-0.853009357861921,-2.730789102652174,0.0645537196596518,-1.1639447464113837,0.1730940667691468,4
1.6852072156233688,0.1279725526210978,-1.3301587361869684,-1.465403663689182,-0.073429403952822,4
-0.9683828384748883,-1.0155321094882108,0.4132318336213069,0.714376199704129,0.41961753749111413,4
0.5314724094936911,-0.7704953961790733,0.3551188146276977,0.5984304622895912,-0.5664763453967582,4
0.41609892888072386,-0.7704953961790733,0.2970057956340885,0.5984304622895912,-0.5664763453967582,3
0.5314724094936911,-0.7704953961790733,0.3551188146276977,0.6679979047383139,-0.5664763453967582,4
-0.7376358772489527,-0.5254586828699355,-0.28412439430200326,-0.07405481471472819,-0.15560389419347778,5
-0.7376358772489527,-0.6071375873063147,0.0645537196596518,0.2505932500459777,-0.15560389419347778,4
-0.853009357861921,-0.5254586828699355,-1.0977066602125318,-0.8624858291335854,0.7483154984537388,5
-2.1221176446045646,-1.5872844405428652,0.0064407006660426236,0.6216196097724987,1.5700604008602994,6
1.1083398125585295,0.618045979239373,0.12266673865326098,0.2737823975288853,-0.4843018551561024,4
-1.314503280313791,-1.0155321094882108,0.9362490045637895,0.6679979047383139,-0.4843018551561024,4
-1.1991297997008237,-1.0155321094882108,0.8781359855701802,0.6911870522212215,-0.4843018551561024,3
-0.04539499357114716,2.1699451635305778,0.4132318336213069,-0.23637884709508114,-1.2238722673220073,4
-0.04539499357114716,0.04629364818471899,-0.05167231832756655,-0.07405481471472819,0.008745086287833773,4
-0.2761419547970827,0.1279725526210978,0.0645537196596518,-0.05086566723182062,-0.073429403952822,3
-1.0837563190878554,1.1081194058576482,-0.9233676032317042,-0.09724396219763574,0.7483154984537388,5
-0.853009357861921,-0.688816491742694,-1.4463847741741869,-1.58134940110372,-0.4021273649154466,4
-0.9683828384748883,-0.7704953961790733,-1.155819679206141,-1.6741059910353502,-0.23777838443413357,5
-0.04539499357114716,0.8630826925485108,0.0064407006660426236,-0.004487372266005494,-0.15560389419347778,4
1.6852072156233688,1.4348350236031653,-1.3882717551805777,1.618752951537524,0.666141008213083,3
0.7622193707196266,-0.19874306512441883,5.585290524052524,4.076802584725725,-0.073429403952822,3
1.2237132931714978,0.618045979239373,0.18077975764687015,1.827455278883692,-0.4843018551561024,4
-0.5068889160230172,-0.8521743006154523,0.12266673865326098,0.1346475126314399,-0.4843018551561024,4
-0.39151543541004996,0.1279725526210978,1.168701080538226,1.3404831817426333,-0.812999816118727,4
0.41609892888072386,0.618045979239373,-0.10978533732117574,-1.2103230413771988,-0.15560389419347778,3
-0.5068889160230172,0.1279725526210978,-0.05167231832756655,-0.8392966816506778,1.5700604008602994,6
-0.04539499357114716,0.04629364818471899,0.12266673865326098,-0.05086566723182062,0.008745086287833773,3
-0.6222623966359855,-0.2804219695607981,-1.0977066602125318,-1.0711881564797534,0.9948389691757076,4
-0.39151543541004996,0.04629364818471899,-0.28412439430200326,-0.09724396219763574,-0.648650835637414,3
