region-centroid-col,region-centroid-row,short-line-density-2,vedge-mean,vedge-sd,hedge-mean,intensity-mean,rawblue-mean,rawgreen-mean,exgreen-mean,value-mean,hue-mean,target
-0.052233744857499244,-1.100092370501138,0,0.14532372135196886,-0.07540270348037213,0.14282348448370602,-0.2720601728147579,-0.20831885107742817,-0.3818361016556347,-0.9010030887163973,-0.23368088856596458,-0.26704636323255426,1
-1.2603027981523753,0.4480455646207372,0,-0.503316472723324,-0.1214446810869843,-0.4835178989171846,-0.8294296234375972,-0.8175326275743104,-0.8430976825459341,0.26427749423711605,-0.8515936033476573,-0.4024572316549914,1
-0.6150840992335211,-0.4912740814082658,0,-0.25222995934878245,-0.10470212494013059,-0.41927790119961267,-0.4116448416481774,-0.40459272879946273,-0.49486045528969513,-0.5858042752723711,-0.4327573528595672,-0.1321550042485464,1
-0.39543518045263454,-0.6826169722660256,0,-0.1476104626485503,-0.09871094313216972,-0.22655747153514522,-0.34766853073750476,-0.3281223576320666,-0.4459850791856447,-0.7577309320466865,-0.35519506442919185,-0.15253203675100183,1
0.2772396333138306,-0.36951042358969133,0,-0.37777332525868107,-0.11356581412504438,0.06252324523171346,-0.3680246391807668,-0.3332203533178245,-0.4643133349150094,-0.7290764319420816,-0.36036585418421985,-0.2084650033184731,1
-1.4662236595094567,0.25670267376297734,0,-0.3777732574653259,-0.1145506906381688,-0.4513978668141262,-0.821674917577908,-0.8659638664705125,-0.8492071093701123,0.13055674017716834,-0.8826185163929393,0.32347021446211477,1
0.18114323134719273,0.16972863246399558,0,-0.4614687267713963,-0.117176972682252,-0.3550376519818924,-0.8032574914882981,-0.8353757157094434,-0.8400429705084655,0.03504196619858358,-0.8619352526637589,0.18420744295310298,1
-0.052233744857499244,-0.17816753273193145,0,-0.0639151967225455,-0.09313007077057714,0.15888335888572655,-0.44169432260150127,-0.432631831247218,-0.519298184580337,-0.5189439756093929,-0.46119682448997135,-0.14396643025460829,1
-0.40916323787643993,-1.152276795280527,0,-0.022067601422518256,-0.051437887611548126,-0.08201715651381047,-0.2836921936547003,-0.2261618245070273,-0.39710964809677207,-0.9296575888210019,-0.25177864107422165,-0.2430797989691627,1
0.20859934619480355,-1.7089106595940102,0,-0.3359259597028021,-0.09452523013897572,-0.37109778655648,2.3781105409936316,2.2489287882396947,2.4651556767210563,-0.3088113473500472,2.2586536880292836,-0.6407615928727005,6
0.23605546104241437,-1.5697521935156395,0,-0.524240846616857,-0.11320682659833983,-0.5477576913875093,1.922521509578082,1.9354002526887064,1.9825113067645954,-0.3470173188350775,1.9406482915035352,-0.675305190985628,6
-0.8072769031667969,-1.4305937274372686,0,-0.4823923022098567,-0.11976325706729833,-0.5798772667431723,1.899257494070329,1.9404982254333578,1.9489095045940927,-0.4329806472222352,1.9458190579898818,-0.6731901977041435,6
0.5518007817899389,-0.4216948483690804,0,-0.3777726096621537,-0.11652040333459154,-0.46745764003792617,1.4727487110456252,1.690695037423711,1.3471310050257728,-1.8752542010797366,1.6924489406039163,-0.5459207224995616,6
1.4166683994896798,-1.7958847008929921,0,-0.3150019360749378,-0.11615297512982774,-0.4513978523600946,2.299594145145734,2.208144547460351,2.37045957881636,-0.42342917584180995,2.2172870907648776,-0.6365325108156563,6
-0.011049572586083013,-1.6393314265548249,0,-0.3359249992969364,-0.11126791591741335,-0.3871583258439496,2.3897424833171774,2.2616737201013226,2.446827448484102,-0.5953558326161253,2.271580604245149,-0.5868635062048396,6
0.42824826497569013,-1.5871470017754359,0,-0.41962257772961375,-0.12341436032294689,0.06252281161076834,2.595242399284602,2.3406932152876845,2.7095331070895297,-0.1559876333365828,2.3517284155307885,-0.5930832765863315,6
-1.4250394872380403,-0.5782481227072476,0,-0.46146825975050476,-0.12604067478600567,-0.46745764003792617,1.9981299198450928,1.9328512663163815,1.9733470964226796,-1.1779961885653782,1.9380629082603629,-0.4748900660800267,6
-1.6035042337475107,-1.4653833439568613,0,-0.1894577189818013,-0.10199379762620764,-0.16231719340936207,1.995221934264206,2.0118705320916757,1.9611283692394137,-1.263959516952536,2.0182104868591835,-0.5397192360592558,6
-0.038505687433693835,-1.9524379752311591,0,-0.3359254889156131,-0.12013143292499255,0.14282391810465114,2.782324462556665,2.4452025741973022,2.978347579438369,0.5221674622059234,2.457730059248159,-0.7487181867948706,6
-1.1092941664905158,-0.7695910135650074,0,-0.5451643956912348,-0.1193968741141269,-0.46745764003792617,1.8478825150784732,1.8869690527923864,1.8847604995716725,-0.5284954469898184,1.8915255445096102,-0.6558884207370428,6
-1.6172322911713162,-1.8306743174125848,0,-0.2313058039005052,-0.11085755107293226,-0.4192775253947935,2.65631035820454,2.3687322947943334,2.7706270179299683,-0.18464213344118768,2.3801678638925114,-0.5503495711507642,6
0.8675461025374633,-1.4131989191774723,0,-0.41962067951566756,-0.11496358385251827,-0.2104969611557386,1.878901464143463,1.879321864264342,1.94279986607835,-0.2897084045891962,1.8837691620932722,-0.6768358734399575,6
0.3733360352804685,-1.8306743174125848,0,-0.419621131471369,-0.11693371801778323,-0.5316975279048587,1.962264546246391,1.9761842640569827,2.046660119340138,-0.1368846905757318,1.982014656081123,-0.7056458084981855,6
-0.06596180228130466,-0.8565650548639892,0,-0.587011512671478,-0.12505580551895437,-0.5477576913875093,1.693757708963565,1.8104985439783494,1.6220551158903551,-1.4740921452118814,1.8139631164671435,-0.5541883589014354,6
0.2497835184662198,-1.7263054678538068,0,-0.23130629351918183,-0.10691810041854735,-0.43533804733742537,2.3684171684835698,2.2336346405946728,2.455991768795662,-0.2992598759696218,2.2431411558834253,-0.637337521088362,6
0.7714497005708254,-1.6741210430744176,0,-0.44054517393072096,-0.11676659343426155,-0.5477580527382968,2.6417706920214274,2.345791188032336,2.7736816997257847,-0.01271547666687229,2.356899182017135,-0.5826019265420831,6
-0.244426548790775,-1.7784898926331958,0,-0.46147066264831754,-0.11558253743840001,-0.3550376519818924,2.3461224378825594,2.2387326133393253,2.431553874550553,-0.3088113473500472,2.2483119223697727,-0.6509825098182915,6
1.389212284642069,-0.700011780525822,0,-0.3777730842156403,-0.11553554277612361,-0.38715870164876864,1.4000482863595012,1.6652048295838546,1.270763135358031,-1.8752542010797366,1.666594759141958,-0.5661405001863056,6
-0.4366193527240507,-1.6393314265548249,0,-0.2522293567411805,-0.09977771135156528,-0.2907969980512902,2.39071189908458,2.2591245043179295,2.459046285637011,-0.49028956146811664,2.2689949883151574,-0.6040701162271811,6
-0.8896452477096293,-1.239250836579509,0,-0.44054472197501954,-0.11381194129245825,-0.46745798693468216,1.9496630572947833,1.948145413961402,1.9366904749943057,-1.0442755032760929,1.9535754404062196,-0.5600880634008254,6
0.7439935857232146,-0.38690523184948766,0,-0.5451629569655851,-0.11849006816704484,-0.5156384658194086,2.559376633103921,2.3610853356773567,2.6637120553799516,-0.2323995763066434,2.372411714162992,-0.6240817283361838,6
-0.17578626167174793,-1.6219366182950286,0,-0.5033158512842344,-0.12099456588064193,-0.33897745959117886,1.9923139486833195,1.9685373049400063,2.052769510424183,-0.3756717329763539,1.974258506351604,-0.6606321666650647,6
-0.29933877848599666,-1.0305131374619527,0,-0.4614687267713963,-0.11153165968469882,-0.306858260040335,1.8750240627951746,1.879321864264342,1.9122529106581307,-0.5380469183702439,1.8837691620932722,-0.6413370524633102,6
0.6753532986041876,-1.2740404530991016,0,-0.3359249992969364,-0.11018194228027098,-0.4192775253947935,1.8401277123818958,1.86912591877504,1.8603226328189746,-0.6813190750399544,1.8734276291205803,-0.6296127174562537,6
-0.6150840992335211,-1.447988535697065,0,-0.4823927692307482,-0.11430318516570839,-0.48351780352057677,1.9254296260196284,1.9430472118056834,1.9977846882512666,-0.2323995763066434,1.9484044412330548,-0.6925384839327389,6
-0.7935488457429914,-0.9087494796433782,0,-0.08483901320404662,-0.1073283677623499,-0.2586777985004463,2.324796861327631,2.2157915065773275,2.3979519899028183,-0.4138776184980557,2.2250432404943967,-0.6312036787696869,6
-0.4503474101478562,-1.1696716035403234,0,-0.5451648777773165,-0.12636895826323666,-0.4513978523600946,2.3257662770950334,2.210693533832676,2.3979519899028183,-0.42342917584180995,2.2198724740080498,-0.6228206532548881,6
-0.7935488457429914,-1.5871470017754359,0,-0.356849531374965,-0.10347374491421471,-0.17837700999525655,2.3315822482568063,2.246379801867369,2.394897473061469,-0.5093925042289676,2.2560683047861105,-0.6273194719000985,6
0.0026784848377223993,-1.343619686138287,0,-0.4823932437842348,-0.11347257821482575,-0.06595661722634079,2.2879622028221873,2.218340492949653,2.3551860323752236,-0.4520835899830862,2.2276286237375698,-0.6427878153584633,6
-0.32679489333360745,-0.03900906665356064,0,-0.4614687267713963,-0.10833920826298322,-0.25867742269562727,-0.8827432298216281,-0.878708919920006,-0.8553165306958084,0.6749911590267221,-0.9136434294382213,-0.7471140455379669,3
-1.4250394872380403,-0.02161425839376429,0,-0.5451642375067394,-0.1180801309959946,-0.5638180861346639,-0.9573822740482876,-0.9883164305149075,-0.928629629217398,0.7227485640683136,-1.0248160211376562,-0.6989154445223763,3
-1.0955661090667104,-0.5956429309670439,0,-0.4196210184824437,-0.11947496240756536,-0.4674578915380743,-0.9118233761411589,-0.8685128666075022,-0.9316843415297905,0.24517450849460087,-0.9033017871027244,-0.49174611544910174,3
-1.4662236595094567,-0.6304325474866366,0,-0.12668675915597435,-0.08353549655604642,-0.14625723228315252,-0.8953446271707746,-0.8863559593308563,-0.8889183713556861,0.48396153370255734,-0.9213996606081271,-0.5599644045194484,3
-0.9994697071000725,-0.36951042358969133,0,-0.44054484626283735,-0.11578176190440473,-0.4513978523600946,-0.896313969656207,-0.8710618805091557,-0.8950277954306232,0.4362041338187657,-0.9058871982683155,-0.5807849033551183,3
-0.9720135922524618,-0.5608533144474511,0,-0.16853454277087723,-0.09288386604580537,-0.4513978523600946,-0.8866205866772924,-0.8328267063960111,-0.9072466435804974,0.2260715657337499,-0.8671060656874688,-0.5323314900991142,3
-0.6150840992335211,-0.6304325474866366,1,8.473026709967568,12.570142157820415,12.236030612150397,0.7932424344099299,0.7959918737058096,0.8339395146946266,0.006387466093978699,0.7849703474642433,-0.6844204140462198,3
0.20859934619480355,0.013175358125828414,0,-0.3359254889156131,-0.1171769680288105,-0.37109764201616496,-0.9060073526351219,-0.8761599106065737,-0.9072466435804974,0.4171011824615819,-0.9110580229263664,-0.5844949928342622,3
-0.7660927308953807,0.2740974820227737,0,0.3545621874707816,-0.08773144712048657,-0.0820170119734953,-0.4988852989272625,-0.49890616516088493,-0.5101340292232434,0.13055674017716834,-0.49739253892462226,-0.21970219727768028,3
-1.5897761763237053,-0.752196205305211,0,0.396410121737585,0.17770515796864594,4.125711940231108,-0.35348455424354197,-0.28988719498947535,-0.33907011663562814,0.30248339695148363,-0.31641394348268603,-0.6904846740162826,3
-1.6309603485951214,-0.7348013970454147,1,0.8358114730643138,0.06666278746618809,0.9618854623250235,-0.6452553546898574,-0.5830235183863643,-0.6414866660790798,0.3406893340511824,-0.6137359483015035,-0.6627341092182119,3
-0.6974524437763535,0.10014939942481017,0,-0.6288597407094874,-0.126368953144451,-0.6601782980760913,-0.9583516139165069,-0.9806693933981678,-0.9408484787418928,0.6176822705698395,-1.0170597922946187,-0.47268074575214164,3
-1.1504783387619322,-0.8391702466041928,1,5.083358195635143,0.2970194860379903,7.000458944417043,0.4675449086947936,0.48501232452714715,0.4918115795497514,0.006387466093978699,0.46955033418166836,-0.6421845745144621,3
-1.2191186258809592,0.3784663315815518,0,-0.6079358564346309,-0.1226757459270391,-0.3229175562810954,-0.9496275681885984,-0.9832184072998215,-0.9194654917303716,0.7323000457643383,-1.01964520346021,-0.7547283702321682,3
-0.42289129530024533,0.3610715233217554,0,-0.5451642488056319,-0.12439924317361543,-0.5477580614107158,-0.9418728623289092,-0.9373361937758264,-0.9408484787418928,0.4553071023686152,-0.9731078397094575,-0.47268074575214164,3
-1.4662236595094567,-0.5782481227072476,0,-0.31500163477113674,-0.11873632252852569,-0.49957793809516426,-0.8982526441582195,-0.8583168224714409,-0.9133560676554345,0.28338041980530126,-0.8929601540747001,-0.5178591368786332,3
-0.779820788319186,-0.35211561532989494,0,-0.4614687079399087,-0.11422240496717258,-0.371097699832291,-0.9157007356140365,-0.8863559593308563,-0.9225202037678403,0.36934374819245896,-0.9213996606081271,-0.5315192437790129,3
-1.0955661090667104,-0.2651415740309132,1,8.891503416227343,0.1565109036536687,7.1931791717250695,0.3318375888653988,0.38560093836218057,0.3390760326611452,-0.08912733367360441,0.36871945695064423,-0.6445989592569193,3
-0.9033733051334347,-0.4216948483690804,0,-0.41962096198798093,-0.10864155565119492,-0.40321775506179985,-0.9186087447498419,-0.8889049732325099,-0.928629629217398,0.3406893340511824,-0.9239850717737184,-0.5084396121820507,3
-0.7935488457429914,0.22191305724338461,0,1.8192339360588294,-0.044851313478265896,0.07858332199017493,-0.5657696477630857,-0.4351808405606503,-0.604830127127939,-0.09867880505402998,-0.4637822310018263,-0.6103696123451513,3
1.389212284642069,-0.2303519575113205,0,-0.5870119872249645,-0.12505581327469018,-0.5477580614107158,-0.9283021303459699,-0.9143950801314971,-0.928629629217398,0.4362041338187657,-0.9498391508534768,-0.5124715765551449,3
1.457852571761096,0.013175358125828414,0,0.5847251103416727,0.20454248564627187,-0.16231719340936207,-0.8934059526687621,-0.8812579292334384,-0.8950277954306232,0.40754969388849077,-0.9162288359500763,-0.48853660539154076,3
-0.29933877848599666,0.030570166385624764,0,-0.35684934306008936,-0.10868300562715698,-0.4513978147796127,-0.9253941133585247,-0.9271401473456545,-0.9133560676554345,0.5508219107325313,-0.9627662043545651,-0.5651771367692657,3
-1.6996006357141487,-0.7348013970454147,0,3.869773525366264,5.7995873464374625,1.9736673783937368,-0.41358351615018973,-0.31537731106490513,-0.40627380345386543,0.26427749423711605,-0.3422680318699172,-0.6949396887317264,3
1.4441245143372905,0.013175358125828414,0,-0.6079358564346309,-0.12464545596435242,-0.611998186323765,-0.9544742596780558,-0.9704733469679959,-0.9408484787418928,0.5794763506628061,-1.0067181569397263,-0.47268074575214164,3
-0.9171013625572402,-0.24774676577111684,0,-0.37777323486754083,-0.1214446810869843,0.12676340772524455,-0.8594791227114135,-0.8226306462011751,-0.8583712454825181,0.4171011824615819,-0.8567644163713672,-0.5950423718109912,3
-0.9033733051334347,-0.056403874913356994,0,0.10347590007409083,-0.08301585782609752,-0.2747375572702148,-0.4727131669779634,-0.25675005097374876,-0.5681735881767985,-0.6717676036595288,-0.2828036355598902,-0.5611062786414228,3
0.20859934619480355,0.030570166385624764,0,-0.461468775733264,-0.12210124578120324,0.07858332199017493,-0.8691724952214754,-0.8379247319052077,-0.873644808419102,0.36934374819245896,-0.8722768856917833,-0.5630315841090499,3
0.030134599685333222,0.34367671506195907,0,-0.1476106133004507,-0.12431717317405806,-0.43533782185453396,-0.8623871344644322,-0.7996895394391775,-0.8797542297447981,0.24517450849460087,-0.833495734495991,-0.5780021908787372,3
-1.3975833723904296,0.10014939942481017,0,-0.5242403645307755,-0.1253020263091789,-0.5798781282034497,-0.9583516139165069,-0.9806693933981678,-0.9408484787418928,0.6176822705698395,-1.0170597922946187,-0.47268074575214164,3
0.9087302748088795,-0.07379868317315334,0,-0.29407789361558584,-0.09835452940178602,-0.4192773519464156,0.07108558045128162,0.089915536828539,0.02444059107996151,-0.4711865327439372,0.06881197581392638,-0.41557062933164457,2
1.293115882675431,-0.752196205305211,0,-0.23130651949703251,-0.11972118264380872,-0.49957793809516426,0.06720825761938876,0.089915536828539,0.009167099623646487,-0.5762528898552743,0.06881197581392638,-0.38756105280136827,2
0.15368711649958192,-1.3610144943980833,0,-0.2522300723377079,-0.09280265462835946,-0.09807714654808294,0.41713931929820774,0.4467772995311966,0.36045894269391526,-0.7290764319420816,0.430769352847254,-0.4413523431625857,2
-0.8072769031667969,0.6393884554784971,0,0.41733427718586236,-0.03740363107956103,0.11070344659903504,-0.37384066268680394,-0.2924362043029077,-0.4246020591832303,-0.2992598759696218,-0.318999349994541,-0.5013216674176411,2
0.8950022173850741,-0.31732599881030227,0,-0.001143332985315571,-0.0761412866317443,-0.06595719538760082,0.22521033422192602,0.2759934231790577,0.1496838643441651,-0.8150397603292396,0.25754686059747284,-0.4091628509330119,2
-1.2053905684571538,-0.7869858218248037,0,-0.33592526293776237,-0.12308611165788999,0.046463515370007855,0.17480479716960395,0.17403300475955236,0.11608195220401867,-0.6335616321744987,0.1541305535859122,-0.33808839058371004,2
1.0048266767755174,0.06535978290521746,0,0.20809524612242264,-0.029853089896851034,1.7809468620050803,0.09434967447543027,0.089915536828539,0.04887832037060346,-0.4711865327439372,0.06881197581392638,-0.3524800489542224,2
0.9087302748088795,-0.38690523184948766,0,-0.2940774039969092,-0.10975541669832276,-0.371097613108102,0.20679292645280825,0.29383651131419064,0.13135555362997814,-0.8054882889488141,0.2756447294491393,-0.472620983753566,2
1.622589260846761,-0.056403874913356994,0,0.9613548615719975,-0.03041677677425251,-0.2426176350177958,0.2804626360456748,0.2759934231790577,0.22605159654985157,-0.6431131035549239,0.25754686059747284,-0.35402229616287095,2
1.4441245143372905,-0.10858829969274604,0,0.5219536985601443,-0.10644051683354479,-0.2747377885347188,0.04976013475701335,0.1256018048632318,-0.012215865393945745,-0.6049073039965506,0.10500780659198662,-0.48033002313956363,2
0.3596079778566631,-0.5956429309670439,0,2.4469499370228704,-0.025595634131651564,-0.4835179682965358,-0.1421688503192682,-0.0757701832500944,-0.20466277049156445,-0.5189439756093929,-0.09923956380005333,-0.44176363492791837,2
0.7028094134517984,-0.404300040109284,0,0.019780257518335006,-0.10987261029799697,-0.27473738382183677,0.47723828120485556,0.5181496061895144,0.4032249826987442,-0.9201062034039051,0.5031607817165556,-0.4156935129222294,2
-0.09341791712891548,0.04796497464542111,0,-0.4614687267713963,-0.11816183124638786,-0.16231713559323604,-0.4339396507655838,-0.35871051527546777,-0.47653217206791926,-0.1941936048216131,-0.3862199891088147,-0.5142941559927877,2
-1.1367502813381267,-1.152276795280527,0,-0.1894577189818013,-0.10540635372742106,-0.4032180990677496,0.7476836883011666,0.8061878191951118,0.659820727864317,-1.1779961885653782,0.7953118804369356,-0.4315306363674807,2
1.2656597678278203,0.43065075636094086,0,0.061628154122163076,-0.07047836523324022,-0.3871577765907525,-0.2109918474849719,-0.06302509080071936,-0.2749212215828514,-0.4998409468852134,-0.08631248470341493,-0.5654418985748474,2
-1.5211358892046782,0.39586113984134813,0,-0.37777319720456576,-0.11652040599370096,-0.37109764201616496,-0.694691633007569,-0.656944880240328,-0.7178544532695884,0.11145376303098589,-0.6887128302200237,-0.48205892160646613,2
-1.4113114298142349,-0.6304325474866366,0,-0.0011431070074648681,-0.09912609658952158,-0.3550376519818924,0.7040635120058881,0.8265800772314243,0.598726542099768,-1.3212682592717602,0.8159953186812301,-0.47957941243745306,2
0.07131877195674946,-1.5871470017754359,0,-0.29407766763773513,-0.10382388536230451,-0.4513976586760725,0.5848347945829391,0.6099140332375044,0.5254134092126644,-0.8341428750167474,0.5962355092180606,-0.4391021262454052,2
0.5106166095185226,0.6219936472187007,0,0.10347590007409083,-0.10574547305335721,-0.049896945180761355,-0.2885389322539951,-0.33831841782690264,-0.29324947731221623,0.0923508374628007,-0.36553671374529345,-0.28412937898108476,2
0.34587992043285765,0.6045988389589043,0,0.10347601306301617,-0.09083207949411659,-0.2907974605802983,-0.7509132197380601,-0.7359642607211565,-0.7728393029349159,0.14965970872701767,-0.768860525162254,-0.3751578860980582,2
0.5243446669423281,-0.9609339044227673,0,-0.022067111803841622,-0.07802899505293069,-0.24261728812103966,0.5140732014316188,0.5487376720684883,0.43682675737683496,-0.9678635603060324,0.5341856133214508,-0.4015559561089042,2
0.8538180451136579,-0.752196205305211,0,-0.21038247703768062,-0.1112678317122819,-0.30685750843069687,0.08853370331365702,0.07717055908469782,0.05193300216641974,-0.3852232043567795,0.055885013060697396,-0.3746728770998879,2
0.20859934619480355,-0.8739598631237855,0,-0.0639154227003962,-0.10868299122364766,-0.46745798693468216,0.23975039298701886,0.1561898707422058,0.21688746868516912,-0.3279142901108982,0.13603263819688194,-0.2059766429129142,2
1.526492858880123,-0.10858829969274604,0,-0.41962067951566756,-0.11808012301866634,-0.32291749846496937,0.22908773557021472,0.3244246460164853,0.1496838643441651,-0.8532457318142698,0.30666963086008053,-0.4759660404846531,2
-0.17578626167174793,-0.5782481227072476,0,2.070320562422296,0.026882747727940984,-0.3229177008214104,0.734113045303476,0.8138350077231562,0.6567660460685008,-1.0729297454907127,0.8030682628532737,-0.4819957354068911,2
0.991098619351712,-0.03900906665356064,0,7.447755785424597,0.2577210176624978,-0.4192777971305858,0.10210439865561165,0.11795468515850784,0.05498768396223621,-0.49028956146811664,0.09725149398169433,-0.4088102874451985,2
0.22232740361860898,-1.8480691256723811,2,0.6893445317159547,-0.028432334384412575,0.7531047824537164,0.1951609056128659,0.22246420465587277,0.1435743632904769,-0.5762528898552743,0.20325330057983765,-0.4311075860251307,2
-0.6288121566573265,-1.6567262348146212,0,0.8985828471828672,-0.043664745731969816,-0.4513978523600946,0.661412515928824,0.7985409747836689,0.5620700306410388,-1.2448564022650281,0.7875558470508257,-0.5050570184551018,2
0.6067130114851604,-0.36951042358969133,0,-0.3359254889156131,-0.11914669645829729,-0.4353376888774441,0.5518772757044641,0.5818749537308556,0.4765380880934364,-0.9678635603060324,0.567796060856338,-0.40238067168924846,2
1.1421072510135715,-1.0131183292021564,0,-0.18945892419700527,-0.09961941456811511,6.952278453969092,0.5121345007574745,0.4620712177651497,0.5162493088403933,-0.20374507620203852,0.44628165230629213,-0.3928363897826665,2
0.8812741599612687,0.3610715233217554,0,-0.7125552401459379,-0.12702552353359597,-0.6922983677596316,-0.9719223485166596,-1.016355560491991,-0.9408484787418928,0.7514030074371215,-1.0532555206904788,0.8804570159699642,7
0.8812741599612687,0.3088870985423664,0,-0.7125552401459379,-0.12702552353359597,-0.6922983677596316,-0.9719223485166596,-1.016355560491991,-0.9408484787418928,0.7514030074371215,-1.0532555206904788,0.8804570159699642,7
1.1695633658611824,0.5176247976599226,0,-0.7125552401459379,-0.12702552353359597,-0.6922983677596316,-0.9719223485166596,-1.016355560491991,-0.9408484787418928,0.7514030074371215,-1.0532555206904788,0.8804570159699642,7
-0.9308294199810455,-0.5956429309670439,0,-0.06391512139659529,-0.0980705187889124,1.0903654693233924,-0.5269961053785741,-0.45302395163689,-0.5712282699726148,-0.1655391906803367,-0.4818801231221746,-0.495520295633745,7
1.622589260846761,-0.5086688896680621,0,-0.46146876443437135,-0.12013153596548237,-0.6280582312833572,-0.9409035250779031,-0.9424342146968019,-0.9377937664295,0.474410053725799,-0.9782786550600356,-0.4577217683443396,7
1.430396456913485,-0.3347208070700986,0,-0.5242404210252382,-0.1148884099429982,0.12676340772524455,-0.45429570686458187,-0.417337798307731,-0.47653217206791926,0.006387466093978699,-0.4456844086875237,-0.509017591467735,7
