region-centroid-col,region-centroid-row,short-line-density-5,short-line-density-2,vedge-mean,hedge-mean,intensity-mean,rawred-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,saturatoin-mean,hue-mean,target
-1.4662236595094567,0.3784663315815518,0,0,-0.566088087884918,-0.5156379859455628,-0.8691724952214754,-0.7793037656559166,-0.8797542297447981,1.5217262090725607,-1.0809607582331122,0.31203489412090757,0.7570825824378395,0.5115865784911068,1
-1.3975833723904296,-1.1870664118001197,0,0,0.12439952824071646,-0.17837738580007564,-0.35833124049857284,-0.31984883465876,-0.45820394383096563,0.640350937495508,0.07614267086194912,-0.7672824034271121,0.03296939293845111,-0.2638484179293122,1
0.9773705619279066,0.10014939942481017,0,0,-0.39869714550647983,-0.49957793809516426,-0.806165508475743,-0.7127620048742197,-0.8369882612202381,1.5025658536520021,-0.9398505838541055,0.0923508374628007,0.49272372394591785,0.27780888177956575,1
-0.6150840992335211,-0.1259831079525424,0,0,-0.1476106133004507,-0.24261734593716572,-0.4038901698122598,-0.33252346961158363,-0.49180574600146765,0.9756567564253484,-0.20043329892167847,-0.6335616321744987,-0.08828296914855237,-0.17409519955816086,1
-1.6858725782903432,-1.3784093026578796,0,0,0.10347608838896646,-0.0017166570892506458,-0.4814372284091511,-0.443426332953013,-0.5651188513961598,0.7361526025103623,-0.10447832397664786,-0.5571498611310949,0.13192490472729296,-0.2525823443880909,1
-0.06596180228130466,0.22191305724338461,0,0,-0.4823925959810626,-0.403217708808899,-0.8081041960638213,-0.7159306650383201,-0.8369882612202381,1.4929856802527977,-0.9454949953402758,0.11145376303098589,0.44641259519490595,0.28309122222102134,1
0.290967690737636,0.013175358125828414,0,0,-0.5242404021937506,-0.5798781628931254,-0.8139202195698585,-0.7254366198645182,-0.8492071093701123,1.4642452117880782,-0.894695332604473,0.05414490895943457,0.5949939162748843,0.2184038400061969,1
-1.3975833723904296,-0.6652221640062292,0,0,-0.16853446744492703,-0.17837718344363457,-0.501793310680281,-0.3990651533949697,-0.5803924253297084,1.339703043819908,-0.49394242188435644,-0.4998409468852134,-0.12159931603926974,-0.015563996772163836,1
0.18114323134719273,-0.1259831079525424,0,0,-0.4823926185788477,-0.5638180716806324,-0.8022881568545049,-0.7222679796629426,-0.8400429705084655,1.3780237201724288,-0.8269624404901257,0.02549040885482969,0.5760836944282278,0.1109356146756313,1
1.430396456913485,0.013175358125828414,0,0,-0.37777319720456576,-0.4353378045096961,-0.8177975685738833,-0.7349425946532413,-0.8461523973326438,1.4163443792806512,-0.9059841403369149,0.12100525160407696,0.5178089496855041,0.2100484665296576,1
-1.4113114298142349,-0.1259831079525424,0,0,-0.5660881669771659,-0.595938181835461,-0.8245829397997794,-0.7444485580348071,-0.8553165306958084,1.397184041104391,-0.8834065197920649,0.10190232603589178,0.6470939197082967,0.1700169079356351,1
-0.052233744857499244,-1.100092370501138,0,0,0.14532372135196886,0.14282348448370602,-0.2720601728147579,-0.23429515566929904,-0.3818361016556347,0.5637096192790634,0.20031965243816852,-0.9010030887163973,-0.022917241324823086,-0.26704636323255426,1
-1.2603027981523753,0.4480455646207372,0,0,-0.503316472723324,-0.4835178989171846,-0.8294296234375972,-0.8204962736427023,-0.8430976825459341,0.7553129406866225,-0.6011861486821997,0.26427749423711605,0.6599695323698749,-0.4024572316549914,1
-0.6150840992335211,-0.4912740814082658,0,0,-0.25222995934878245,-0.41927790119961267,-0.4116448416481774,-0.329354760967065,-0.49486045528969513,1.081038575870679,-0.29074377094114556,-0.5858042752723711,-0.16236782977779518,-0.1321550042485464,1
-0.39543518045263454,-0.6826169722660256,0,0,-0.1476104626485503,-0.22655747153514522,-0.34766853073750476,-0.26598170027451873,-0.4459850791856447,1.0235575803106263,-0.15527798671245058,-0.7577309320466865,-0.12580244825149725,-0.15253203675100183,1
0.2772396333138306,-0.36951042358969133,0,0,-0.37777332525868107,0.06252324523171346,-0.3680246391807668,-0.30717422822382934,-0.4643133349150094,0.8511146057014767,-0.07061196681888403,-0.7290764319420816,-0.04277565261671766,-0.2084650033184731,1
-1.4662236595094567,0.25670267376297734,0,0,-0.3777732574653259,-0.4513978668141262,-0.821674917577908,-0.7286052771768294,-0.8492071093701123,1.512146027051207,-0.9680726209650921,0.13055674017716834,0.5091253094323809,0.32347021446211477,1
0.18114323134719273,0.16972863246399558,0,0,-0.4614687267713963,-0.3550376519818924,-0.8032574914882981,-0.7159306650383201,-0.8400429705084655,1.4450848736118178,-0.8721176917397581,0.03504196619858358,0.5718385926010285,0.18420744295310298,1
-0.052233744857499244,-0.17816753273193145,0,0,-0.0639151967225455,0.15888335888572655,-0.44169432260150127,-0.367378637307643,-0.519298184580337,1.0331377450876817,-0.30203262439328393,-0.5189439756093929,-0.13543979220584054,-0.14396643025460829,1
-0.40916323787643993,-1.152276795280527,0,0,-0.022067601422518256,-0.08201715651381047,-0.2836921936547003,-0.23429515566929904,-0.39710964809677207,0.6786716052258794,0.14951998970236577,-0.9296575888210019,-0.008077984602578565,-0.2430797989691627,1
0.20859934619480355,-1.7089106595940102,0,0,-0.3359259597028021,-0.37109778655648,2.3781105409936316,2.421037630166403,2.4651556767210563,-1.5439267782497013,1.0921359255780037,-0.3088113473500472,-1.1161253168755298,-0.6407615928727005,6
0.23605546104241437,-1.5697521935156395,0,0,-0.524240846616857,-0.5477576913875093,1.922521509578082,1.8221618772401766,1.9825113067645954,-2.4732027874905405,1.6622209167249833,-0.3470173188350775,-0.7867018264420558,-0.675305190985628,6
-0.8072769031667969,-1.4305937274372686,0,0,-0.4823923022098567,-0.5798772667431723,1.899257494070329,1.7746321031091863,1.9489095045940927,-2.674386584072525,1.8315533121097558,-0.4329806472222352,-0.7242543654228764,-0.6731901977041435,6
0.5518007817899389,-0.4216948483690804,0,0,-0.3777726096621537,-0.46745764003792617,1.4727487110456252,1.3151770494850898,1.3471310050257728,-2.626485372190535,2.6556367693347385,-1.8752542010797366,-0.425031798542255,-0.5459207224995616,6
1.4166683994896798,-1.7958847008929921,0,0,-0.3150019360749378,-0.4513978523600946,2.299594145145734,2.3133033043621345,2.37045957881636,-1.745110316167211,1.2784014233421641,-0.42342917584180995,-1.0444048904361647,-0.6365325108156563,6
-0.011049572586083013,-1.6393314265548249,0,0,-0.3359249992969364,-0.3871583258439496,2.3897424833171774,2.4622300155262486,2.446827448484102,-1.2852623034027528,1.1090690787570543,-0.5953558326161253,-1.1462677280454656,-0.5868635062048396,6
0.42824826497569013,-1.5871470017754359,0,0,-0.41962257772961375,0.06252281161076834,2.595242399284602,2.7632526313031764,2.7095331070895297,-0.5859102143226509,0.43738466053914327,-0.1559876333365828,-1.376294408661389,-0.5930832765863315,6
-1.4250394872380403,-0.5782481227072476,0,0,-0.46146825975050476,-0.46745764003792617,1.9981299198450928,2.0819913947099344,1.9733470964226796,-0.8637351739223954,1.2050239521027593,-1.1779961885653782,-1.0846433353774627,-0.4748900660800267,6
-1.6035042337475107,-1.4653833439568613,1,0,-0.1894577189818013,-0.16231719340936207,1.995221934264206,1.9869319890374193,1.9611283692394137,-1.6972093629496956,1.7468871906168641,-1.263959516952536,-0.8953364767444674,-0.5397192360592558,6
-0.038505687433693835,-1.9524379752311591,0,0,-0.3359254889156131,0.14282391810465114,2.782324462556665,2.9660462201904956,2.978347579438369,-0.5954903704775575,0.04227626290452249,0.5221674622059234,-1.4650579386247864,-0.7487181867948706,6
-1.1092941664905158,-0.7695910135650074,0,0,-0.5451643956912348,-0.46745764003792617,1.8478825150784732,1.73977667875209,1.8847604995716725,-2.4827832023099217,1.7751090956487277,-0.5284954469898184,-0.7416134183090866,-0.6558884207370428,6
-1.6172322911713162,-1.8306743174125848,0,0,-0.2313058039005052,-0.4192775253947935,2.65631035820454,2.864649425746836,2.7706270179299683,-0.26976480254626434,0.26805256995234716,-0.18464213344118768,-1.4493938454883362,-0.5503495711507642,6
0.8675461025374633,-1.4131989191774723,0,0,-0.41962067951566756,-0.2104969611557386,1.878901464143463,1.7904751900454916,1.94279986607835,-2.3295006176099275,1.5436885396736533,-0.2897084045891962,-0.8122705123866428,-0.6768358734399575,6
0.3733360352804685,-1.8306743174125848,0,0,-0.419621131471369,-0.5316975279048587,1.962264546246391,1.8348363696035346,2.046660119340138,-2.7510278333117766,1.7017318784076363,-0.1368846905757318,-0.756539984084375,-0.7056458084981855,6
-0.06596180228130466,-0.8565650548639892,0,0,-0.587011512671478,-0.5477576913875093,1.693757708963565,1.6035247451302643,1.6220551158903551,-2.1953779141122878,2.1645734475547496,-1.4740921452118814,-0.6597516624242232,-0.5541883589014354,6
0.2497835184662198,-1.7263054678538068,0,0,-0.23130629351918183,-0.43533804733742537,2.3684171684835698,2.4178688359682052,2.455991768795662,-1.4768657713868483,1.0469806133687758,-0.2992598759696218,-1.1297215465132595,-0.637337521088362,6
0.7714497005708254,-1.6741210430744176,0,0,-0.44054517393072096,-0.5477580527382968,2.6417706920214274,2.842468778932029,2.7736816997257847,-0.3272457394757026,0.20031965243816852,-0.01271547666687229,-1.4497836683750946,-0.5826019265420831,6
-0.244426548790775,-1.7784898926331958,0,0,-0.46147066264831754,-0.3550376519818924,2.3461224378825594,2.3640018441734294,2.431553874550553,-1.745110316167211,1.2106684042286597,-0.3088113473500472,-1.0657169208743522,-0.6509825098182915,6
1.389212284642069,-0.700011780525822,0,0,-0.3777730842156403,-0.38715870164876864,1.4000482863595012,1.188430985135783,1.270763135358031,-3.057592830268782,2.909635083013752,-1.8752542010797366,-0.2865443230368209,-0.5661405001863056,6
-0.4366193527240507,-1.6393314265548249,0,0,-0.2522293567411805,-0.2907969980512902,2.39071189908458,2.4558927693445693,2.459046285637011,-1.3523235689300812,1.0864915750514288,-0.49028956146811664,-1.14246814309044,-0.6040701162271811,6
-0.8896452477096293,-1.239250836579509,0,0,-0.44054472197501954,-0.46745798693468216,1.9496630572947833,1.9425706954078035,1.9366904749943057,-1.649308754618147,1.5888438518828811,-1.0442755032760929,-0.9153551515713227,-0.5600880634008254,6
0.7439935857232146,-0.38690523184948766,0,0,-0.5451629569655851,-0.5156384658194086,2.559376633103921,2.6681925126833375,2.6637120553799516,-1.093659094083133,0.7816935986366125,-0.2323995763066434,-1.2535305977625828,-0.6240817283361838,6
-0.17578626167174793,-1.6219366182950286,0,0,-0.5033158512842344,-0.33897745959117886,1.9923139486833195,1.9362334492261244,2.052769510424183,-2.128316821027943,1.4759556729591372,-0.3756717329763539,-0.8847010962213687,-0.6606321666650647,6
-0.29933877848599666,-1.0305131374619527,0,0,-0.4614687267713963,-0.306858260040335,1.8750240627951746,1.8094872708052459,1.9122529106581307,-2.1187366648730364,1.5662660433792788,-0.5380469183702439,-0.8347531405946649,-0.6413370524633102,6
0.6753532986041876,-1.2740404530991016,0,0,-0.3359249992969364,-0.4192775253947935,1.8401277123818958,1.7619572970490047,1.8603226328189746,-2.2049581564886855,1.7017318784076363,-0.6813190750399544,-0.7886259516681863,-0.6296127174562537,6
-0.6150840992335211,-1.447988535697065,0,0,-0.4823927692307482,-0.48351780352057677,1.9254296260196284,1.806318476607048,1.9977846882512666,-2.6456457707218393,1.6960875278810614,-0.2323995763066434,-0.7592406565973286,-0.6925384839327389,6
-0.7935488457429914,-0.9087494796433782,0,0,-0.08483901320404662,-0.2586777985004463,2.324796861327631,2.35766459799175,2.3979519899028183,-1.5918275590242335,1.1824465499964592,-0.4138776184980557,-1.084752964038052,-0.6312036787696869,6
-0.4503474101478562,-1.1696716035403234,0,0,-0.5451648777773165,-0.4513978523600946,2.3257662770950334,2.367170324674804,2.3979519899028183,-1.515186396006474,1.1429355883138064,-0.42342917584180995,-1.1005589661145525,-0.6228206532548881,6
-0.7935488457429914,-1.5871470017754359,0,0,-0.356849531374965,-0.17837700999525655,2.3315822482568063,2.3449899630389255,2.394897473061469,-1.7738506984104385,1.3461342392570173,-0.5093925042289676,-1.0368189372348953,-0.6273194719000985,6
0.0026784848377223993,-1.343619686138287,1,0,-0.4823932437842348,-0.06595661722634079,2.2879622028221873,2.2784481651839683,2.3551860323752236,-1.9462936816417373,1.4138670551718706,-0.4520835899830862,-0.9952487994740109,-0.6427878153584633,6
-0.32679489333360745,-0.03900906665356064,1,0,-0.4614687267713963,-0.25867742269562727,-0.8827432298216281,-0.9060499469285846,-0.8553165306958084,0.5062286219945806,-0.6971410880674661,0.6749911590267221,1.8204998462833497,-0.7471140455379669,3
-1.4250394872380403,-0.02161425839376429,0,0,-0.5451642375067394,-0.5638180861346639,-0.9573822740482876,-0.937736497237383,-0.928629629217398,0.9564964268712373,-0.9906502465899082,0.7227485640683136,0.5602608432362275,-0.6989154445223763,3
-1.0955661090667104,-0.5956429309670439,0,0,-0.4196210184824437,-0.4674578915380743,-0.9118233761411589,-0.9345678424916819,-0.9316843415297905,0.534969150814344,-0.46007596312726706,0.24517450849460087,2.4445411935051524,-0.49174611544910174,3
-1.4662236595094567,-0.6304325474866366,0,0,-0.12668675915597435,-0.14625723228315252,-0.8953446271707746,-0.902881295319852,-0.8889183713556861,0.6595112929160666,-0.6745634675226162,0.48396153370255734,1.9047544391527902,-0.5599644045194484,3
-0.9994697071000725,-0.36951042358969133,0,0,-0.44054484626283735,-0.4513978523600946,-0.896313969656207,-0.9187245676224618,-0.8950277954306232,0.5253889774151393,-0.567319740724773,0.4362041338187657,2.066527348514887,-0.5807849033551183,3
-0.9720135922524618,-0.5608533144474511,0,0,-0.16853454277087723,-0.4513978523600946,-0.8866205866772924,-0.9218932220829839,-0.9072466435804974,0.40084681806911837,-0.3697654911077999,0.2260715657337499,2.263794604588673,-0.5323314900991142,3
-0.6150840992335211,-0.6304325474866366,0,1,8.473026709967568,12.236030612150397,0.7932424344099299,0.7384819433736707,0.8339395146946266,-1.141559874857665,0.6688054705125314,0.006387466093978699,-0.5306617482658001,-0.6844204140462198,3
0.20859934619480355,0.013175358125828414,0,0,-0.3359254889156131,-0.37109764201616496,-0.9060073526351219,-0.9313991877459812,-0.9072466435804974,0.5062286219945806,-0.5447420846201592,0.4171011824615819,2.390511681881437,-0.5844949928342622,3
-0.7660927308953807,0.2740974820227737,0,0,0.3545621874707816,-0.0820170119734953,-0.4988852989272625,-0.481450209293591,-0.5101340292232434,0.5637096192790634,-0.40927630039146423,0.13055674017716834,-0.17910364044626156,-0.21970219727768028,3
-1.5897761763237053,-0.752196205305211,0,0,0.396410121737585,4.125711940231108,-0.35348455424354197,-0.443426332953013,-0.33907011663562814,-0.5284293636147042,0.1325866841243269,0.30248339695148363,0.37950747090961257,-0.6904846740162826,3
-1.6309603485951214,-0.7348013970454147,0,1,0.8358114730643138,0.9618854623250235,-0.6452553546898574,-0.7190993223506315,-0.6414866660790798,-0.14522268631098928,-0.11576722822844893,0.3406893340511824,0.8779878965094854,-0.6627341092182119,3
-0.6974524437763535,0.10014939942481017,0,0,-0.6288597407094874,-0.6601782980760913,-0.9583516139165069,-0.937736497237383,-0.9408484787418928,0.9660765830261436,-0.9342061723679351,0.6176822705698395,2.505324487080197,-0.47268074575214164,3
-1.1504783387619322,-0.8391702466041928,0,1,5.083358195635143,7.000458944417043,0.4675449086947936,0.41527905151454353,0.4918115795497514,-0.8541548453245057,0.4994732275267472,0.006387466093978699,-0.5677710279932159,-0.6421845745144621,3
-1.2191186258809592,0.3784663315815518,0,0,-0.6079358564346309,-0.3229175562810954,-0.9496275681885984,-0.9282305327151013,-0.9194654917303716,0.9660765830261436,-1.0019390594023163,0.7323000457643383,-0.7688662718167265,-0.7547283702321682,3
-0.42289129530024533,0.3610715233217554,0,0,-0.5451642488056319,-0.5477580614107158,-0.9418728623289092,-0.937736497237383,-0.9408484787418928,0.8032137731940495,-0.7422963342371324,0.4553071023686152,2.505324487080197,-0.47268074575214164,3
-1.4662236595094567,-0.5782481227072476,0,0,-0.31500163477113674,-0.49957793809516426,-0.8982526441582195,-0.9218932220829839,-0.9133560676554345,0.5158088040159344,-0.4713648165794053,0.28338041980530126,2.1821120620232155,-0.5178591368786332,3
-0.779820788319186,-0.35211561532989494,0,0,-0.4614687079399087,-0.371097699832291,-0.9157007356140365,-0.9345678424916819,-0.9225202037678403,0.5732898013004172,-0.5560309380722974,0.36934374819245896,2.4512948441646722,-0.5315192437790129,3
-1.0955661090667104,-0.2651415740309132,0,1,8.891503416227343,7.1931791717250695,0.3318375888653988,0.2536777624333916,0.3390760326611452,-0.9786969615597809,0.6292946104292043,-0.08912733367360441,-0.30005289351001563,-0.6445989592569193,3
-0.9033733051334347,-0.4216948483690804,0,0,-0.41962096198798093,-0.40321775506179985,-0.9186087447498419,-0.9345678424916819,-0.928629629217398,0.6020302956315838,-0.5560309380722974,0.3406893340511824,2.4445411935051524,-0.5084396121820507,3
-0.7935488457429914,0.22191305724338461,0,0,1.8192339360588294,0.07858332199017493,-0.5657696477630857,-0.681075460269,-0.604830127127939,-0.5859102143226509,0.4035183033813794,-0.09867880505402998,1.0209087900602885,-0.6103696123451513,3
1.389212284642069,-0.2303519575113205,0,0,-0.5870119872249645,-0.5477580614107158,-0.9283021303459699,-0.9345678424916819,-0.928629629217398,0.6978319606464382,-0.6689190661963785,0.4362041338187657,2.4080713924158705,-0.5124715765551449,3
1.457852571761096,0.013175358125828414,0,0,0.5847251103416727,-0.16231719340936207,-0.8934059526687621,-0.8965439863988081,-0.8950277954306232,0.6978319606464382,-0.6519858114180024,0.40754969388849077,2.0474180445217165,-0.48853660539154076,3
-0.29933877848599666,0.030570166385624764,0,0,-0.35684934306008936,-0.4513978147796127,-0.9253941133585247,-0.9250618779694004,-0.9133560676554345,0.7553129406866225,-0.7705183662681525,0.5508219107325313,2.171884867734573,-0.5651771367692657,3
-1.6996006357141487,-0.7348013970454147,0,0,3.869773525366264,1.9736673783937368,-0.41358351615018973,-0.5384859952865649,-0.40627380345386543,-0.7966739083950672,0.31320772976258665,0.26427749423711605,0.7341200826675978,-0.6949396887317264,3
1.4441245143372905,0.013175358125828414,0,0,-0.6079358564346309,-0.611998186323765,-0.9544742596780558,-0.937736497237383,-0.9408484787418928,0.9277559239179213,-0.8890509211183028,0.5794763506628061,2.505324487080197,-0.47268074575214164,3
-0.9171013625572402,-0.24774676577111684,0,0,-0.37777323486754083,0.12676340772524455,-0.8594791227114135,-0.8965439863988081,-0.8583712454825181,0.3625261934494926,-0.46007596312726706,0.4171011824615819,1.9122461248351346,-0.5950423718109912,3
-0.9033733051334347,-0.056403874913356994,0,0,0.10347590007409083,-0.2747375572702148,-0.4727131669779634,-0.6367143092288496,-0.5681735881767985,-1.1032391640165475,1.0469806133687758,-0.6717676036595288,1.1104207883689383,-0.5611062786414228,3
0.20859934619480355,0.030570166385624764,0,0,-0.461468775733264,0.07858332199017493,-0.8691724952214754,-0.8933753290864969,-0.873644808419102,0.4870683096847677,-0.5052312753364947,0.36934374819245896,1.862863993141666,-0.5630315841090499,3
0.030134599685333222,0.34367671506195907,0,0,-0.1476106133004507,-0.43533782185453396,-0.8623871344644322,-0.9123872587014179,-0.8797542297447981,0.24756414714763225,-0.29074377094114556,0.24517450849460087,2.134976552002936,-0.5780021908787372,3
-1.3975833723904296,0.10014939942481017,0,0,-0.5242403645307755,-0.5798781282034497,-0.9583516139165069,-0.937736497237383,-0.9408484787418928,0.9660765830261436,-0.9342061723679351,0.6176822705698395,1.5327926651582124,-0.47268074575214164,3
0.9087302748088795,-0.07379868317315334,0,0,-0.29407789361558584,-0.4192773519464156,0.07108558045128162,0.09524489681782829,0.02444059107996151,0.16134265553198282,0.1833863468601296,-0.4711865327439372,-0.6819275054383412,-0.41557062933164457,2
1.293115882675431,-0.752196205305211,0,0,-0.23130651949703251,-0.49957793809516426,0.06720825761938876,0.09841369101602601,0.009167099623646487,0.22840383483781954,0.20596400296474338,-0.5762528898552743,-0.6327074753651614,-0.38756105280136827,2
0.15368711649958192,-1.3610144943980833,0,0,-0.2522300723377079,-0.09807714654808294,0.41713931929820774,0.4342909896848325,0.36045894269391526,-0.18354331093061488,0.5389839860107485,-0.7290764319420816,-0.7359756604989472,-0.4413523431625857,2
-0.8072769031667969,0.6393884554784971,0,0,0.41733427718586236,0.11070344659903504,-0.37384066268680394,-0.4180771486010446,-0.4246020591832303,-0.09732181931496546,0.23418600959593233,-0.2992598759696218,-0.006664628277739311,-0.5013216674176411,2
0.8950022173850741,-0.31732599881030227,0,0,-0.001143332985315571,-0.06595719538760082,0.22521033422192602,0.23783436180026327,0.1496838643441651,-0.06858126462875436,0.5220508836313608,-0.8150397603292396,-0.5756923442388339,-0.4091628509330119,2
-1.2053905684571538,-0.7869858218248037,0,0,-0.33592526293776237,0.046463515370007855,0.17480479716960395,0.23466573870942348,0.11608195220401867,0.40084681806911837,0.13823108545056473,-0.6335616321744987,-0.7379488888616768,-0.33808839058371004,2
1.0048266767755174,0.06535978290521746,0,0,0.20809524612242264,1.7809468620050803,0.09434967447543027,0.14594343662912293,0.04887832037060346,0.3912666619142119,0.04792066423076032,-0.4711865327439372,-0.7813498033724298,-0.3524800489542224,2
0.9087302748088795,-0.38690523184948766,0,0,-0.2940774039969092,-0.371097613108102,0.20679292645280825,0.17446132962560992,0.13135555362997814,-0.46136801186588433,0.7478269874805347,-0.8054882889488141,-0.45866254555180325,-0.472620983753566,2
1.622589260846761,-0.056403874913356994,0,0,0.9613548615719975,-0.2426176350177958,0.2804626360456748,0.33923144142285255,0.22605159654985157,0.30504517029856243,0.20031965243816852,-0.6431131035549239,-0.7974465730421254,-0.35402229616287095,2
1.4441245143372905,-0.10858829969274604,0,0,0.5219536985601443,-0.2747377885347188,0.04976013475701335,0.019197286726137283,-0.012215865393945745,-0.31766566954228814,0.5446283365373238,-0.6049073039965506,-0.40486401998421123,-0.48033002313956363,2
0.3596079778566631,-0.5956429309670439,0,0,2.4469499370228704,-0.4835179682965358,-0.1421688503192682,-0.1582474029881429,-0.20466277049156445,-0.03026064000912876,0.3244966340143879,-0.5189439756093929,-0.3337623280771445,-0.44176363492791837,2
0.7028094134517984,-0.404300040109284,0,0,0.019780257518335006,-0.27473738382183677,0.47723828120485556,0.49766407889527187,0.4032249826987442,-0.20270362324042762,0.6631610691862935,-0.9201062034039051,-0.6954800149036445,-0.4156935129222294,2
-0.09341791712891548,0.04796497464542111,0,0,-0.4614687267713963,-0.16231713559323604,-0.4339396507655838,-0.4782815862027513,-0.47653217206791926,-0.04942095231894148,0.14387558837612793,-0.1941936048216131,0.041756228553518085,-0.5142941559927877,2
-1.1367502813381267,-1.152276795280527,0,0,-0.1894577189818013,-0.4032180990677496,0.7476836883011666,0.7574937674723877,0.659820727864317,-0.5188492074597977,1.0018253011595484,-1.1779961885653782,-0.7035517477985418,-0.4315306363674807,2
1.2656597678278203,0.43065075636094086,0,0,0.061628154122163076,-0.3871577765907525,-0.2109918474849719,-0.3261861093583323,-0.2749212215828514,-0.8733153300773019,0.8099155036684756,-0.4998409468852134,0.246102301334,-0.5654418985748474,2
-1.5211358892046782,0.39586113984134813,1,0,-0.37777319720456576,-0.37109764201616496,-0.694691633007569,-0.709593353265487,-0.7178544532695884,0.42958731240028497,-0.31896582837199716,0.11145376303098589,0.26401689362840064,-0.48205892160646613,2
-1.4113114298142349,-0.6304325474866366,0,0,-0.0011431070074648681,-0.3550376519818924,0.7040635120058881,0.6529282643842097,0.598726542099768,-1.0361781571536943,1.3912895514662451,-1.3212682592717602,-0.5157010466201486,-0.47957941243745306,2
0.07131877195674946,-1.5871470017754359,0,0,-0.29407766763773513,-0.4513976586760725,0.5848347945829391,0.608566970754594,0.5254134092126644,-0.2601846463913578,0.6462276620089292,-0.8341428750167474,-0.7813443328803844,-0.4391021262454052,2
0.5106166095185226,0.6219936472187007,0,0,0.10347590007409083,-0.049896945180761355,-0.2885389322539951,-0.21845189762563566,-0.29324947731221623,0.8702749266334386,-0.567319740724773,0.0923508374628007,-0.9833371312747614,-0.28412937898108476,2
0.34587992043285765,0.6045988389589043,0,0,0.10347601306301617,-0.2907974605802983,-0.7509132197380601,-0.738111246261974,-0.7728393029349159,0.7265724291111574,-0.5165200779889703,0.14965970872701767,0.3306351890747718,-0.3751578860980582,2
0.5243446669423281,-0.9609339044227673,0,0,-0.022067111803841622,-0.24261728812103966,0.5140732014316188,0.5451939385799409,0.43682675737683496,-0.1356424439345909,0.6518721141348297,-0.9678635603060324,-0.711093893299512,-0.4015559561089042,2
0.8538180451136579,-0.752196205305211,0,0,-0.21038247703768062,-0.30685750843069687,0.08853370331365702,0.13960619044744357,0.05193300216641974,0.3912666619142119,-0.002878998505042407,-0.3852232043567795,-0.8000357350452262,-0.3746728770998879,2
0.20859934619480355,-0.8739598631237855,0,0,-0.0639154227003962,-0.46745798693468216,0.23975039298701886,0.3645806542927139,0.21688746868516912,0.9373360973171261,-0.3584766376556615,-0.3279142901108982,-1.1001429023715503,-0.2059766429129142,2
1.526492858880123,-0.10858829969274604,0,0,-0.41962067951566756,-0.32291749846496937,0.22908773557021472,0.19030464470505926,0.1496838643441651,-0.5380094335481189,0.8212044587199395,-0.8532457318142698,-0.4247722346356868,-0.4759660404846531,2
