Administrative,Informational,ExitRates,PageValues,SpecialDay,Month,Browser,TrafficType,VisitorType,Weekend,target
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.7316441550919655,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.01840018265803205,2,1,1
-0.7023023701245499,-0.39882420493502,1.2680540610638693,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.6816517061870888,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.01840018265803205,2,0,1
-0.7023023701245499,-0.39882420493502,-0.7177573757647205,-0.31896228875540733,4.698324057883255,2,-0.20923684923667896,-0.7653211228175031,2,1,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,0.37554349079850946,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.1761724404172322,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,0.2305734640617916,2,0,1
-0.7023023701245499,-0.39882420493502,1.2680540610638693,-0.31896228875540733,3.6966113296717933,2,0.9603238308336979,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.7653211228175031,2,1,1
-0.7023023701245499,-0.39882420493502,-0.03174978377010282,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
0.4987906625063099,-0.39882420493502,-0.6919675994016137,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,1.2680540610638693,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,0.18488419036889256,-0.31896228875540733,0.6914731450374082,2,2.1298845109040747,-0.2673738293778557,2,0,1
-0.40202911196683494,0.38514252420524725,0.202675385475442,2.5856661608870333,1.69318587324887,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,1.2680540610638693,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,0.5459408211550172,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,0.47954711078161527,2,1,1
-0.7023023701245499,-0.39882420493502,-0.3567007449785958,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,0.8347861127858786,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,-0.27933145921607005,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,-0.4573799980022594,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,0.3202804242057646,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.01840018265803205,2,1,1
-0.10175585380912001,-0.39882420493502,-0.27933145921607005,-0.31896228875540733,3.6966113296717933,2,-0.20923684923667896,-0.01840018265803205,2,0,1
-0.7023023701245499,-0.39882420493502,0.6490998399538549,-0.31896228875540733,2.694898601460331,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.41687685372018285,-0.31896228875540733,-0.3102395831740537,2,1.5451041708688862,0.47954711078161527,2,0,1
-0.40202911196683494,-0.39882420493502,-0.8594026548830034,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.01840018265803205,2,0,1
-0.7023023701245499,-0.39882420493502,0.5459408211550172,-0.31896228875540733,2.694898601460331,2,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.7023023701245499,-0.39882420493502,-0.7538630236789547,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.01840018265803205,2,0,1
-0.7023023701245499,-0.39882420493502,0.18488419036889256,-0.31896228875540733,1.69318587324887,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,0.18488419036889256,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.7669923639790203,-0.31896228875540733,0.6914731450374082,2,1.5451041708688862,-0.01840018265803205,2,0,1
-0.7023023701245499,-0.39882420493502,0.3396227402305466,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.7023023701245499,-0.39882420493502,1.990167300972721,-0.31896228875540733,0.6914731450374082,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.8195096818524867,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,2.694898601460331,2,-0.20923684923667896,-0.5163474760976794,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.01840018265803205,2,1,1
-0.7023023701245499,-0.39882420493502,-0.33263030581464054,-0.31896228875540733,0.6914731450374082,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,1.2680540610638693,-0.31896228875540733,4.698324057883255,2,0.9603238308336979,-0.5163474760976794,2,1,1
-0.7023023701245499,-0.39882420493502,0.7264691257163808,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.3567007449785958,-0.31896228875540733,1.69318587324887,2,0.37554349079850946,-0.01840018265803205,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,0.6914731450374082,2,0.9603238308336979,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,2.694898601460331,2,-0.20923684923667896,-0.2673738293778557,2,0,1
0.4987906625063099,1.1691092533455145,-0.5790437392282684,0.7236140324034651,0.6914731450374082,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,0.18488419036889256,-0.31896228875540733,1.69318587324887,2,2.1298845109040747,-0.2673738293778557,2,0,1
-0.10175585380912001,-0.39882420493502,0.11054899339456783,-0.31896228875540733,2.694898601460331,2,0.9603238308336979,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,-0.5372290495399594,-0.31896228875540733,1.69318587324887,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,1.719374833298977,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
2.9009767277680294,-0.39882420493502,-0.4722388572982609,1.7347922674156198,-0.3102395831740537,2,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.7023023701245499,-0.39882420493502,-0.7435471304644299,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.01840018265803205,2,1,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
0.19851740434859494,-0.39882420493502,-0.6243806590387058,0.9095880779058191,3.6966113296717933,2,-0.20923684923667896,-0.7653211228175031,2,0,2
0.4987906625063099,-0.39882420493502,-0.5730523583956983,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,2.694898601460331,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,-0.7378160786785829,-0.31896228875540733,-0.3102395831740537,2,2.714664850939263,-0.01840018265803205,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,0.6914731450374082,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,2.1298845109040747,-0.5163474760976794,2,0,1
-0.7023023701245499,-0.39882420493502,0.23904268390364128,-0.31896228875540733,-0.3102395831740537,2,2.1298845109040747,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,1.2680540610638693,-0.31896228875540733,1.69318587324887,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.6274932126523399,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.5163474760976794,2,0,1
-0.7023023701245499,-0.39882420493502,0.5459408211550172,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.3567007449785958,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.7653211228175031,2,0,1
2.3004302114525994,-0.39882420493502,-0.5843233908022021,0.2943154146634836,-0.3102395831740537,2,2.1298845109040747,-0.5163474760976794,2,0,2
-0.7023023701245499,-0.39882420493502,0.18488419036889256,-0.31896228875540733,2.694898601460331,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,4.698324057883255,2,-0.7940171892718674,-0.2673738293778557,2,1,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,1.69318587324887,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.27933145921607005,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,0.2305734640617916,2,1,1
-0.7023023701245499,-0.39882420493502,-0.5372290495399594,-0.31896228875540733,3.6966113296717933,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.4650177320480935,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,0.3654124949302561,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,3.6966113296717933,2,-0.20923684923667896,-0.7653211228175031,2,1,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,0.9585769613405608,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,0.5459408211550172,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.38249049967830534,-0.31896228875540733,1.69318587324887,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.7272588552168672,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.10175585380912001,-0.39882420493502,-0.6434221787903959,-0.31896228875540733,1.69318587324887,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.5163474760976794,2,1,1
-0.7023023701245499,-0.39882420493502,1.2680540610638693,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.5650026515212442,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,0.2305734640617916,0,0,1
-0.7023023701245499,-0.39882420493502,-0.3366420420647335,-0.31896228875540733,2.694898601460331,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,1.2680540610638693,-0.31896228875540733,0.6914731450374082,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,0.5459408211550172,-0.31896228875540733,0.6914731450374082,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.3567007449785958,-0.31896228875540733,2.694898601460331,2,-0.7940171892718674,-0.01840018265803205,2,0,1
-0.7023023701245499,0.38514252420524725,0.8554179208783256,-0.31896228875540733,2.694898601460331,2,0.9603238308336979,0.728520757501439,2,0,1
-0.7023023701245499,-0.39882420493502,-0.2122780883314664,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.01840018265803205,2,0,1
0.19851740434859494,-0.39882420493502,-0.7044552915336768,-0.31896228875540733,1.69318587324887,2,0.9603238308336979,-0.5163474760976794,2,0,1
0.4987906625063099,-0.39882420493502,-0.31371781325794756,0.6211570693763183,4.698324057883255,2,-0.7940171892718674,-0.01840018265803205,2,1,2
-0.7023023701245499,-0.39882420493502,-0.1761724404172322,-0.31896228875540733,1.69318587324887,2,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.10175585380912001,0.38514252420524725,-0.605607765414948,-0.31896228875540733,3.6966113296717933,2,-0.20923684923667896,-0.2673738293778557,2,0,1
0.19851740434859494,-0.39882420493502,-0.5159904280225517,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.01840018265803205,2,0,1
-0.7023023701245499,-0.39882420493502,2.3512239317588457,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.7023023701245499,0.38514252420524725,0.7064104228025185,-0.31896228875540733,3.6966113296717933,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,0.5459408211550172,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,0.5459408211550172,-0.31896228875540733,3.6966113296717933,2,0.37554349079850946,-0.2673738293778557,2,0,1
1.0993371788217396,2.737042711626049,-0.5101107436670478,-0.31896228875540733,-0.3102395831740537,2,1.5451041708688862,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.5372290495399594,-0.31896228875540733,2.694898601460331,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,1.69318587324887,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,3.6966113296717933,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.10175585380912001,-0.39882420493502,-0.37836414239249533,-0.31896228875540733,0.6914731450374082,2,0.9603238308336979,-0.7653211228175031,2,0,1
-0.7023023701245499,0.38514252420524725,-0.12958448106953951,-0.31896228875540733,0.6914731450374082,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.7779334628429101,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.01840018265803205,2,1,1
-0.7023023701245499,-0.39882420493502,-0.6174638611954087,-0.31896228875540733,3.6966113296717933,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.30746575676429616,-0.31896228875540733,0.6914731450374082,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,0.7264691257163808,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,1.5087584743668196,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.1761724404172322,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,0.18488419036889256,-0.31896228875540733,2.694898601460331,2,-0.20923684923667896,-0.5163474760976794,2,0,1
-0.7023023701245499,1.1691092533455145,-0.15360639422328765,-0.31896228875540733,3.6966113296717933,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,0.5459408211550172,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,1.6910061161273349,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.015702817106333547,-0.31896228875540733,1.69318587324887,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,0.18488419036889256,-0.31896228875540733,1.69318587324887,2,-0.7940171892718674,-0.2673738293778557,2,0,1
0.4987906625063099,-0.39882420493502,-0.734788337265824,-0.31896228875540733,2.694898601460331,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,2.7122805625449704,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,1.2680540610638693,-0.31896228875540733,-0.3102395831740537,2,2.1298845109040747,-0.5163474760976794,2,1,1
-0.10175585380912001,-0.39882420493502,-0.41687685372018285,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,0.47954711078161527,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.6575812670231335,-0.31896228875540733,3.6966113296717933,2,-0.20923684923667896,-0.2673738293778557,2,0,1
1.0993371788217396,-0.39882420493502,-0.49711164371223476,-0.31896228875540733,2.694898601460331,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.1761724404172322,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.5163474760976794,2,0,1
-0.7023023701245499,-0.39882420493502,0.10464937871344315,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.5163474760976794,2,0,1
-0.7023023701245499,-0.39882420493502,0.5459408211550172,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,0.2305734640617916,2,0,1
-0.7023023701245499,-0.39882420493502,2.3512239317588457,-0.31896228875540733,1.69318587324887,2,-0.20923684923667896,-0.01840018265803205,2,0,1
0.4987906625063099,-0.39882420493502,-0.5074949750829091,-0.31896228875540733,0.6914731450374082,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.6415343003593642,-0.31896228875540733,0.6914731450374082,2,-0.7940171892718674,-0.2673738293778557,2,0,1
0.19851740434859494,-0.39882420493502,-0.7378160786785829,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,0.38514252420524725,-0.7013457058054882,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,0.47954711078161527,2,0,1
-0.7023023701245499,-0.39882420493502,0.5459408211550172,-0.31896228875540733,1.69318587324887,2,0.9603238308336979,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.1761724404172322,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,0.18488419036889256,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.24064682716650584,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.30746575676429616,-0.31896228875540733,3.6966113296717933,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,-0.2880999792801148,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,1.69318587324887,2,-0.20923684923667896,-0.01840018265803205,2,0,1
-0.7023023701245499,-0.39882420493502,2.3512239317588457,-0.31896228875540733,-0.3102395831740537,2,1.5451041708688862,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,-0.3281962849587584,-0.31896228875540733,0.6914731450374082,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.3205950754009641,-0.31896228875540733,-0.3102395831740537,2,2.1298845109040747,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,0.18338529990182476,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.7653211228175031,2,1,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,0.37554349079850946,-0.5163474760976794,2,1,1
-0.7023023701245499,-0.39882420493502,-0.1761724404172322,-0.31896228875540733,3.6966113296717933,2,-0.7940171892718674,-0.2673738293778557,2,1,1
-0.7023023701245499,-0.39882420493502,-0.49013470827771694,-0.31896228875540733,2.694898601460331,2,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.10175585380912001,1.1691092533455145,-0.018620443470037495,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.7653211228175031,2,1,1
-0.40202911196683494,-0.39882420493502,-0.6282781208674404,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.5163474760976794,2,1,1
-0.7023023701245499,-0.39882420493502,-0.5372290495399594,-0.31896228875540733,1.69318587324887,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.6471158530396579,-0.31896228875540733,2.694898601460331,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.1761724404172322,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.7023023701245499,-0.39882420493502,-0.03174978377010282,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,2.7122805625449704,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,0.4802941629814852,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,-0.5841664178245409,-0.31896228875540733,3.6966113296717933,2,-0.20923684923667896,-0.01840018265803205,2,1,1
-0.40202911196683494,-0.39882420493502,-0.48307055600521065,-0.31896228875540733,3.6966113296717933,2,-0.7940171892718674,-0.01840018265803205,2,1,1
-0.7023023701245499,-0.39882420493502,-0.1761724404172322,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,1.2680540610638693,-0.31896228875540733,2.694898601460331,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,3.6966113296717933,2,-0.7940171892718674,-0.5163474760976794,2,1,1
0.7990639206640248,-0.39882420493502,-0.7119338645987108,-0.31896228875540733,4.698324057883255,2,-0.20923684923667896,-0.7653211228175031,2,1,1
0.19851740434859494,-0.39882420493502,-0.5650026515212442,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,-0.5888085806027759,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.40202911196683494,-0.39882420493502,0.11995108117937954,-0.31896228875540733,-0.3102395831740537,2,-0.7940171892718674,-0.01840018265803205,2,0,1
-0.7023023701245499,-0.39882420493502,-0.1761724404172322,-0.31896228875540733,2.694898601460331,2,-0.7940171892718674,-0.5163474760976794,2,0,1
-0.7023023701245499,-0.39882420493502,-0.6434221787903959,-0.31896228875540733,-0.3102395831740537,2,-0.20923684923667896,-0.5163474760976794,2,1,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,2.694898601460331,2,-0.20923684923667896,-0.2673738293778557,2,0,1
-0.7023023701245499,-0.39882420493502,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,2,0.9603238308336979,-0.7653211228175031,2,0,1
-0.7023023701245499,-0.39882420493502,-0.3567007449785958,-0.31896228875540733,3.6966113296717933,2,-0.20923684923667896,-0.2673738293778557,2,1,1
-0.7023023701245499,12.144643461309256,-0.6217696997287928,-0.31896228875540733,-0.3102395831740537,5,-0.20923684923667896,0.9774944042212625,2,0,1
-0.7023023701245499,-0.39882420493502,-0.30798676147210047,0.10996499603307651,-0.3102395831740537,5,-0.7940171892718674,-0.7653211228175031,2,0,1
-0.10175585380912001,-0.39882420493502,-0.7609425786270224,-0.31896228875540733,-0.3102395831740537,5,-0.20923684923667896,-0.5163474760976794,2,0,1
