Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,BounceRates,ExitRates,PageValues,OperatingSystems,Browser,Region,TrafficType,Weekend,target
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202582,0.10230532245106187,0.3202804242057646,-0.31896228875540733,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,-0.01840018265803205,1,1
-0.10175585380912001,-0.35860204303844495,-0.39882420493502,-0.24625722697292296,-0.6065156274928376,-0.4501370719237803,-0.27933145921607005,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,2.0175748726797913,-0.01840018265803205,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.561664354311118,0.18122567397505174,0.6490998399538549,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5168130811293985,-0.4501370719237803,-0.41687685372018285,-0.31896228875540733,-0.1369798135909032,1.5451041708688862,-0.8963702408780065,0.47954711078161527,0,1
-0.40202911196683494,-0.40931067532803816,-0.39882420493502,-0.24625722697292296,0.31293547273241284,-0.4501370719237803,-0.8594026548830034,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,2.0175748726797913,-0.01840018265803205,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.651366900674557,-0.4501370719237803,0.5459408211550172,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,-0.5163474760976794,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3822592615842399,-0.4501370719237803,-0.7538630236789547,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,0.3524633792181926,-0.01840018265803205,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.4501370719237803,0.18488419036889256,-0.31896228875540733,0.9658161131089493,-0.20923684923667896,-0.4800923675126068,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.4501370719237803,0.18488419036889256,-0.31896228875540733,2.068612039808802,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.22527980544822154,-0.38317435812372963,-0.7669923639790203,-0.31896228875540733,-0.1369798135909032,1.5451041708688862,-0.8963702408780065,-0.01840018265803205,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.40468489817509967,-0.07131943322355934,0.3396227402305466,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.5163474760976794,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.651366900674557,1.0230426537750306,1.990167300972721,-0.31896228875540733,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.47196180794767895,-0.4501370719237803,-0.8195096818524867,-0.31896228875540733,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,-0.5163474760976794,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,-0.01840018265803205,1,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.44953617135681917,-0.20460712132359443,-0.33263030581464054,-0.31896228875540733,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.4501370719237803,1.2680540610638693,-0.31896228875540733,-0.1369798135909032,0.9603238308336979,0.3524633792181926,-0.5163474760976794,1,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.4501370719237803,0.7264691257163808,-0.31896228875540733,2.068612039808802,-0.20923684923667896,-0.4800923675126068,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,0.654747716825904,-0.3567007449785958,-0.31896228875540733,0.9658161131089493,0.37554349079850946,-0.8963702408780065,-0.01840018265803205,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,-0.2673738293778557,0,1
0.4987906625063099,-0.14449892892682906,1.1691092533455145,0.602284968928192,0.08867910682381518,-0.4501370719237803,-0.5790437392282684,0.7236140324034651,-0.1369798135909032,-0.20923684923667896,0.3524633792181926,-0.7653211228175031,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.4501370719237803,0.18488419036889256,-0.31896228875540733,-0.1369798135909032,2.1298845109040747,1.185019125948992,-0.2673738293778557,0,1
-0.10175585380912001,-0.3698706279916879,-0.39882420493502,-0.24625722697292296,-0.3598336249933801,-0.19016417785353742,0.11054899339456783,-0.31896228875540733,-0.1369798135909032,0.9603238308336979,-0.4800923675126068,-0.7653211228175031,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019778,-0.4501370719237803,-0.5372290495399594,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202582,0.654747716825904,1.719374833298977,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
2.9009767277680294,1.1142959154128278,-0.39882420493502,-0.24625722697292296,0.22323292636897377,-0.2512578099488371,-0.4722388572982609,1.7347922674156198,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,-0.5163474760976794,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.40468489817509967,-0.4501370719237803,-0.7435471304644299,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,0.7687412525835923,-0.01840018265803205,1,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,0.3524633792181926,-0.2673738293778557,0,1
0.19851740434859494,0.03485938156017348,-0.39882420493502,-0.24625722697292296,-0.11315162249392272,-0.4501370719237803,-0.6243806590387058,0.9095880779058191,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,-0.7653211228175031,0,2
0.4987906625063099,-0.2121104386462867,-0.39882420493502,-0.24625722697292296,1.2996634827302425,-0.40261513744721694,-0.5730523583956983,-0.31896228875540733,2.068612039808802,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,0.7687412525835923,-0.7653211228175031,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3149823518116606,-0.4501370719237803,-0.7378160786785829,-0.31896228875540733,-0.1369798135909032,2.714664850939263,-0.4800923675126068,-0.01840018265803205,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.1369798135909032,2.1298845109040747,-0.8963702408780065,-0.5163474760976794,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.27013107862994107,0.10230532245106187,0.23904268390364128,-0.31896228875540733,-0.1369798135909032,2.1298845109040747,1.185019125948992,-0.7653211228175031,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.4501370719237803,1.2680540610638693,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202582,-0.4501370719237803,-0.6274932126523399,-0.31896228875540733,-0.1369798135909032,0.9603238308336979,-0.06381449414720712,-0.5163474760976794,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.651366900674557,-0.4501370719237803,0.5459408211550172,-0.31896228875540733,-0.1369798135909032,0.9603238308336979,-0.06381449414720712,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3598336249933801,-0.4501370719237803,-0.3567007449785958,-0.31896228875540733,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,-0.7653211228175031,0,1
2.3004302114525994,5.206200828249458,-0.39882420493502,-0.24625722697292296,0.08867910682381518,-0.35406013569317263,-0.5843233908022021,0.2943154146634836,-0.1369798135909032,2.1298845109040747,-0.8963702408780065,-0.5163474760976794,0,2
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.4501370719237803,0.18488419036889256,-0.31896228875540733,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,1,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.561664354311118,-0.4501370719237803,-0.27933145921607005,-0.31896228875540733,2.068612039808802,-0.7940171892718674,-0.8963702408780065,0.2305734640617916,1,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.4501370719237803,-0.5372290495399594,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019778,-0.4501370719237803,-0.4650177320480935,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.44953617135681917,-0.08184213497465362,0.3654124949302561,-0.31896228875540733,0.9658161131089493,-0.20923684923667896,0.3524633792181926,-0.7653211228175031,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,-0.4800923675126068,-0.7653211228175031,1,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.561664354311118,0.8125883977761881,0.9585769613405608,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,-0.4800923675126068,-0.7653211228175031,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.651366900674557,-0.4501370719237803,0.5459408211550172,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.561664354311118,0.18122567397505174,-0.38249049967830534,-0.31896228875540733,2.068612039808802,-0.7940171892718674,-0.06381449414720712,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.29255671522080084,-0.4501370719237803,-0.7272588552168672,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,0.3524633792181926,-0.5163474760976794,0,1
-0.10175585380912001,-0.25718477845925847,-0.39882420493502,-0.24625722697292296,-0.3822592615842399,-0.4501370719237803,-0.6434221787903959,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.5163474760976794,1,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.4501370719237803,1.2680540610638693,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.42711053476595945,-0.4501370719237803,-0.5650026515212442,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0.2305734640617916,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.11315162249392272,-0.36829374769115314,-0.3366420420647335,-0.31896228875540733,2.068612039808802,-0.7940171892718674,-0.06381449414720712,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.4501370719237803,1.2680540610638693,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019778,0.654747716825904,0.5459408211550172,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.4501370719237803,-0.3567007449785958,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.01840018265803205,0,1
-0.7023023701245499,-0.46001930761763143,0.38514252420524725,-0.24625722697292296,-0.561664354311118,0.39167990787619855,0.8554179208783256,-0.31896228875540733,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,0.728520757501439,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3598336249933801,-0.3580633321620747,-0.2122780883314664,-0.31896228875540733,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,-0.01840018265803205,0,1
0.19851740434859494,-0.35672394556501874,-0.39882420493502,-0.24625722697292296,0.1335303800055347,-0.4501370719237803,-0.7044552915336768,-0.31896228875540733,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,-0.5163474760976794,0,1
0.4987906625063099,-0.1163274665437217,-0.39882420493502,-0.24625722697292296,-0.29255671522080084,-0.4501370719237803,-0.31371781325794756,0.6211570693763183,-1.2397757402907557,-0.7940171892718674,1.6012969993143917,-0.01840018265803205,1,2
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019778,-0.4501370719237803,-0.1761724404172322,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,-0.5163474760976794,0,1
-0.10175585380912001,-0.2853562408423658,0.38514252420524725,-0.13311826751944097,0.08867910682381518,-0.4501370719237803,-0.605607765414948,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,0.3524633792181926,-0.2673738293778557,0,1
0.19851740434859494,-0.13041319773527538,-0.39882420493502,-0.24625722697292296,-0.33740798840252034,-0.2941533266425563,-0.5159904280225517,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,-0.01840018265803205,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,2.8645172943252724,2.3512239317588457,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,1.6012969993143917,-0.5163474760976794,0,1
-0.7023023701245499,-0.46001930761763143,0.38514252420524725,-0.24625722697292296,-0.5168130811293985,0.5319827304769632,0.7064104228025185,-0.31896228875540733,2.068612039808802,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.44953617135681917,0.654747716825904,0.5459408211550172,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,0.654747716825904,0.5459408211550172,-0.31896228875540733,0.9658161131089493,0.37554349079850946,-0.8963702408780065,-0.2673738293778557,0,1
1.0993371788217396,1.3781686128801234,2.737042711626049,0.4184341598162838,2.151837673182914,-0.43125014924719746,-0.5101107436670478,-0.31896228875540733,-0.1369798135909032,1.5451041708688862,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.4501370719237803,-0.5372290495399594,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-1.2397757402907557,-0.7940171892718674,-0.4800923675126068,-0.2673738293778557,0,1
-0.10175585380912001,-0.33606487313195904,-0.39882420493502,-0.24625722697292296,-0.15800289567564224,-0.2733555057238308,-0.37836414239249533,-0.31896228875540733,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,-0.7653211228175031,0,1
