COMPACTNESS,RADIUS RATIO,SCATTER RATIO,ELONGATEDNESS,MAX LENGTH RECTANGULARITY,SCALED VARIANCE ALONG MAJOR AXIS,SCALED VARIANCE ALONG MINOR AXIS,SKEWNESS ABOUT MAJOR AXIS,SKEWNESS ABOUT MINOR AXIS,KURTOSIS ABOUT MINOR AXIS,HOLLOWS RATIO,target
-0.4469821460770606,-0.5064181077369537,-1.0184774603347435,1.0332079158597913,-0.20671424051942072,-0.7529668391483002,-0.9508641619552501,0.33916589880505466,-0.6870320794848803,-1.1874678516534563,-0.6231017847105169,4
1.0111678368838408,1.6757874112149564,1.3592269753230817,-1.2724324919234589,1.1029919881400914,1.2549196166943024,1.3709223769830194,-0.19541137252997437,-1.2973531917469125,0.3809908563853009,0.0494474751326811,2
1.1326803354639159,0.09144641800329566,1.2990319263190861,-1.1443413581577229,1.3787196152263044,0.9999499080158768,1.2463387090399904,0.07187726313754014,1.9576927403172595,1.2772529752645907,0.1839573271013207,3
-1.1760571375575113,-1.3733216700603152,-0.5369170683027789,0.5208433807968468,-0.13778233374786747,-0.4979971304698745,-0.6110905221106253,1.141031805807598,-1.0939128209929019,-0.067140203054344,-1.5646707484909943,1
0.5251178425635403,0.6594177174565325,0.0048383727331813235,-0.2477034217975699,-0.8271014014634002,0.26691199556540274,-0.056126910364404765,-0.7299886438650034,0.5336101450391841,0.8291219158249458,0.45297703103859993,3
-0.6900071432372109,-0.08791293971877916,-0.6272096418087721,0.3927522470311107,-0.9649652150065067,-0.6892244119786938,-0.6110905221106253,-0.4627000081974889,-0.2801513379768588,0.04489256180556722,0.7219967349758791,1
-0.3254696474969855,0.8985635277526324,0.8174715342871216,-0.8881590906262505,-0.13778233374786747,0.9680786944310735,0.7593298252626949,0.07187726313754014,-0.2801513379768588,-0.5152712624939889,-0.21957222880459812,2
-0.3254696474969855,-0.20748584486682903,-0.807794788820759,0.7770256483283191,-1.3785566556358262,-0.8167092663179066,-0.8036289180225794,-1.2645659152000324,-1.2973531917469125,2.0614823292839692,0.5874868830072395,3
-1.6621071318778118,-1.4630013489213527,-0.5369170683027789,0.5208433807968468,-0.13778233374786747,-0.5936107712242842,-0.6054276281132149,1.007387487973841,-0.48359170873086954,0.3809908563853009,-1.4301608965223547,1
0.40360534398346526,1.2871754694837945,0.9679591567971105,-1.0162502243919866,0.4826048271961119,0.744980199337451,0.9178908571901865,-1.1309215973662752,-0.8904724502388911,-0.6273040273539001,0.8565065869445188,2
-0.20395714891691036,1.0480296591876948,0.606788862773137,-0.7600679568605144,0.8961962678254315,0.8087226265070575,0.5441398533610992,-0.06176705469621712,-0.8904724502388911,-0.8513695570737225,-0.0850623768359585,2
-0.811519641817286,-0.8950300494681158,-0.5971121173067744,0.5208433807968468,-0.41350996083408054,-0.3705122761306616,-0.6394049920976774,0.7400988523063264,-0.07671096722284808,-0.40323849763407765,-1.0266313406164358,1
0.03906784824323988,-0.6857774654590285,-1.078672509338739,1.1612990496255273,-0.8960333082349534,-0.8804516934875131,-1.0074931019293543,-0.4627000081974889,-0.8904724502388911,-0.6273040273539001,-0.0850623768359585,4
0.40360534398346526,0.5697380385954952,0.0650334217371769,-0.5038856893290421,-1.309624748864273,0.33065442273500917,0.057130969583803516,0.20552158097129739,-0.8904724502388911,-0.7393367922138113,0.45297703103859993,1
0.28209284540339014,0.9583499803266573,0.6970814362791304,-0.8881590906262505,-0.3445780540625273,0.9362074808462704,0.6347461573196658,0.07187726313754014,-0.6870320794848803,0.7170891509650346,0.1839573271013207,3
1.4972178312041413,-0.4466316551629288,2.051470038869031,-1.6567058932206673,1.1029919881400914,2.370412092162415,2.254333840579044,1.2746761236413555,-0.48359170873086954,0.4930236212452121,-1.5646707484909943,1
2.104780324104517,0.8985635277526324,1.2689344018170883,-1.2724324919234589,0.5515367339676651,1.0955635487702864,1.2633273910322216,-0.5963443260312462,0.5336101450391841,-0.40323849763407765,0.5874868830072395,3
0.28209284540339014,-1.732040385504465,-1.0485749848367412,1.4174813171569998,-0.4824418676056338,-0.9123229070723163,-1.030144677918996,1.007387487973841,0.12672940353116266,0.8291219158249458,-1.5646707484909943,4
1.8617553269443667,1.1078161117617196,0.8776665832911171,-1.0162502243919866,0.1379452933383456,0.9680786944310735,0.8272845532316199,-0.3290556903637316,-0.48359170873086954,0.04489256180556722,0.3184671790699603,3
-0.6900071432372109,-0.5363113340239662,-1.1689650828447324,1.2893901833912635,-0.41350996083408054,-1.2310350429203485,-1.0584591479060481,-1.2645659152000324,-0.6870320794848803,-1.1874678516534563,1.9325854026936355,4
-0.811519641817286,1.257282243196782,0.606788862773137,-0.7600679568605144,-0.4824418676056338,0.8087226265070575,0.5384769593636887,-0.19541137252997437,-0.8904724502388911,0.941154680684857,-0.21957222880459812,2
1.6187303297842164,0.9583499803266573,1.479617073331073,-1.2724324919234589,1.5165834287694109,1.03182112160068,1.4388771049519444,-0.19541137252997437,-0.8904724502388911,0.941154680684857,0.3184671790699603,3
-0.811519641817286,-1.5825742540694026,-1.6204279503746992,2.186028119751416,-1.5164204691789327,-1.7091032466923968,-1.3812441057584417,0.20552158097129739,0.9404908865472057,1.053187445544768,-0.7576116366791565,4
-1.0545446389774362,-1.3733216700603152,-0.6272096418087721,0.648934514562583,-0.20671424051942072,-0.721095625563497,-0.6847081440769607,1.6756090771426273,-0.07671096722284808,-0.17917296791425522,-1.8336904524282733,1
1.6187303297842164,1.3170686957708069,1.5097145978330706,-1.400523625689195,1.6544472423125174,1.03182112160068,1.5238205149131008,-0.3290556903637316,0.7370505157931949,-0.6273040273539001,0.1839573271013207,3
-0.08244465033683525,-1.283641991199278,-1.2592576563507256,1.5455724509227358,-0.7581694946918468,-1.0398077614115293,-1.1434025578672042,-0.19541137252997437,-0.8904724502388911,0.04489256180556722,-0.7576116366791565,4
2.5908303184248176,1.0181364329006821,1.449519548829075,-1.2724324919234589,1.1719238949116446,1.2867908302791058,1.4558657869441758,-0.06176705469621712,1.550811998809238,-0.9634023219336337,0.1839573271013207,3
-0.4469821460770606,-0.26727229744085396,-0.1757467742788054,0.008478845733902337,-1.1717609353211664,0.011942286886976999,-0.24866530627635883,-0.19541137252997437,0.12672940353116266,0.04489256180556722,-0.48859193274187734,3
-1.0545446389774362,-1.4630013489213527,-0.6272096418087721,0.648934514562583,-0.20671424051942072,-0.6573531983938906,-0.6790452500795503,1.9428977128101417,0.3301697742851734,-1.1874678516534563,-1.968200304396913,1
-0.9330321403973612,-0.5662045603109787,-0.9281848868287501,0.9051167820940552,-0.3445780540625273,-0.8804516934875131,-0.8772465399889148,-0.4627000081974889,-0.07671096722284808,-1.4115333813732787,0.7219967349758791,4
0.7681428397236906,-0.17759261857981656,1.1184467793070993,-1.1443413581577229,1.1029919881400914,0.9043362672614671,1.0821147831150884,-0.4627000081974889,-0.2801513379768588,0.941154680684857,0.0494474751326811,2
0.5251178425635403,0.6594177174565325,0.6970814362791304,-0.8881590906262505,-0.0688504269763142,0.8405938400918607,0.6970379912911803,0.07187726313754014,-0.8904724502388911,1.501318504984413,0.1839573271013207,1
-0.811519641817286,-0.11780616600579162,-0.6272096418087721,0.5208433807968468,-0.551373774377187,-0.5617395576394809,-0.6394049920976774,-0.06176705469621712,0.12672940353116266,0.04489256180556722,-0.0850623768359585,1
-1.2975696361375866,-1.6423607066434276,-1.1087700338407367,1.5455724509227358,-0.551373774377187,-1.4860047515987742,-1.0924365118905106,1.8092533949763845,0.3301697742851734,-0.6273040273539001,-1.6991806004596337,4
-1.0545446389774362,-1.164069086051228,-1.4097452788607145,1.801754718454208,-1.2406928420927197,-1.6453608195227905,-1.250997543818002,-1.1309215973662752,2.7714542233333024,-0.5152712624939889,0.7219967349758791,2
2.104780324104517,1.257282243196782,1.1485443038090972,-1.1443413581577229,1.3097877084547511,0.9043362672614671,1.1104292531021405,-1.1309215973662752,2.9748945940873135,-1.1874678516534563,1.2600361428504376,3
1.1326803354639159,0.48005835973445776,1.4194220243270772,-1.2724324919234589,1.7233791490840706,0.9680786944310735,1.3822481649778404,0.33916589880505466,1.7542523695632488,-0.17917296791425522,-0.21957222880459812,2
-0.20395714891691036,0.33059222829939544,-0.5068195438007811,0.26466111326537456,-1.1717609353211664,-0.3067698489610552,-0.5091584301572378,-0.06176705469621712,-0.07671096722284808,0.15692532666547843,0.5874868830072395,1
-0.6900071432372109,-0.6558842391720161,-0.6874046908127678,0.5208433807968468,-0.275646147290974,-0.6254819848090873,-0.6903710380743712,-0.19541137252997437,-0.48359170873086954,0.3809908563853009,0.1839573271013207,4
-1.1760571375575113,-1.223855538625253,-1.1087700338407367,1.1612990496255273,-1.2406928420927197,-1.294777470089955,-1.0131559959267646,0.33916589880505466,0.3301697742851734,-0.9634023219336337,-1.0266313406164358,2
-0.5684946446571357,0.6594177174565325,-0.20584429878080318,-0.11961228803183378,-0.3445780540625273,0.011942286886976999,-0.24866530627635883,-0.8636329616987607,1.347371628055227,-0.17917296791425522,0.45297703103859993,2
-0.08244465033683525,1.0779228854747072,0.21552104424716584,-0.6319768230947783,0.2758091068814521,0.04381350047178022,0.20436621351647427,-0.3290556903637316,0.12672940353116266,0.7170891509650346,0.7219967349758791,1
1.2541928340439912,1.1078161117617196,0.8776665832911171,-1.0162502243919866,0.8961962678254315,0.585624131413435,0.8329474472290302,-1.1309215973662752,-0.8904724502388911,-0.8513695570737225,1.125526290881798,2
-1.5405946332977367,-0.6259910128850036,-0.5670145928047766,0.5208433807968468,-0.275646147290974,-0.43425470330026805,-0.6224163101054462,1.007387487973841,-1.0939128209929019,-1.1874678516534563,-1.4301608965223547,1
-0.6900071432372109,-0.41673842887591633,-0.44662449479678545,0.26466111326537456,0.06901338656679232,-0.274898635376252,-0.46951817217536496,-0.4627000081974889,-0.6870320794848803,-1.4115333813732787,-0.3540820807732377,3
1.1326803354639159,0.1512328705773206,1.2388368773150906,-1.1443413581577229,1.034060081368538,1.0636923351854832,1.1897097690658862,0.07187726313754014,0.3301697742851734,-0.40323849763407765,0.0494474751326811,3
-1.2975696361375866,-0.8950300494681158,-0.5670145928047766,0.3927522470311107,-0.13778233374786747,-0.5298683440546778,-0.5884389461209837,0.20552158097129739,-0.2801513379768588,-1.075435086793545,-0.6231017847105169,1
-1.783619630457887,-1.4630013489213527,-0.807794788820759,0.9051167820940552,-1.3785566556358262,-1.1354214021659388,-0.8206176000148107,1.141031805807598,-0.48359170873086954,-1.1874678516534563,-1.6991806004596337,3
0.40360534398346526,0.8387770751786074,1.3893244998250796,-1.2724324919234589,1.6544472423125174,0.9680786944310735,1.3426079069959675,0.33916589880505466,-0.2801513379768588,1.2772529752645907,-0.21957222880459812,2
-1.2975696361375866,-1.2537487649122654,-1.0184774603347435,1.0332079158597913,-1.1717609353211664,-1.0716789749963325,-0.9395383739604294,-0.4627000081974889,1.9576927403172595,-0.7393367922138113,-0.7576116366791565,2
0.5251178425635403,0.6893109437435451,-0.08545420077281203,-0.37579455556330604,-1.1717609353211664,0.011942286886976999,-0.073115592356636,-0.3290556903637316,-1.0939128209929019,-1.075435086793545,0.8565065869445188,1
-0.4469821460770606,-1.1042826334772031,-0.3563319212907921,0.3927522470311107,1.1029919881400914,-0.6254819848090873,-0.4865068541675962,0.7400988523063264,-1.0939128209929019,-1.075435086793545,-0.6231017847105169,4
-1.0545446389774362,-1.3733216700603152,-0.5670145928047766,0.5208433807968468,-0.13778233374786747,-0.5298683440546778,-0.6450678860950878,1.4083204414751127,-0.48359170873086954,0.26895809152538963,-1.6991806004596337,1
-1.5405946332977367,-0.4466316551629288,-0.5369170683027789,0.5208433807968468,-0.0688504269763142,-0.08367135386743266,-0.5941018401183941,2.076542030643899,-1.0939128209929019,-0.29120573277416645,-1.4301608965223547,1
-0.4469821460770606,-0.3569519763018914,-0.23594182328280097,0.26466111326537456,1.3097877084547511,-0.43425470330026805,-0.36758608022197753,0.20552158097129739,-0.6870320794848803,0.3809908563853009,-0.0850623768359585,4
1.2541928340439912,1.0480296591876948,1.5398121223350685,-1.2724324919234589,1.6544472423125174,1.191177189524696,1.5124947269182798,-0.19541137252997437,1.550811998809238,1.9494495644240581,0.9910164389131584,3
0.160580346823315,0.9882432066136697,0.606788862773137,-0.7600679568605144,-0.3445780540625273,0.9043362672614671,0.5328140653662783,-0.19541137252997437,-0.07671096722284808,1.6133512698443242,0.1839573271013207,2
-0.08244465033683525,0.6893109437435451,0.48639876476514593,-0.6319768230947783,-0.6892375879202935,0.5537529178286317,0.3855788214336075,-0.3290556903637316,0.7370505157931949,0.941154680684857,0.1839573271013207,3
-0.811519641817286,-1.3733216700603152,-0.9582824113307479,1.0332079158597913,-1.4474885624073794,-0.9760653342419228,-0.9225496919681981,0.33916589880505466,-1.2973531917469125,-0.40323849763407765,-1.295651044553715,3
1.2541928340439912,1.8551467689370313,1.5398121223350685,-1.400523625689195,1.6544472423125174,1.0955635487702864,1.5464720909027423,0.07187726313754014,-0.07671096722284808,0.3809908563853009,-0.0850623768359585,2
0.160580346823315,0.03165996542927072,-0.7175022153147655,0.648934514562583,-0.20671424051942072,-0.8167092663179066,-0.7130226140640128,-1.1309215973662752,-0.48359170873086954,-0.5152712624939889,1.5290558467877169,4
1.3757053326240662,1.3170686957708069,0.9378616322951127,-1.0162502243919866,1.034060081368538,0.8087226265070575,0.8895763872031344,-0.5963443260312462,0.7370505157931949,0.8291219158249458,0.3184671790699603,2
1.4972178312041413,0.8088838488915949,1.5699096468370661,-1.400523625689195,1.7233791490840706,1.159305975939893,1.569123666892384,-0.06176705469621712,0.5336101450391841,0.04489256180556722,0.0494474751326811,2
-0.9330321403973612,-0.5960977865979912,-0.3864294457927899,0.26466111326537456,-1.03389712177806,-0.11554256745223587,-0.4638552781779546,0.20552158097129739,-1.2973531917469125,1.1652202104046794,-0.7576116366791565,2
0.160580346823315,0.7192041700305575,0.2757160932511614,-0.5038856893290421,0.41367292042455867,0.3625256363198124,0.2156920015112951,-1.1309215973662752,-0.8904724502388911,-1.4115333813732787,1.3945459948190773,2
0.6466303411436155,0.24091254943835802,1.6602022203430595,-1.400523625689195,2.7573577506573694,1.0955635487702864,1.6200897128690777,-0.06176705469621712,-0.48359170873086954,-0.6273040273539001,0.3184671790699603,2
-0.5684946446571357,-1.3135352174862904,-1.1388675583427346,1.2893901833912635,-0.275646147290974,-0.8485804799027099,-1.0527962539086375,0.07187726313754014,0.7370505157931949,0.4930236212452121,-0.6231017847105169,4
0.160580346823315,-0.8950300494681158,-0.2961368722867965,0.26466111326537456,0.9651281745969847,-0.4979971304698745,-0.42421502019608165,0.33916589880505466,0.12672940353116266,-0.29120573277416645,-0.6231017847105169,4
0.40360534398346526,0.12133964429030814,-0.5369170683027789,0.26466111326537456,-1.309624748864273,-0.6892244119786938,-0.5318100061468796,-0.9972772795325179,-1.2973531917469125,0.3809908563853009,1.6635656987563565,1
0.7681428397236906,0.48005835973445776,-0.20584429878080318,-0.11961228803183378,0.34474101365300536,-0.3067698489610552,-0.1920363663022547,-0.5963443260312462,0.5336101450391841,-0.7393367922138113,1.2600361428504376,1
1.7402428283642917,1.0480296591876948,1.2990319263190861,-1.2724324919234589,0.758332454282325,1.2867908302791058,1.2746531790270426,-0.19541137252997437,1.9576927403172595,-0.17917296791425522,0.45297703103859993,3
-0.20395714891691036,-0.4466316551629288,-0.26603934778479876,0.008478845733902337,8.147979523905779e-05,-0.11554256745223587,-0.32794582224010466,-0.19541137252997437,0.7370505157931949,-0.8513695570737225,-0.6231017847105169,3
-1.4190821347176616,-1.6423607066434276,-1.0184774603347435,1.1612990496255273,-1.5164204691789327,-1.2310350429203485,-0.9735157379448918,1.8092533949763845,1.7542523695632488,-0.9634023219336337,-1.8336904524282733,3
2.104780324104517,0.42027190716043283,2.8942007249249686,-1.9128881607521395,1.792311055855624,3.071578791028086,3.2736547601129184,1.6756090771426273,-0.48359170873086954,-0.5152712624939889,-1.6991806004596337,1
-0.811519641817286,-0.8950300494681158,-0.8679898378247545,0.7770256483283191,8.147979523905779e-05,-0.6573531983938906,-0.826280494012221,0.07187726313754014,-0.6870320794848803,-0.067140203054344,0.0494474751326811,4
0.03906784824323988,0.0017667391422582534,-0.32623439678879435,0.13656997949963845,8.147979523905779e-05,-0.24302742179144876,-0.37891186821679834,-0.7299886438650034,1.1439312573012164,-1.1874678516534563,0.45297703103859993,3
0.160580346823315,-0.8053503706070784,-0.5369170683027789,0.3927522470311107,0.06901338656679232,-0.4979971304698745,-0.5714502641287524,-0.19541137252997437,-0.8904724502388911,1.1652202104046794,0.5874868830072395,4
-0.4469821460770606,-0.3569519763018914,-0.9582824113307479,0.9051167820940552,-0.275646147290974,-0.9441941206571195,-0.8885723279837356,-0.9972772795325179,0.5336101450391841,-0.9634023219336337,0.9910164389131584,4
-0.08244465033683525,-0.8651368231811034,-1.1689650828447324,1.2893901833912635,-1.9300119098082524,-1.1991638293355453,-1.0697849359008689,-1.3982102330337898,-0.2801513379768588,1.8374167995641468,1.5290558467877169,2
-0.08244465033683525,0.42027190716043283,0.0048383727331813235,-0.11961228803183378,-0.9649652150065067,0.3625256363198124,-0.10143006234368808,-0.06176705469621712,0.12672940353116266,1.3892857401245018,-0.0850623768359585,3
-0.5684946446571357,-0.17759261857981656,-0.2961368722867965,0.26466111326537456,0.758332454282325,-0.4979971304698745,-0.4072263382038504,-0.06176705469621712,-1.0939128209929019,0.8291219158249458,0.1839573271013207,4
1.4972178312041413,1.5861077323539192,1.600007171339064,-1.400523625689195,1.7233791490840706,1.2549196166943024,1.5917752428820258,-0.3290556903637316,-0.6870320794848803,-0.9634023219336337,0.7219967349758791,3
-0.9330321403973612,-0.6857774654590285,-1.0184774603347435,1.1612990496255273,-1.6542842827220392,-1.0716789749963325,-0.962189949950071,-0.8636329616987607,-1.2973531917469125,1.3892857401245018,-0.0850623768359585,3
-1.0545446389774362,-1.3733216700603152,-1.4699403278647103,1.9298458522199442,-1.3785566556358262,-1.5497471787683808,-1.290637801799875,0.07187726313754014,-1.0939128209929019,0.6050563861051234,-0.7576116366791565,4
-0.3254696474969855,-0.47652488144994126,-0.8980873623267522,0.9051167820940552,-0.6203056811487403,-0.9441941206571195,-0.8545949639992731,-1.3982102330337898,0.3301697742851734,0.4930236212452121,1.798075550724996,4
0.28209284540339014,1.376855148344832,0.5465938137691415,-0.7600679568605144,0.6894005475107717,0.8087226265070575,0.48184801938958455,-0.7299886438650034,0.3301697742851734,-0.7393367922138113,0.7219967349758791,3
-0.6900071432372109,-0.775457144320066,-1.229160131848728,1.4174813171569998,-1.309624748864273,-1.3266486836747582,-1.098099405887921,-1.3982102330337898,-1.0939128209929019,-0.7393367922138113,1.798075550724996,4
1.9832678255244418,0.8387770751786074,0.7271789607811282,-0.8881590906262505,0.06901338656679232,0.6493665585830414,0.6857122032963595,-0.9972772795325179,0.9404908865472057,-0.6273040273539001,0.9910164389131584,3
-0.811519641817286,-0.8651368231811034,-0.6272096418087721,0.648934514562583,-0.8271014014634002,-0.7848380527331035,-0.6903710380743712,0.8737431701400837,2.5680138525792917,-1.1874678516534563,-1.4301608965223547,3
-0.5684946446571357,0.0017667391422582534,-0.1456492497768076,-0.11961228803183378,0.1379452933383456,0.011942286886976999,-0.21468794229189636,-0.06176705469621712,0.12672940353116266,-0.29120573277416645,-0.3540820807732377,3
-0.4469821460770606,-0.3569519763018914,-0.9883799358327456,1.0332079158597913,-0.20671424051942072,-0.9760653342419228,-0.9112239039733773,-1.1309215973662752,-0.48359170873086954,-0.7393367922138113,1.798075550724996,4
-0.4469821460770606,-0.2373790711538415,-0.1757467742788054,0.13656997949963845,0.8272643610538782,-0.3705122761306616,-0.28830556425823173,0.07187726313754014,0.5336101450391841,-1.4115333813732787,-0.0850623768359585,4
1.0111678368838408,0.8387770751786074,0.48639876476514593,-0.6319768230947783,-0.41350996083408054,0.4262680634894188,0.4138932914206596,-0.9972772795325179,0.3301697742851734,-0.067140203054344,1.125526290881798,2
1.9832678255244418,1.6160009586409316,1.2689344018170883,-1.1443413581577229,1.1029919881400914,1.0955635487702864,1.24067581504258,-0.7299886438650034,-0.2801513379768588,0.3809908563853009,0.9910164389131584,3
0.03906784824323988,0.18112609686433306,-0.3563319212907921,0.26466111326537456,0.4826048271961119,-0.5298683440546778,-0.4638552781779546,-0.4627000081974889,1.7542523695632488,0.941154680684857,0.5874868830072395,4
-1.0545446389774362,-1.3135352174862904,-0.6272096418087721,0.5208433807968468,-0.20671424051942072,-0.5936107712242842,-0.662056568087319,1.54196475930887,0.3301697742851734,-1.2995006165133673,-1.6991806004596337,1
0.160580346823315,0.8088838488915949,0.6368863872751348,-0.7600679568605144,0.8961962678254315,0.6174953449982381,0.583780111342972,-0.5963443260312462,1.347371628055227,-1.4115333813732787,0.3184671790699603,2
1.1326803354639159,0.74909739631757,0.18542351974516805,-0.37579455556330604,-0.41350996083408054,0.33065442273500917,0.08544543957085558,-0.9972772795325179,0.12672940353116266,1.9494495644240581,1.3945459948190773,2
0.40360534398346526,0.42027190716043283,0.8475690587891194,-1.0162502243919866,8.147979523905779e-05,0.8087226265070575,0.883913493205724,0.20552158097129739,0.3301697742851734,-1.4115333813732787,-0.6231017847105169,1
-0.3254696474969855,-0.2971655237278664,-0.65730716631077,0.5208433807968468,-1.1717609353211664,-0.6254819848090873,-0.6677194620847294,-1.1309215973662752,-1.0939128209929019,-1.2995006165133673,0.9910164389131584,2
-0.20395714891691036,0.33059222829939544,-0.44662449479678545,0.26466111326537456,-1.309624748864273,-0.274898635376252,-0.49216974816500664,-0.4627000081974889,-0.07671096722284808,-0.40323849763407765,-0.0850623768359585,3
0.7681428397236906,1.825253542650019,1.720397269347055,-1.400523625689195,2.34376631002805,1.4461468982031218,1.7673249568017486,-0.06176705469621712,-1.2973531917469125,0.04489256180556722,0.3184671790699603,2
-1.4190821347176616,-0.3270587500148789,-0.5369170683027789,0.3927522470311107,-0.20671424051942072,-0.24302742179144876,-0.5827760521235733,1.007387487973841,-0.8904724502388911,0.4930236212452121,-1.0266313406164358,1
1.3757053326240662,1.137709338048732,0.7873740097851237,-1.0162502243919866,0.758332454282325,0.8087226265070575,0.7876442952497469,0.33916589880505466,-0.07671096722284808,0.8291219158249458,-0.21957222880459812,1
-0.9330321403973612,-1.4032148963473279,-0.6272096418087721,0.5208433807968468,-0.275646147290974,-0.5936107712242842,-0.6563936740899087,1.54196475930887,0.5336101450391841,-0.8513695570737225,-1.6991806004596337,1
-0.5684946446571357,0.42027190716043283,-0.3563319212907921,0.13656997949963845,-0.8271014014634002,-0.24302742179144876,-0.37891186821679834,0.20552158097129739,0.3301697742851734,-0.067140203054344,-0.0850623768359585,1
0.160580346823315,-0.20748584486682903,-0.20584429878080318,0.13656997949963845,0.4826048271961119,-0.43425470330026805,-0.33360871623751504,0.20552158097129739,0.3301697742851734,-0.9634023219336337,-0.3540820807732377,4
0.28209284540339014,0.74909739631757,-0.055356676270814247,-0.2477034217975699,8.147979523905779e-05,-0.1792849946218423,-0.073115592356636,-0.4627000081974889,2.1611331110712704,-0.29120573277416645,0.9910164389131584,1
-0.4469821460770606,-0.9548165020421407,-0.23594182328280097,0.26466111326537456,0.6894005475107717,-0.5936107712242842,-0.37891186821679834,0.4728102166388119,-1.2973531917469125,-0.40323849763407765,-0.3540820807732377,4
1.9832678255244418,0.8985635277526324,2.4728353818969997,-1.7847970269864033,1.4476515219978576,2.657253014425644,2.7639943003459813,1.2746761236413555,0.9404908865472057,-0.29120573277416645,-1.6991806004596337,1
0.6466303411436155,0.4501651334474453,-0.1456492497768076,-0.2477034217975699,-1.1717609353211664,0.13942714122618988,-0.14673321432297137,-0.19541137252997437,-0.8904724502388911,1.053187445544768,0.8565065869445188,1
-1.0545446389774362,-1.4630013489213527,-0.5971121173067744,0.648934514562583,-0.3445780540625273,-0.6254819848090873,-0.6733823560821399,1.6756090771426273,0.7370505157931949,-0.6273040273539001,-1.8336904524282733,1
-0.6900071432372109,-0.6857774654590285,-1.1689650828447324,1.2893901833912635,-0.9649652150065067,-1.3266486836747582,-1.0641220419034585,-1.1309215973662752,-1.0939128209929019,-1.2995006165133673,0.5874868830072395,2
1.4972178312041413,1.9747196740850812,2.8039081514189754,-1.9128881607521395,1.5855153355409641,3.071578791028086,3.098105046193196,1.8092533949763845,0.5336101450391841,2.0614823292839692,-1.5646707484909943,1
-0.5684946446571357,-1.4331081226343403,-1.4097452788607145,1.801754718454208,-1.585352375950486,-1.581618392353184,-1.2453346498205917,1.2746761236413555,-0.2801513379768588,0.04489256180556722,-1.5646707484909943,3
1.3757053326240662,0.8387770751786074,0.6669839117771327,-0.7600679568605144,0.9651281745969847,0.585624131413435,0.5951058993377928,-1.1309215973662752,2.364573481825281,-0.9634023219336337,1.2600361428504376,3
0.03906784824323988,0.5099515860214703,0.0048383727331813235,-0.2477034217975699,-0.6203056811487403,-0.1474137810370391,-0.056126910364404765,-1.531854550867547,-0.8904724502388911,-0.40323849763407765,1.9325854026936355,3
-0.9330321403973612,0.03165996542927072,-0.6874046908127678,0.5208433807968468,-0.13778233374786747,-0.5298683440546778,-0.6733823560821399,-0.19541137252997437,0.7370505157931949,-0.5152712624939889,-0.6231017847105169,1
