COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,MAX LENGTH RECTANGULARITY,SKEWNESS ABOUT MINOR AXIS,KURTOSIS ABOUT MINOR AXIS,HOLLOWS RATIO,target
1.0111678368838408,1.1576460371105184,1.0094617961534282,1.180445619236048,0.31154185402907747,1.3592269753230817,-1.2724324919234589,1.1029919881400914,-1.2973531917469125,0.3809908563853009,0.0494474751326811,2
1.1326803354639159,1.3198199975999203,1.5170048788639552,-0.8490872020492493,0.31154185402907747,1.2990319263190861,-1.1443413581577229,1.3787196152263044,1.9576927403172595,1.2772529752645907,0.1839573271013207,3
-1.1760571375575113,-0.30191960729409983,-0.7669389933334165,-0.9759330033795803,-0.12338291248676361,-0.5369170683027789,0.5208433807968468,-0.13778233374786747,-1.0939128209929019,-0.067140203054344,-1.5646707484909943,1
0.5251178425635403,-1.11278940974111,-0.2593959106228894,0.41937081125406156,-0.12338291248676361,0.0048383727331813235,-0.2477034217975699,-0.8271014014634002,0.5336101450391841,0.8291219158249458,0.45297703103859993,3
-0.6900071432372109,-0.9506154492517078,-0.7669389933334165,0.5462166125843926,-0.34084529574468414,-0.6272096418087721,0.3927522470311107,-0.9649652150065067,-0.2801513379768588,0.04489256180556722,0.7219967349758791,1
-0.3254696474969855,0.18460227417410624,1.199790452169876,0.41937081125406156,0.09407947077115694,0.8174715342871216,-0.8881590906262505,-0.13778233374786747,-0.2801513379768588,-0.5152712624939889,-0.21957222880459812,2
-0.3254696474969855,-1.437137330719914,0.05781851607118999,-0.08801239406726277,-0.12338291248676361,-0.807794788820759,0.7770256483283191,-1.3785566556358262,-1.2973531917469125,2.0614823292839692,0.5874868830072395,3
-1.6621071318778118,-0.1397456468046978,-0.8938247640110483,-1.1027788047099114,-0.12338291248676361,-0.5369170683027789,0.5208433807968468,-0.13778233374786747,-0.48359170873086954,0.3809908563853009,-1.4301608965223547,1
0.40360534398346526,0.5089501951529103,1.4535619935251394,0.2925250099237305,0.5290042372869981,0.9679591567971105,-1.0162502243919866,0.4826048271961119,-0.8904724502388911,-0.6273040273539001,0.8565065869445188,2
-0.20395714891691036,1.1576460371105184,0.6922473694593488,0.6730624139147237,0.09407947077115694,0.606788862773137,-0.7600679568605144,0.8961962678254315,-0.8904724502388911,-0.8513695570737225,-0.0850623768359585,2
-0.811519641817286,-0.4640935677835018,-0.7669389933334165,-0.3417039967279249,-0.34084529574468414,-0.5971121173067744,0.5208433807968468,-0.41350996083408054,-0.07671096722284808,-0.40323849763407765,-1.0266313406164358,1
0.03906784824323988,-1.2749633702305119,-0.6400532226557847,-0.21485819539759385,0.09407947077115694,-1.078672509338739,1.1612990496255273,-0.8960333082349534,-0.8904724502388911,-0.6273040273539001,-0.0850623768359585,4
0.40360534398346526,-1.11278940974111,-0.4497245666393371,0.7999082152450547,-0.5583076790026047,0.0650334217371769,-0.5038856893290421,-1.309624748864273,-0.8904724502388911,-0.7393367922138113,0.45297703103859993,1
0.28209284540339014,0.022428313684704215,1.199790452169876,0.5462166125843926,0.09407947077115694,0.6970814362791304,-0.8881590906262505,-0.3445780540625273,-0.6870320794848803,0.7170891509650346,0.1839573271013207,3
1.4972178312041413,1.3198199975999203,1.0094617961534282,-1.8638536126918979,-0.9932324455184458,2.051470038869031,-1.6567058932206673,1.1029919881400914,-0.48359170873086954,0.4930236212452121,-1.5646707484909943,1
2.104780324104517,0.8332981161317143,1.3266762228475077,-0.21485819539759385,0.5290042372869981,1.2689344018170883,-1.2724324919234589,0.5515367339676651,0.5336101450391841,-0.40323849763407765,0.5874868830072395,3
0.28209284540339014,-0.9506154492517078,-1.1475963053663119,-1.7370078113615668,-0.12338291248676361,-1.0485749848367412,1.4174813171569998,-0.4824418676056338,0.12672940353116266,0.8291219158249458,-1.5646707484909943,4
1.8617553269443667,0.34677623466350826,0.8825760254757965,0.2925250099237305,0.09407947077115694,0.8776665832911171,-1.0162502243919866,0.1379452933383456,-0.48359170873086954,0.04489256180556722,0.3184671790699603,3
-0.6900071432372109,-0.4640935677835018,-1.1475963053663119,0.03883340726306831,-0.12338291248676361,-1.1689650828447324,1.2893901833912635,-0.41350996083408054,-0.6870320794848803,-1.1874678516534563,1.9325854026936355,4
-0.811519641817286,-0.1397456468046978,1.0094617961534282,1.0535998179057169,0.31154185402907747,0.606788862773137,-0.7600679568605144,-0.4824418676056338,-0.8904724502388911,0.941154680684857,-0.21957222880459812,2
1.6187303297842164,1.4819939580893224,0.8825760254757965,0.03883340726306831,0.7464666205449185,1.479617073331073,-1.2724324919234589,1.5165834287694109,-0.8904724502388911,0.941154680684857,0.3184671790699603,3
-0.811519641817286,-1.2749633702305119,-1.9089109294321023,-0.9759330033795803,-0.5583076790026047,-1.6204279503746992,2.186028119751416,-1.5164204691789327,0.9404908865472057,1.053187445544768,-0.7576116366791565,4
-1.0545446389774362,-0.30191960729409983,-1.02071053468868,-0.7222414007189182,-0.5583076790026047,-0.6272096418087721,0.648934514562583,-0.20671424051942072,-0.07671096722284808,-0.17917296791425522,-1.8336904524282733,1
1.6187303297842164,1.6441679185787244,1.3266762228475077,0.7999082152450547,0.5290042372869981,1.5097145978330706,-1.400523625689195,1.6544472423125174,0.7370505157931949,-0.6273040273539001,0.1839573271013207,3
-0.08244465033683525,-1.2749633702305119,-0.7669389933334165,-1.2296246060402425,0.09407947077115694,-1.2592576563507256,1.5455724509227358,-0.7581694946918468,-0.8904724502388911,0.04489256180556722,-0.7576116366791565,4
2.5908303184248176,1.1576460371105184,1.13634756683106,0.03883340726306831,0.31154185402907747,1.449519548829075,-1.2724324919234589,1.1719238949116446,1.550811998809238,-0.9634023219336337,0.1839573271013207,3
-0.4469821460770606,-0.9506154492517078,0.18470428674882175,-0.3417039967279249,-0.34084529574468414,-0.1757467742788054,0.008478845733902337,-1.1717609353211664,0.12672940353116266,0.04489256180556722,-0.48859193274187734,3
-1.0545446389774362,-0.30191960729409983,-1.02071053468868,-0.9759330033795803,-0.7757700622605253,-0.6272096418087721,0.648934514562583,-0.20671424051942072,0.3301697742851734,-1.1874678516534563,-1.968200304396913,1
-0.9330321403973612,-0.30191960729409983,-0.8938247640110483,0.2925250099237305,0.09407947077115694,-0.9281848868287501,0.9051167820940552,-0.3445780540625273,-0.07671096722284808,-1.4115333813732787,0.7219967349758791,4
0.7681428397236906,0.9954720766211163,1.3901191081863236,-1.2296246060402425,0.31154185402907747,1.1184467793070993,-1.1443413581577229,1.1029919881400914,-0.2801513379768588,0.941154680684857,0.0494474751326811,2
0.5251178425635403,0.18460227417410624,0.3750329427652694,0.16567920859339938,-0.5583076790026047,0.6970814362791304,-0.8881590906262505,-0.0688504269763142,-0.8904724502388911,1.501318504984413,0.1839573271013207,1
-0.811519641817286,-0.6262675282729039,-0.3862816813005212,0.6730624139147237,-0.34084529574468414,-0.6272096418087721,0.5208433807968468,-0.551373774377187,0.12672940353116266,0.04489256180556722,-0.0850623768359585,1
-1.2975696361375866,-0.7884414887623059,-1.8454680440932865,-1.1027788047099114,-0.5583076790026047,-1.1087700338407367,1.5455724509227358,-0.551373774377187,0.3301697742851734,-0.6273040273539001,-1.6991806004596337,4
-1.0545446389774362,-1.11278940974111,-1.2110391907051277,-0.8490872020492493,-0.34084529574468414,-1.4097452788607145,1.801754718454208,-1.2406928420927197,2.7714542233333024,-0.5152712624939889,0.7219967349758791,2
2.104780324104517,1.3198199975999203,1.643890649541587,-0.08801239406726277,0.5290042372869981,1.1485443038090972,-1.1443413581577229,1.3097877084547511,2.9748945940873135,-1.1874678516534563,1.2600361428504376,3
1.1326803354639159,1.8063418790681263,1.13634756683106,-0.3417039967279249,0.5290042372869981,1.4194220243270772,-1.2724324919234589,1.7233791490840706,1.7542523695632488,-0.17917296791425522,-0.21957222880459812,2
-0.20395714891691036,-0.9506154492517078,-0.3862816813005212,1.180445619236048,-0.5583076790026047,-0.5068195438007811,0.26466111326537456,-1.1717609353211664,-0.07671096722284808,0.15692532666547843,0.5874868830072395,1
-0.6900071432372109,-0.6262675282729039,-0.13251013994525765,0.03883340726306831,-0.12338291248676361,-0.6874046908127678,0.5208433807968468,-0.275646147290974,-0.48359170873086954,0.3809908563853009,0.1839573271013207,4
-1.1760571375575113,-1.11278940974111,-1.4013678467215753,-0.7222414007189182,-0.7757700622605253,-1.1087700338407367,1.1612990496255273,-1.2406928420927197,0.3301697742851734,-0.9634023219336337,-1.0266313406164358,2
-0.5684946446571357,-0.1397456468046978,-0.13251013994525765,0.5462166125843926,-0.5583076790026047,-0.20584429878080318,-0.11961228803183378,-0.3445780540625273,1.347371628055227,-0.17917296791425522,0.45297703103859993,2
-0.08244465033683525,0.34677623466350826,0.12126140141000587,1.180445619236048,-0.34084529574468414,0.21552104424716584,-0.6319768230947783,0.2758091068814521,0.12672940353116266,0.7170891509650346,0.7219967349758791,1
1.2541928340439912,1.1576460371105184,1.199790452169876,0.03883340726306831,0.31154185402907747,0.8776665832911171,-1.0162502243919866,0.8961962678254315,-0.8904724502388911,-0.8513695570737225,1.125526290881798,2
-1.5405946332977367,-0.30191960729409983,-0.8938247640110483,0.2925250099237305,-0.34084529574468414,-0.5670145928047766,0.5208433807968468,-0.275646147290974,-1.0939128209929019,-1.1874678516534563,-1.4301608965223547,1
-0.6900071432372109,0.022428313684704215,-0.0056243692676258925,-0.7222414007189182,-0.12338291248676361,-0.44662449479678545,0.26466111326537456,0.06901338656679232,-0.6870320794848803,-1.4115333813732787,-0.3540820807732377,3
1.1326803354639159,0.9954720766211163,1.4535619935251394,-0.7222414007189182,0.5290042372869981,1.2388368773150906,-1.1443413581577229,1.034060081368538,0.3301697742851734,-0.40323849763407765,0.0494474751326811,3
-1.2975696361375866,0.18460227417410624,-0.8938247640110483,-0.3417039967279249,-0.5583076790026047,-0.5670145928047766,0.3927522470311107,-0.13778233374786747,-0.2801513379768588,-1.075435086793545,-0.6231017847105169,1
-1.783619630457887,-1.11278940974111,-1.7185822734156546,-0.8490872020492493,-0.7757700622605253,-0.807794788820759,0.9051167820940552,-1.3785566556358262,-0.48359170873086954,-1.1874678516534563,-1.6991806004596337,3
0.40360534398346526,1.6441679185787244,1.3266762228475077,0.16567920859339938,0.5290042372869981,1.3893244998250796,-1.2724324919234589,1.6544472423125174,-0.2801513379768588,1.2772529752645907,-0.21957222880459812,2
-1.2975696361375866,-0.9506154492517078,-0.8303818786722323,-0.9759330033795803,-0.7757700622605253,-1.0184774603347435,1.0332079158597913,-1.1717609353211664,1.9576927403172595,-0.7393367922138113,-0.7576116366791565,2
0.5251178425635403,-1.11278940974111,-0.6400532226557847,0.9267540165753858,-0.7757700622605253,-0.08545420077281203,-0.37579455556330604,-1.1717609353211664,-1.0939128209929019,-1.075435086793545,0.8565065869445188,1
-0.4469821460770606,0.5089501951529103,-0.3228387959617053,-0.7222414007189182,0.31154185402907747,-0.3563319212907921,0.3927522470311107,1.1029919881400914,-1.0939128209929019,-1.075435086793545,-0.6231017847105169,4
-1.0545446389774362,-0.30191960729409983,-1.02071053468868,-0.8490872020492493,-0.34084529574468414,-0.5670145928047766,0.5208433807968468,-0.13778233374786747,-0.48359170873086954,0.26895809152538963,-1.6991806004596337,1
-1.5405946332977367,0.022428313684704215,-0.8938247640110483,0.9267540165753858,2.921090453124124,-0.5369170683027789,0.5208433807968468,-0.0688504269763142,-1.0939128209929019,-0.29120573277416645,-1.4301608965223547,1
-0.4469821460770606,0.5089501951529103,0.18470428674882175,0.2925250099237305,0.5290042372869981,-0.23594182328280097,0.26466111326537456,1.3097877084547511,-0.6870320794848803,0.3809908563853009,-0.0850623768359585,4
1.2541928340439912,1.3198199975999203,1.643890649541587,0.2925250099237305,0.5290042372869981,1.5398121223350685,-1.2724324919234589,1.6544472423125174,1.550811998809238,1.9494495644240581,0.9910164389131584,3
0.160580346823315,-0.30191960729409983,0.8825760254757965,0.41937081125406156,0.31154185402907747,0.606788862773137,-0.7600679568605144,-0.3445780540625273,-0.07671096722284808,1.6133512698443242,0.1839573271013207,2
-0.08244465033683525,-0.4640935677835018,1.0094617961534282,0.16567920859339938,0.09407947077115694,0.48639876476514593,-0.6319768230947783,-0.6892375879202935,0.7370505157931949,0.941154680684857,0.1839573271013207,3
-0.811519641817286,-1.11278940974111,-0.7034961079946006,-1.1027788047099114,-0.12338291248676361,-0.9582824113307479,1.0332079158597913,-1.4474885624073794,-1.2973531917469125,-0.40323849763407765,-1.295651044553715,3
1.2541928340439912,1.8063418790681263,0.8825760254757965,1.5609830232270412,0.5290042372869981,1.5398121223350685,-1.400523625689195,1.6544472423125174,-0.07671096722284808,0.3809908563853009,-0.0850623768359585,2
0.160580346823315,-0.6262675282729039,-0.0056243692676258925,0.41937081125406156,0.09407947077115694,-0.7175022153147655,0.648934514562583,-0.20671424051942072,-0.48359170873086954,-0.5152712624939889,1.5290558467877169,4
1.3757053326240662,1.4819939580893224,1.4535619935251394,0.6730624139147237,0.31154185402907747,0.9378616322951127,-1.0162502243919866,1.034060081368538,0.7370505157931949,0.8291219158249458,0.3184671790699603,2
1.4972178312041413,1.6441679185787244,0.8825760254757965,-0.21485819539759385,0.7464666205449185,1.5699096468370661,-1.400523625689195,1.7233791490840706,0.5336101450391841,0.04489256180556722,0.0494474751326811,2
-0.9330321403973612,-0.9506154492517078,0.12126140141000587,-0.5953955993885871,-0.12338291248676361,-0.3864294457927899,0.26466111326537456,-1.03389712177806,-1.2973531917469125,1.1652202104046794,-0.7576116366791565,2
0.160580346823315,0.6711241556423123,0.6288044841205329,0.03883340726306831,0.31154185402907747,0.2757160932511614,-0.5038856893290421,0.41367292042455867,-0.8904724502388911,-1.4115333813732787,1.3945459948190773,2
0.6466303411436155,1.9685158395575284,1.13634756683106,-0.9759330033795803,0.9639290038028391,1.6602022203430595,-1.400523625689195,2.7573577506573694,-0.48359170873086954,-0.6273040273539001,0.3184671790699603,2
-0.5684946446571357,-0.4640935677835018,-1.02071053468868,-1.1027788047099114,-0.34084529574468414,-1.1388675583427346,1.2893901833912635,-0.275646147290974,0.7370505157931949,0.4930236212452121,-0.6231017847105169,4
0.160580346823315,0.6711241556423123,-0.0056243692676258925,-0.7222414007189182,0.5290042372869981,-0.2961368722867965,0.26466111326537456,0.9651281745969847,0.12672940353116266,-0.29120573277416645,-0.6231017847105169,4
0.40360534398346526,-1.2749633702305119,-0.7669389933334165,0.5462166125843926,-0.34084529574468414,-0.5369170683027789,0.26466111326537456,-1.309624748864273,-1.2973531917469125,0.3809908563853009,1.6635656987563565,1
0.7681428397236906,0.34677623466350826,-0.7669389933334165,1.0535998179057169,-0.34084529574468414,-0.20584429878080318,-0.11961228803183378,0.34474101365300536,0.5336101450391841,-0.7393367922138113,1.2600361428504376,1
1.7402428283642917,0.6711241556423123,1.7073335348804028,-0.08801239406726277,0.5290042372869981,1.2990319263190861,-1.2724324919234589,0.758332454282325,1.9576927403172595,-0.17917296791425522,0.45297703103859993,3
-0.20395714891691036,0.18460227417410624,0.05781851607118999,-0.7222414007189182,-0.5583076790026047,-0.26603934778479876,0.008478845733902337,8.147979523905779e-05,0.7370505157931949,-0.8513695570737225,-0.6231017847105169,3
-1.4190821347176616,-1.437137330719914,-1.9723538147709183,-1.1027788047099114,-0.9932324455184458,-1.0184774603347435,1.1612990496255273,-1.5164204691789327,1.7542523695632488,-0.9634023219336337,-1.8336904524282733,3
2.104780324104517,2.1306898000469303,1.4535619935251394,-1.3564704073705736,-0.5583076790026047,2.8942007249249686,-1.9128881607521395,1.792311055855624,-0.48359170873086954,-0.5152712624939889,-1.6991806004596337,1
-0.811519641817286,0.022428313684704215,-1.02071053468868,-0.468549798058256,-0.12338291248676361,-0.8679898378247545,0.7770256483283191,8.147979523905779e-05,-0.6870320794848803,-0.067140203054344,0.0494474751326811,4
0.03906784824323988,0.18460227417410624,-0.3228387959617053,-0.21485819539759385,-0.12338291248676361,-0.32623439678879435,0.13656997949963845,8.147979523905779e-05,1.1439312573012164,-1.1874678516534563,0.45297703103859993,3
0.160580346823315,-0.30191960729409983,-0.3862816813005212,-0.5953955993885871,0.31154185402907747,-0.5369170683027789,0.3927522470311107,0.06901338656679232,-0.8904724502388911,1.1652202104046794,0.5874868830072395,4
-0.4469821460770606,-0.1397456468046978,-0.6400532226557847,0.2925250099237305,-0.12338291248676361,-0.9582824113307479,0.9051167820940552,-0.275646147290974,0.5336101450391841,-0.9634023219336337,0.9910164389131584,4
-0.08244465033683525,-1.7614852516987178,-1.02071053468868,-0.7222414007189182,-0.34084529574468414,-1.1689650828447324,1.2893901833912635,-1.9300119098082524,-0.2801513379768588,1.8374167995641468,1.5290558467877169,2
-0.08244465033683525,-0.9506154492517078,0.3115900574264535,0.2925250099237305,-0.12338291248676361,0.0048383727331813235,-0.11961228803183378,-0.9649652150065067,0.12672940353116266,1.3892857401245018,-0.0850623768359585,3
-0.5684946446571357,0.18460227417410624,0.12126140141000587,0.5462166125843926,0.5290042372869981,-0.2961368722867965,0.26466111326537456,0.758332454282325,-1.0939128209929019,0.8291219158249458,0.1839573271013207,4
1.4972178312041413,1.4819939580893224,1.199790452169876,0.6730624139147237,0.7464666205449185,1.600007171339064,-1.400523625689195,1.7233791490840706,-0.6870320794848803,-0.9634023219336337,0.7219967349758791,3
-0.9330321403973612,-1.437137330719914,-0.2593959106228894,-0.468549798058256,-0.34084529574468414,-1.0184774603347435,1.1612990496255273,-1.6542842827220392,-1.2973531917469125,1.3892857401245018,-0.0850623768359585,3
-1.0545446389774362,-1.437137330719914,-1.02071053468868,-0.8490872020492493,-0.7757700622605253,-1.4699403278647103,1.9298458522199442,-1.3785566556358262,-1.0939128209929019,0.6050563861051234,-0.7576116366791565,4
-0.3254696474969855,-0.9506154492517078,-0.3228387959617053,-0.3417039967279249,-0.12338291248676361,-0.8980873623267522,0.9051167820940552,-0.6203056811487403,0.3301697742851734,0.4930236212452121,1.798075550724996,4
0.28209284540339014,0.8332981161317143,0.7556902547981647,0.6730624139147237,0.09407947077115694,0.5465938137691415,-0.7600679568605144,0.6894005475107717,0.3301697742851734,-0.7393367922138113,0.7219967349758791,3
-0.6900071432372109,-1.599311291209316,-1.4013678467215753,-0.3417039967279249,-0.34084529574468414,-1.229160131848728,1.4174813171569998,-1.309624748864273,-1.0939128209929019,-0.7393367922138113,1.798075550724996,4
1.9832678255244418,0.18460227417410624,1.13634756683106,-0.08801239406726277,0.09407947077115694,0.7271789607811282,-0.8881590906262505,0.06901338656679232,0.9404908865472057,-0.6273040273539001,0.9910164389131584,3
-0.811519641817286,-0.6262675282729039,-1.02071053468868,-0.468549798058256,-0.5583076790026047,-0.6272096418087721,0.648934514562583,-0.8271014014634002,2.5680138525792917,-1.1874678516534563,-1.4301608965223547,3
-0.5684946446571357,0.34677623466350826,0.05781851607118999,-0.08801239406726277,-0.12338291248676361,-0.1456492497768076,-0.11961228803183378,0.1379452933383456,0.12672940353116266,-0.29120573277416645,-0.3540820807732377,3
-0.4469821460770606,-0.30191960729409983,-0.6400532226557847,0.2925250099237305,-0.12338291248676361,-0.9883799358327456,1.0332079158597913,-0.20671424051942072,-0.48359170873086954,-0.7393367922138113,1.798075550724996,4
-0.4469821460770606,0.34677623466350826,0.18470428674882175,0.2925250099237305,0.31154185402907747,-0.1757467742788054,0.13656997949963845,0.8272643610538782,0.5336101450391841,-1.4115333813732787,-0.0850623768359585,4
1.0111678368838408,-0.30191960729409983,0.8825760254757965,0.16567920859339938,0.31154185402907747,0.48639876476514593,-0.6319768230947783,-0.41350996083408054,0.3301697742851734,-0.067140203054344,1.125526290881798,2
1.9832678255244418,1.3198199975999203,1.3901191081863236,0.5462166125843926,0.31154185402907747,1.2689344018170883,-1.1443413581577229,1.1029919881400914,-0.2801513379768588,0.3809908563853009,0.9910164389131584,3
0.03906784824323988,0.18460227417410624,0.5653615987817171,1.0535998179057169,0.7464666205449185,-0.3563319212907921,0.26466111326537456,0.4826048271961119,1.7542523695632488,0.941154680684857,0.5874868830072395,4
-1.0545446389774362,-0.1397456468046978,-1.02071053468868,-0.468549798058256,-0.5583076790026047,-0.6272096418087721,0.5208433807968468,-0.20671424051942072,0.3301697742851734,-1.2995006165133673,-1.6991806004596337,1
0.160580346823315,0.9954720766211163,0.8825760254757965,0.16567920859339938,0.09407947077115694,0.6368863872751348,-0.7600679568605144,0.8961962678254315,1.347371628055227,-1.4115333813732787,0.3184671790699603,2
1.1326803354639159,-0.6262675282729039,0.05781851607118999,0.16567920859339938,0.09407947077115694,0.18542351974516805,-0.37579455556330604,-0.41350996083408054,0.12672940353116266,1.9494495644240581,1.3945459948190773,2
0.40360534398346526,0.34677623466350826,0.3750329427652694,-0.21485819539759385,-0.34084529574468414,0.8475690587891194,-1.0162502243919866,8.147979523905779e-05,0.3301697742851734,-1.4115333813732787,-0.6231017847105169,1
-0.3254696474969855,-1.599311291209316,-1.02071053468868,-0.3417039967279249,-0.34084529574468414,-0.65730716631077,0.5208433807968468,-1.1717609353211664,-1.0939128209929019,-1.2995006165133673,0.9910164389131584,2
-0.20395714891691036,-1.2749633702305119,-0.13251013994525765,0.6730624139147237,-0.12338291248676361,-0.44662449479678545,0.26466111326537456,-1.309624748864273,-0.07671096722284808,-0.40323849763407765,-0.0850623768359585,3
0.7681428397236906,2.1306898000469303,1.7073335348804028,1.0535998179057169,0.5290042372869981,1.720397269347055,-1.400523625689195,2.34376631002805,-1.2973531917469125,0.04489256180556722,0.3184671790699603,2
-1.4190821347176616,-0.30191960729409983,-0.5766103373169689,0.7999082152450547,-0.34084529574468414,-0.5369170683027789,0.3927522470311107,-0.20671424051942072,-0.8904724502388911,0.4930236212452121,-1.0266313406164358,1
1.3757053326240662,0.9954720766211163,-0.13251013994525765,1.180445619236048,-0.5583076790026047,0.7873740097851237,-1.0162502243919866,0.758332454282325,-0.07671096722284808,0.8291219158249458,-0.21957222880459812,1
-0.9330321403973612,0.022428313684704215,-0.7669389933334165,-0.7222414007189182,-0.34084529574468414,-0.6272096418087721,0.5208433807968468,-0.275646147290974,0.5336101450391841,-0.8513695570737225,-1.6991806004596337,1
-0.5684946446571357,-0.6262675282729039,-0.3862816813005212,1.4341372218967101,-0.34084529574468414,-0.3563319212907921,0.13656997949963845,-0.8271014014634002,0.3301697742851734,-0.067140203054344,-0.0850623768359585,1
0.160580346823315,0.18460227417410624,-0.3862816813005212,0.5462166125843926,0.5290042372869981,-0.20584429878080318,0.13656997949963845,0.4826048271961119,0.3301697742851734,-0.9634023219336337,-0.3540820807732377,4
0.28209284540339014,0.18460227417410624,-0.7669389933334165,1.0535998179057169,-0.5583076790026047,-0.055356676270814247,-0.2477034217975699,8.147979523905779e-05,2.1611331110712704,-0.29120573277416645,0.9910164389131584,1
-0.4469821460770606,0.18460227417410624,-0.5766103373169689,-0.468549798058256,0.5290042372869981,-0.23594182328280097,0.26466111326537456,0.6894005475107717,-1.2973531917469125,-0.40323849763407765,-0.3540820807732377,4
1.9832678255244418,1.8063418790681263,1.7073335348804028,-0.5953955993885871,-0.7757700622605253,2.4728353818969997,-1.7847970269864033,1.4476515219978576,0.9404908865472057,-0.29120573277416645,-1.6991806004596337,1
0.6466303411436155,-1.11278940974111,-0.5131674519781529,0.5462166125843926,-0.5583076790026047,-0.1456492497768076,-0.2477034217975699,-1.1717609353211664,-0.8904724502388911,1.053187445544768,0.8565065869445188,1
-1.0545446389774362,-0.4640935677835018,-1.02071053468868,-1.1027788047099114,-0.34084529574468414,-0.5971121173067744,0.648934514562583,-0.3445780540625273,0.7370505157931949,-0.6273040273539001,-1.8336904524282733,1
-0.6900071432372109,-0.7884414887623059,-0.8303818786722323,-0.3417039967279249,-0.34084529574468414,-1.1689650828447324,1.2893901833912635,-0.9649652150065067,-1.0939128209929019,-1.2995006165133673,0.5874868830072395,2
1.4972178312041413,1.9685158395575284,1.5804477642027712,0.6730624139147237,-0.5583076790026047,2.8039081514189754,-1.9128881607521395,1.5855153355409641,0.5336101450391841,2.0614823292839692,-1.5646707484909943,1
-0.5684946446571357,-1.599311291209316,-1.9089109294321023,-0.5953955993885871,-0.9932324455184458,-1.4097452788607145,1.801754718454208,-1.585352375950486,-0.2801513379768588,0.04489256180556722,-1.5646707484909943,3
1.3757053326240662,0.9954720766211163,1.4535619935251394,-0.21485819539759385,0.5290042372869981,0.6669839117771327,-0.7600679568605144,0.9651281745969847,2.364573481825281,-0.9634023219336337,1.2600361428504376,3
0.03906784824323988,-0.7884414887623059,0.18470428674882175,0.03883340726306831,0.09407947077115694,0.0048383727331813235,-0.2477034217975699,-0.6203056811487403,-0.8904724502388911,-0.40323849763407765,1.9325854026936355,3
-0.9330321403973612,0.022428313684704215,-0.7034961079946006,1.0535998179057169,-0.5583076790026047,-0.6874046908127678,0.5208433807968468,-0.13778233374786747,0.7370505157931949,-0.5152712624939889,-0.6231017847105169,1
1.7402428283642917,0.9954720766211163,1.13634756683106,0.16567920859339938,0.31154185402907747,0.8174715342871216,-0.8881590906262505,0.758332454282325,0.12672940353116266,0.3809908563853009,1.2600361428504376,3
