FLength,FWidth,FConc,FM3Trans,FAlpha,target
-0.40630987592229817,-0.1473467365704196,-0.27666053451846173,-0.3187607118093295,-1.0470348010418156,1
-0.21479178642229355,0.04745462646030933,-1.0068012741222934,0.9165821242604921,-0.43832850624203995,1
0.28860312224483825,0.011061541723439964,-0.5185812293497164,-0.9635781050234444,-0.8694627162394246,1
-0.222179619264509,-0.09797017295445087,-0.5798824008906678,0.5219967586535985,-0.43330595564091434,1
-0.4655994825403974,-0.38629520644636905,-0.09823033878319237,-0.3435312035678514,-0.5598052186436152,1
0.9397097265698573,0.1933930820260105,-0.7566706009596614,-0.9271203311060241,-0.7599596111106091,1
-0.7928601265977366,-0.6780409713264672,1.0823645452688802,-0.14726861894480178,1.3602430300129458,1
1.0340217310306172,0.9469649064461256,-1.4222261776899907,-1.284752127876895,-0.9102297242865761,1
1.0023808876823594,0.6758145674478984,-1.531145223552931,-0.751811098722548,-1.0531117038683684,1
-0.7185960785236674,-0.3977158591640953,0.766554045455229,0.6019641468355504,-0.7962523317138571,1
0.3211692194820475,0.1526830998503835,-1.1600542029746719,-0.36837389846985913,-0.6751935261943603,1
-0.192722943024952,-0.20189264825862233,-0.5267912076810939,-0.67090988321818,-0.7220834451651741,1
1.099896968270076,-0.4698408329541761,0.02382467240995184,0.35827853757103983,1.8025495395917657,1
-0.7655284580110655,-0.8182527072518923,1.772550056993342,-0.30247649618183636,2.206523636262147,1
1.0226086888147288,0.5051495790842493,-0.8885775861504586,0.9765973771258731,-0.6812895990613753,1
-0.5402042890799627,-0.391480947800016,0.525180682512733,-0.2580041733374944,-1.0215386472269414,1
-0.7622652224282932,-0.8256351483148819,1.909930361071724,0.28057832809454153,0.5024220594054325,1
-0.08393816929353579,0.32799285128105043,-1.1129836605414414,1.091694001385107,-1.0306444164465394,1
-0.6196317744575918,-0.6787950622714655,0.43268159331254724,0.06682332857633669,-0.9154324732680474,1
-0.5524171671384743,-0.12619940354764414,-0.046233809351135344,0.7129259377444985,-0.4454674293102047,1
-0.7131605077233572,-0.48733792864898934,0.36590710288401096,0.2546622131260452,0.22425710428110823,1
0.3069591181952112,0.20655688700065286,-1.262952598061269,-0.624305160869558,-0.6148117327461717,1
-0.43094623970202395,-0.3351754905734842,-0.4556380621424895,-0.37723563094701396,-0.37892438485742924,1
-0.6986995703438639,-0.5831785162165496,1.362051140424471,-0.4891071814638829,0.6139533548151604,1
-0.7734747561161773,-0.3487545920105894,0.1716042823747455,-0.20131989215825735,-0.5268979271860114,1
0.15552510957742496,-0.2799519899202107,-0.4578273896975235,-0.6910930685939053,-0.8610278984360077,1
-0.7222592320277511,-0.649451088542188,0.985486800958627,-0.5337624189383887,-0.5051706033260275,1
0.9412407732863575,-0.0005722236526552292,-0.38010626149381704,0.6749904061570692,-0.9222570076726304,1
0.7904220230090503,0.8020482987551687,-1.2558372835074085,1.2470655390807093,-0.9549994367822583,1
-0.3262694985824226,-0.54994933479239,-0.32263641317417535,0.3016760866210867,-0.9127525016114163,1
-0.2815638810119125,-0.0637847167811995,-0.544853160010124,0.5995573753860244,-0.7643840564493106,1
0.868540901224045,0.6280008299933028,-1.267331253171337,0.6647327462391892,-0.9148957121351028,1
-0.6664292703857311,-0.2388431045635339,0.2870913109027876,0.7022446860515019,2.08245896839816,1
-0.7946798714586153,-0.407005385298131,0.7320721364634439,-0.2526274459192533,-0.5513934048887529,1
-0.7413156759349773,-0.8368153662385507,1.7845913585460291,0.30570502202759325,0.3047137641014295,1
0.8145614473599275,0.613563813495584,-1.3970489108071,-0.7049320044286801,-0.9632425541810522,1
0.013547148377157103,-0.36646480036377155,0.4211876236486189,-0.46425004593317803,-0.9840228780421979,1
-0.4323944631803826,-0.13692060959174895,-0.03036118457713923,0.5884669725466085,-0.7351957528413952,1
-0.2861830513219715,-0.3217493930962338,-0.14803754066021538,0.763636612186012,-0.37882470064702517,1
0.1624443995295831,-0.5410259252765781,-0.6581508609831324,0.39900111049702036,-1.0032657646582661,1
0.3992265718629943,0.4415053962118293,-1.1096996692088905,-1.215706668532892,-0.9437657930713438,1
0.506641212597728,0.050689567325808864,-0.33960370172568866,-0.6025960823948332,-0.901860084620731,1
0.5859267152814003,0.5286848667661858,-0.954257412801478,-0.7042388542512166,-1.0469696229042438,1
-0.33095966023946,0.23148560360269474,-0.19291875553841215,0.8085806622344611,-0.8072214288663918,1
-0.8282493130664523,-0.6391014635434447,1.2263128320123642,-0.3157426204116239,0.6063275127192532,1
-0.6551369134597056,-0.549506716194239,0.18145625637239823,0.2863642066592021,-0.10369627993193108,1
-0.70309866747829,-0.32030131990475164,0.40312567131958876,0.4875943675540734,2.156877065472853,1
-0.49937243267623893,-0.3523611139214503,0.012878034634781939,-0.5575894562886965,-0.5893232469474824,1
-0.8214625402953204,-0.567730580698362,1.0462406406108198,0.5361148799765182,1.5979170256727757,1
-0.2783172100767685,0.19191768669884027,-0.9668460462429234,-1.1364276169855048,-1.0320093233274559,1
0.9329205874204931,-0.5936210364766332,-0.37408561071747365,0.31394099392787134,-0.9601025015533257,1
-0.563647998230452,-0.3259242154294122,-0.29034383173742406,0.35991514215671755,0.4461771606890107,1
-0.1262206155538509,-0.19873420937305014,-0.5623677804503957,-0.39078094066494645,-0.872376562389696,1
0.47548311040892294,-0.14156537265876687,-0.12723892888739274,0.7909679087668297,-0.1687977373419408,1
-0.640702006240771,-0.5245069620394075,0.32540454311588224,0.2587248433328451,-0.8971174166103552,1
0.9720013239320838,-0.2465424824005081,-0.4556380621424895,-0.7336496013644246,-0.9852497606317858,1
-0.35619945046850193,-0.3861094159236883,0.04626527984905008,0.6318755024102598,-0.5295012186807933,1
-0.4631952422560633,-0.2560560500471882,0.0966198136148315,0.23430574020595413,-0.07264081438298657,1
-0.05518667376729726,-0.11212850366814885,-0.897882228259353,0.43658043990991974,-0.916141764765153,1
-0.6657548525894366,-0.5099224060089714,0.5919551729412692,0.5809530320811881,1.4451701432690778,1
-0.6216147994165209,-0.23923654331744584,-0.011204568470591904,-0.7735586855404653,-0.14303320296059419,1
-0.5933247476456418,-0.8381049710430405,1.147497040031141,-0.15012304988393965,-0.00010138127360003549,1
-0.41049599901578926,-0.5371243243002831,0.06980055106566549,-0.314736589945722,-0.169794579445981,1
-0.5643957737519574,-0.4106501581989556,0.3281412025596747,0.5348007827650769,-0.13199125965430278,1
-0.7931985186850001,-1.2101450282840334,2.270074743874814,-0.012484604228445053,0.27855432688655934,1
-0.6973483683730423,-0.7238820505843647,1.576605240817801,-0.3537262874280437,-0.0206133245682733,1
-0.607511185150152,-0.19559216376889096,-0.3965262181565719,-0.49705434079021776,-0.15201244991314092,1
1.5283865403621009,0.606481915925166,-1.202198758409076,-0.874782679164631,-0.9573381817186603,1
-0.6215130451525186,-0.1602755711781422,-0.3352250466156206,0.37808145305774,0.5181031525036032,1
-0.9456524363210423,-0.6198120357474763,2.166629016899458,-0.5758087161616084,1.0150941195052128,1
-0.6626761945088081,-0.5072120501486881,0.4447228948652343,0.36640379798463973,0.7754417756696723,1
-0.8272530678305227,-0.34289672611900923,0.7183888392444813,0.24297974451004586,-0.956812922609993,1
0.41404483235561196,-0.12644530276883922,-0.6904434424198836,-0.619404974198323,-1.0390792342499564,1
1.1486774891571445,0.9509867248194497,-1.2810145503902992,1.0537344020831825,-0.9003763234889481,1
0.11741458814120515,0.07727946977770166,-1.1009423589887544,0.5443652925054935,-0.28209267647420116,1
-0.7671068322922178,-0.2634384911101778,0.4835834589670874,-0.592680184022786,-0.06802083463156952,1
0.0728935480728389,-0.3046730582910211,-0.9361954604724476,0.5055536961104368,-0.9959849832906802,1
0.4050147330199636,0.1293609248268162,-1.3729663077017265,-0.6085648755896579,-0.9441453598724975,1
0.6642491020243997,0.5523840872622523,-1.1540335521983285,0.607942567116173,-0.8970292344242284,1
-0.48405486637654005,-0.2703673847207409,0.14861634304688853,0.7262594515748727,0.4914989703500074,1
-0.2553065481428473,-0.106215993505192,-0.6948220975299514,-0.5486892154683493,-1.0297817646257355,1
0.644553735994368,-0.39494539460529754,-0.4370287779247006,-0.5226720160989728,-0.862101420701897,1
-0.6529456472163067,-0.16788751818091396,1.8382298836443611,-0.7285328052627323,1.7926424626808433,1
-0.8574054592704674,-0.5936811451751477,1.0582819421635066,0.2763616645149719,-0.346561522548955,1
-0.811384135402625,-0.23900703737766354,0.4835834589670874,-0.7101546984741515,-0.3996203605405407,1
-0.4496003993097061,-0.046407838483414954,-0.49011997113427447,0.5587240909733656,-0.6112844453011064,1
-0.548074863081631,-0.02455012993274275,-0.4052835283767077,-0.9035821063296594,0.015004610610701467,1
-0.2786792659463583,0.5637009158643628,-0.15405819143655874,1.344881544332346,-0.6871939715237673,1
-0.6611333159011449,-0.46657310552585063,0.6494250212609112,0.5315997767372074,1.498995782879156,1
-0.7447540235069628,-0.6426697344643418,0.9860341328473854,0.4796279540561422,-0.9969626553542581,1
-0.770907235733793,-0.505911516489923,0.50438207073991,-0.40238639259456094,-0.03702287920401194,1
-0.6614575097190127,-0.6279048523383628,0.6494250212609112,0.17597041381234213,0.5371965128040656,1
-0.4130564202634756,-0.48396637710504814,0.7671013773439873,0.3265284086088925,-1.0082423071622821,1
0.22544921997288342,0.02547123608547067,-0.9444054388038251,0.7847006759122638,-0.9366728781002887,1
-0.7909575584987165,-0.8107227266561857,2.098212530804646,-0.24641316203657704,-0.10611937304636732,1
-0.11102846730048054,-0.21955914119470318,-0.7977204926165486,-0.5223013732957459,-0.7896770078352843,1
-0.7239038648994166,-1.2101450282840334,2.2448974769919228,-0.012484604228445053,2.0240976972146987,1
-0.8261598010870559,-0.6397517303728272,1.2213868450135383,0.24276313507958852,-0.44956598396104686,1
-0.5855985227161629,-0.4992230576734174,1.1606330053613454,0.5015873367616178,-0.5312073522819389,1
-0.13160412603304367,-0.477201416308615,-0.5694830950042563,0.38287092824229685,-0.9563413396146201,1
-0.4687467655897715,-0.24367365815323247,-0.003541922027972913,-0.42100999007099343,-0.7224285058934957,1
1.0561757640443328,0.25621760082778045,-1.2514586283973406,0.5659010834358523,-0.9331532586714081,1
-0.947637827658204,-0.6577843399271318,2.297441338312739,0.4726049949664254,1.1997897913433986,1
-0.007418962763787044,-0.03253365798087583,-0.07414773567781853,-1.0121660070464757,-0.822956198077857,1
-0.29702106362733566,-0.08516155574375706,-0.8201611000556468,-0.5024743900945504,-1.0266570480303785,1
0.29450723593520567,0.6260828160679812,-1.2968871751642956,-1.1652462983221294,-1.0273203314303745,1
0.25205204406391,0.2228080933080777,-1.009537933566086,0.8713155668378066,-0.9827576553716852,1
-0.7242895845513324,-0.6758552004714001,0.9783714864047661,0.4921624197652738,-0.7030284249456366,1
0.15749630264519096,-0.3993333295968451,-0.3669702961636134,0.5733813291009793,-0.8556219470256358,1
-0.6166075430763135,-0.675838807189987,0.7638173860114368,-0.5777437604070276,0.08788910444840962,1
-0.7426976408228229,-0.5150589675183794,1.3910597305286712,-0.45466628202116527,-0.19883719074638287,1
-0.7694519131207367,-0.836432856338914,2.1551350472355297,0.2666334943159877,-0.9507705258562724,1
0.9100140461288068,0.97287175550581,-1.6400642694158716,1.5638640514389215,-0.9409516311314765,1
0.18217289485487118,-0.18811682744456118,-0.6794968046447137,0.5684715153439461,-0.8959940522392638,1
-0.41611378094001067,-0.3876066689594094,0.08840983528345407,0.18682495304970453,-0.9769261290630501,1
-0.5098152598167566,0.1128747481524716,-0.7665225749573144,-0.5667111200824001,-0.17638907336501616,1
0.7755588013300132,0.42489353771331845,-0.3658756323860962,-0.6920124552876243,-0.8738449874891091,1
-0.7828858423472761,-0.5206381476259385,0.8119825922221838,0.3670391856473146,0.34143205960294093,1
0.1526546927812664,0.4766853781241363,-1.0478511657791805,-1.4116178645243112,-1.0139396431876813,1
0.4687223677983497,-0.16094223128893773,-0.5765984095581168,-0.5038895717068717,-0.8996363599271029,1
-0.7677954483579079,-0.8168046340604103,1.7862333542123046,0.27405597746632593,2.3367610571549986,1
-0.6946364989184687,-0.6598116423952066,0.9969807706225553,-0.380479958860975,-0.6584389108303,1
-0.6810771516456007,-0.2557609709817542,0.6089224614927825,-0.7005227991331484,-1.023160432650053,1
-0.3937112782118708,-0.3727434271449522,0.24604141924590078,-0.25827373173984136,-0.5688381417094563,1
-0.8080238783123157,-0.5062557753995962,1.3812077565310188,0.3743509573109747,1.2020135160370269,1
-0.6926369093119114,-0.5075071292141222,0.7036108782480023,0.3910443240848872,-0.8168141171137324,1
0.6898982756876835,-0.22674486288073664,-0.09111502422933213,-0.878753852056349,-0.6698642549458377,1
0.4649692919214269,-0.4267592894008011,-0.40090487326664,-0.3004885029645279,-1.0316412585505796,1
-0.7740166567314455,-0.8144166794012493,1.8831110985225583,-0.28795403725539637,-0.7064560281802977,1
-0.6991113201563384,-0.11413941285481086,0.9263749569727093,-0.5590142649868158,0.775786836397994,1
0.6355023392546265,0.4278497927947968,-1.2180713831830723,-1.2078605936074374,-0.8975276554762486,1
-0.7663164619625253,-0.8200778259158734,1.8705224650811125,-0.3002959612485658,0.04747865915385699,1
-0.3741200328240743,-0.28855299823490016,0.08512584395090317,-0.5713946973231778,-0.9906557120421576,1
-0.6662730894223786,-0.2973234037908576,0.41571430476103394,-0.6908331372773566,-0.8939505259259813,1
-0.2610710455174907,-0.3302356484410323,-0.37299094693995677,0.6842949845809368,-0.5586741862563388,1
-0.6821585864979045,-0.39327327990117117,0.08238918450711069,-0.6483873159935154,-0.6618895181135162,1
-0.8346267024033424,-0.38593455425528295,1.4238996438541809,0.7363149426909925,0.6590029499015926,1
-0.7460886608301561,-0.2690723154891135,0.22086415236300977,0.6851084733308767,-0.6493523116511645,1
0.18048093441855342,0.2940587587561318,-0.8026464796153749,0.621338657004235,-0.8609128781932336,1
0.6031397505454216,0.6511098923585014,-1.4775066984545988,0.748117749879468,-0.9326088295222785,1
0.7362437933733937,0.6107387046654094,-1.4063535529159943,0.775656028804945,-0.9117364894669139,1
0.5767546332517954,-0.17828632302389633,-0.6669081712032682,0.5859206083530099,-0.9837928375566501,1
-0.7721330196582862,-0.3726396030293366,0.5476212899518312,0.45942070096592175,0.6651373628495321,1
-0.4590730113748528,-0.4204751981924828,-0.02379320191203711,-0.345341095697895,0.18500452943047924,1
0.35142336518599493,0.30185103185444634,-0.5826190603344602,-1.2721069506810851,-0.9039457850230305,1
-0.7098120825242108,-0.5160425644031598,1.0511666276096463,-0.40083161823816715,2.089490539239736,1
-0.26071135602613366,-0.45962781863387453,-0.25367259519060503,0.3725603193525273,-0.9910084407866642,1
-0.4042345622122973,-0.4853652704522911,0.2728606817950668,0.3952609876644569,-0.045844931824767676,1
0.5012979305484897,0.8367747332150494,-1.248721968953548,-1.0599259796908704,0.15341230274859016,1
1.1420752938881567,1.0337181516837441,-1.6471795839697323,-1.3397564825843626,-0.8186544409981142,1
-0.23573896653737703,-0.25381563492074444,-0.5842610560007355,-0.2363576709204573,-0.7614433722423921,1
0.20189665742369403,-0.22648803480526625,-0.5705777587817732,0.6429562781638777,-0.9441491938805902,1
-0.708730647671907,-0.20299646254043122,0.18474024770494915,0.5507384233038383,-0.947208732338375,1
-0.6605961480423419,-0.16793669802515285,-0.06812708490147515,-0.3782849832990073,2.073629247761219,1
0.59251234590276,0.054170407412503466,-0.9838133347944367,0.7638917299596618,-0.572633809720994,1
-0.511985228656062,-0.8026244456381617,1.2536794264502888,-0.3660152624493236,-0.6622537488823002,1
0.09475415018571057,-0.1205273281787447,-1.002969950900984,0.6730553619116502,-0.5860144979636874,1
-0.634807358063334,-0.3206729009501132,-0.20386539331358175,-0.6193375845977364,0.01086388187084217,1
-0.17208339208010823,-0.35185292219764724,0.10811378327876014,-0.4609623961331254,-0.9897317160918742,1
-0.3299255529518084,-0.43919632556613364,0.14314302415930358,0.24074144706198666,-0.7038987447826255,1
-0.022253787904033186,-0.5381680298835777,0.39436836109945256,0.30328380994937004,-0.8609512182741583,1
-0.7099777290004937,-1.2098936646357006,2.1195584744662272,-0.012484604228445053,1.303963625223692,1
-0.790422757018146,-0.5445122297904104,0.8847777334270641,-0.5313026985169732,-0.35263842537550777,1
-0.4880351145637937,-0.13388785253034324,-0.48026799713662177,0.7194675425443102,-0.009763081666604967,1
-0.7101126125597526,-0.0624623254138838,-0.09877767067195081,0.7846814217406676,0.002659104552972783,1
-0.38476636849259666,0.1517760049455306,-1.0659131181082109,0.3777878269408978,-0.980698793026033,1
-0.5680683927689716,-0.5232883947877076,0.7961099674481874,0.4733414670299803,-0.9825276148861376,1
1.1260549132533717,-0.3012960423199421,-0.26297723729949934,-0.7207107980517727,-1.0446385459840266,1
-0.15624285619100214,0.35775758589992857,-1.0609871311093844,0.4787374486198176,-0.5683780607383608,1
-0.46988972627612335,-0.4209669966348729,-0.06320109790264863,0.3757757660090941,-0.8552883883215915,1
-0.5527650247386684,-0.6098941004926088,0.5799138713885825,0.39981941278985916,-1.0428365621805693,1
0.7897357733215928,1.0095107394638747,-1.5804050935411957,1.197668961850637,-0.8717171129977924,1
0.27173321182454563,0.36525477993280914,-0.3374143741706546,-0.34911972687365084,-0.6612760768187222,1
0.2661390936826506,0.08839411457571862,-1.0133692567873953,-0.5499359230792038,-1.017735311199219,1
-0.7685621549052742,-0.8158428948841807,1.7577720959968628,-0.29807210442920373,1.1261001558062735,1
0.37117079153714366,-0.2553402100921538,-0.4233454807057382,-0.43719312129760635,-1.0510796795793633,1
-0.5119213364437815,-0.02655557469226692,-0.23779997041660864,0.6239524107984201,0.8615689334587453,1
0.87739588857048,-0.41440968406967127,-0.15132153199276627,0.35240601523419635,-0.9320720683893339,1
-0.7618582053722839,-0.5145343825131633,0.26246137590865565,-0.44376360735481246,0.7782060955043376,1
-0.949052921841306,-0.6136536263633244,2.0856238973632006,0.49339468674743114,1.7880569890022582,1
0.6340115209680808,0.5347285231804466,-0.7145260455252573,0.7707125202476185,-0.3772987654262252,1
-0.19313232645919404,0.1915734277891672,-0.8601163279350169,-0.901959942372679,0.7132119903209169,1
-0.6282832532760221,-0.43505975422291887,0.21484350158666637,-0.4115658189030532,0.07489565102305482,1
0.4092789465951308,0.04600655326882737,-0.6789494727559553,-0.5409731062011689,0.25632474796646304,1
-0.3829276926058569,0.10773272221592589,-0.8699683019326698,0.5121771311395323,0.7237976866642052,1
-0.8714025865163687,-0.5735993754442175,1.2224815087910552,0.17830016857548334,1.6176238272680317,1
0.42741486936987094,-0.23248251137528814,-0.6816861321997477,-0.47063280381732103,-0.7643725544250333,1
-0.17246674535379153,-0.5935554633509813,0.018898685411125323,0.13028026461453998,-0.8785646514509302,1
-0.46694358537652103,0.4233471048333583,-0.45235407080993856,-1.2319042403882023,0.08022108826348492,1
-0.23215153713673667,-0.24249880631863366,-0.1781407945419326,-0.6130077756854828,-0.2640728384396287,1
0.07303789714502833,-0.06689397582253256,-0.8945982369268021,0.4096727351042187,-1.0350151856719463,1
1.1137260826614621,0.3320255985086496,-0.8885775861504586,-0.6691048046310356,-0.8861943275549301,1
-0.4433886564490991,-0.682292295639573,0.5941445004963033,0.31977982146442147,0.002007323177254214,1
-0.7316182579377324,-0.590200305088453,0.9734454994059402,-0.34641932930728264,-0.8015164248248079,1
-0.3732421064997751,-0.1615378538469437,-0.25695658652315595,-0.5142531295685308,-0.9866300035450721,1
0.9339381300605162,0.6255746243441783,-1.149107565199502,-0.647698979358951,-0.7926291940664802,1
-0.4949189088424627,-0.49834328490425284,0.03531864207388018,0.33522166708458045,-0.43485872891836164,1
-0.07452235030597178,-0.23235136512398422,-0.6745708176458872,-0.5516928662373578,-0.9469748578447348,1
0.25084045840881253,0.10882560764345948,-0.596849689442181,0.3821152020071456,-0.9231771696148213,1
0.37396785060809135,0.18449153021874917,-0.9307221415848628,1.0374453729127904,-1.0409195581343382,1
0.6518871421372333,1.373851418867893,-1.3828182816993793,-1.2321978665050446,0.12312363881813809,1
-0.0828543680629994,-0.002512095286527338,-0.42991346337084,0.41987263250731,-0.8473443235540096,1
-0.717817540085138,-0.5051738188263379,0.9734454994059402,-0.3954885856202194,0.23025732694581177,1
-0.060650641106399,0.2048082703165991,-0.7325879978542876,0.9272537488676905,-0.7327419876622192,1
-0.727372975388426,-0.3453666471852352,0.6379310515969829,-0.23030223395344981,1.0069391842925455,1
-0.36701616536977233,-0.3779510262071499,0.5487159537293481,0.2890742313113684,-0.757164619211204,1
-0.758171388085874,-0.6993413083090975,1.7336894928914892,-0.5681599964950148,1.8343104626297233,1
0.40982084721039913,-0.18303491020652987,-0.3614969772760285,-0.8777815163907403,-0.8830389388948335,1
-0.6317145017133098,-0.18403490037272313,0.1321963863841337,0.27813304830182306,-0.7994728985115255,1
-0.7971929651416495,-0.5383538204062583,0.7753113556753651,-0.5139258086513953,1.003998500085627,1
-0.8091668389986674,-0.5121792144168283,0.9674248486295968,-0.4063238706859856,0.151246088176349,1
-0.46497239230875503,-0.39016948528697576,0.5821031989436162,0.09772627398825091,-0.7918432224075255,1
-0.09195782512385865,-0.4174315122768017,-0.36204430916478686,-0.5489539603277971,-0.9802272100306603,1
1.4587440289763234,0.04023065378431229,-0.05280179201623747,1.1562436116613952,0.5505005208849095,1
-0.6768626320133183,-0.3649074386295362,0.08457851206214473,0.3976821997426801,-0.021303446024916538,1
-0.8509902078818558,-0.8111653452543368,2.468208887605389,0.24006755105611935,-0.29758206916774926,1
0.7898375275855951,-0.31861281191921226,-0.4266294720382891,0.20030768670994936,-0.9976719468513636,1
-0.9534236224369408,-0.6721229967363728,2.2421608175481307,-0.277195768876015,0.47861286915124157,1
-0.4022752010356944,0.20657874470920368,-0.9170388443659003,0.6962999605711726,0.2231145698695547,1
-0.7575726943930231,-0.2912305675323577,0.3462031548887052,0.6855561328204884,0.30838290984591593,1
-0.9474603492907581,-0.6111563831614101,2.114632487467401,0.5480283986516721,2.3234072069689526,1
0.009753844070279731,0.19984110604845892,-1.010632597343603,0.709171374283238,-0.765101015962601,1
-0.5690930345436926,-0.22564104859892772,-0.343435024946998,-0.5302822274223742,0.360448739741554,1
0.5043505584685593,-0.47656754276064556,-0.5388325092337806,-0.46336435403975246,-0.8321578174997665,1
-0.5616720724062207,-0.27883724678412647,-0.09275701989560743,0.37971324410051865,0.6712334357165471,1
-0.2937246987493067,0.21875895279906576,-1.0232212307850483,0.41677271088032053,-0.7356558338124906,1
-0.45603931448064394,-0.2433567213792477,-0.42498747637201384,0.3576094551080716,-0.7921307730144601,1
0.7687507311547878,-0.11158752538151981,-0.5930183662208717,-0.9474334821400238,-1.0276845621991584,1
-0.7493613619258589,-0.6407298628304697,0.9772768226272492,-0.424297639871046,-0.4877066964648618,1
-0.40793794414633544,-0.4066064821170812,-0.3883162398251945,0.5870277232197918,-0.9425005704008312,1
