COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,PR AXIS ASPECT RATIO,ELONGATEDNESS,LENGTHRECTANGULAR,MAJORVARIANCE,MINORVARIANCE,MINORSKEWNESS,MINORKURTOSIS,MAJORKURTOSIS,HOLLOWS RATIO,target
-0.9330321403973612,-0.1397456468046978,-0.3228387959617053,-0.21485819539759385,0.3927522470311107,-0.48244186760563373,-0.4661259168850712,-0.53747290014429,0.5336101450391841,-1.4115333813732787,-0.31372213294608264,-0.48859193274187734,1
0.7681428397236906,0.6711241556423123,0.8825760254757965,0.16567920859339938,-0.7600679568605144,0.5515367339676651,0.4262680634894188,0.44787065540512205,-0.6870320794848803,-0.8513695570737225,1.3095740411969437,1.2600361428504376,1
0.8896553383037658,1.6441679185787244,1.643890649541587,0.9267540165753858,-1.2724324919234589,1.3787196152263042,1.2867908302791056,1.3822481649778404,-0.8904724502388911,0.3809908563853009,-0.15139251553178001,0.45297703103859993,2
-0.4469821460770606,-1.437137330719914,0.18470428674882175,0.2925250099237305,0.008478845733902337,-1.5853523759504857,-0.051800140282629435,-0.3109571402478734,0.5336101450391841,2.0614823292839692,0.9849148063683384,0.9910164389131584,2
1.6187303297842164,1.4819939580893224,0.8825760254757965,0.03883340726306831,-1.2724324919234589,1.5165834287694107,1.0318211216006798,1.4388771049519444,-0.8904724502388911,0.941154680684857,-0.31372213294608264,0.3184671790699603,2
-0.3254696474969855,-0.7884414887623059,0.05781851607118999,-0.21485819539759385,0.008478845733902337,-1.0338971217780597,0.011942286886976997,-0.3222829282426942,-0.2801513379768588,-0.6273040273539001,-0.4760517503603853,-0.6231017847105169,2
-0.08244465033683525,-0.9506154492517078,-1.2110391907051277,-0.468549798058256,1.4174813171569998,-0.9649652150065066,-1.2629062565051516,-1.098099405887921,0.5336101450391841,-0.6273040273539001,1.4719036586112464,1.125526290881798,2
-1.4190821347176616,-1.2749633702305119,-1.4648107320603911,0.16567920859339938,1.2893901833912635,-1.378556655635826,-1.199163829335545,-0.9961673139345335,0.9404908865472057,1.2772529752645907,-1.6123590722605037,-1.4301608965223547,2
-0.20395714891691036,-1.2749633702305119,0.24814717208763765,-0.21485819539759385,0.13656997949963845,-1.1717609353211662,-0.24302742179144873,-0.37891186821679834,0.5336101450391841,0.941154680684857,0.17326671929682527,0.0494474751326811,2
-0.3254696474969855,-0.9506154492517078,0.3750329427652694,0.16567920859339938,-0.37579455556330604,-1.102829028549613,0.26691199556540274,0.09677122756567641,-1.2973531917469125,1.1652202104046794,0.3355963367111279,0.3184671790699603,2
1.1326803354639159,0.9954720766211163,1.4535619935251394,-0.7222414007189182,-1.1443413581577229,1.0340600813685379,1.063692335185483,1.1897097690658862,0.3301697742851734,-0.40323849763407765,-0.31372213294608264,0.0494474751326811,2
1.6187303297842164,1.4819939580893224,1.0094617961534282,0.5462166125843926,-1.2724324919234589,1.4476515219978574,1.0318211216006798,1.4955060449260487,1.550811998809238,-1.4115333813732787,-0.15139251553178001,0.1839573271013207,2
1.3757053326240662,0.022428313684704215,1.13634756683106,-0.08801239406726277,-1.0162502243919866,0.06901338656679232,0.8087226265070574,0.8272845532316199,0.3301697742851734,-0.8513695570737225,0.49792595412543056,0.5874868830072395,2
-0.5684946446571357,-1.437137330719914,-0.8303818786722323,0.16567920859339938,0.9051167820940552,-1.1717609353211662,-0.7848380527331034,-0.8432691760044523,-1.0939128209929019,2.845711683303348,0.6602555715397331,1.125526290881798,2
1.2541928340439912,1.6441679185787244,1.13634756683106,0.5462166125843926,-1.2724324919234589,1.7233791490840704,1.1274347623550895,1.3595965889881987,-1.0939128209929019,-1.2995006165133673,-0.6383813677746879,-0.21957222880459812,2
0.7681428397236906,-0.30191960729409983,0.6288044841205329,0.03883340726306831,-0.6319768230947783,-0.34457805406252723,0.3625256363198124,0.27798383548280964,-0.07671096722284808,-0.40323849763407765,0.9849148063683384,1.2600361428504376,2
1.8617553269443667,1.4819939580893224,1.3266762228475077,0.16567920859339938,-1.400523625689195,1.861242962627177,1.2867908302791056,1.5861123488846154,-0.07671096722284808,0.15692532666547843,-0.31372213294608264,0.5874868830072395,2
1.6187303297842164,1.6441679185787244,1.3266762228475077,0.7999082152450547,-1.400523625689195,1.6544472423125172,1.0318211216006798,1.5238205149131008,0.7370505157931949,-0.6273040273539001,-0.31372213294608264,0.1839573271013207,2
-0.4469821460770606,0.6711241556423123,0.05781851607118999,0.16567920859339938,-0.5038856893290421,0.4136729204245586,0.5218817042438284,0.15340016753978056,-1.0939128209929019,-1.1874678516534563,0.010937101882522627,-0.0850623768359585,2
0.03906784824323988,-0.7884414887623059,0.18470428674882175,0.03883340726306831,-0.2477034217975699,-0.6203056811487403,-0.1474137810370391,-0.056126910364404765,-0.8904724502388911,-0.40323849763407765,1.7965628934398516,1.9325854026936355,2
-0.5684946446571357,-0.4640935677835018,-0.13251013994525765,0.03883340726306831,0.648934514562583,-0.6203056811487403,-0.7210956255634969,-0.7469999780484753,2.1611331110712704,0.04489256180556722,-0.6383813677746879,-0.8921214886477962,2
-0.3254696474969855,0.022428313684704215,-0.19595302528407355,-0.3417039967279249,-0.11961228803183378,8.147979523905778e-05,-0.1474137810370391,-0.20336215429707552,-1.2973531917469125,-0.29120573277416645,1.634233276025549,1.6635656987563565,2
0.8896553383037658,0.18460227417410624,1.4535619935251394,-0.08801239406726277,-0.8881590906262505,0.13794529333834557,0.7768514129222541,0.7819814012523365,0.12672940353116266,2.845711683303348,0.49792595412543056,1.2600361428504376,2
-1.6621071318778118,-0.30191960729409983,-0.7034961079946006,-0.21485819539759385,0.5208433807968468,-0.13778233374786744,-0.5936107712242841,-0.6224163101054462,-0.07671096722284808,0.26895809152538963,-1.4500294548462012,-1.5646707484909943,3
-1.2975696361375866,-0.1397456468046978,-0.7669389933334165,0.9267540165753858,0.648934514562583,-0.34457805406252723,-0.7210956255634969,-0.758325766043296,0.12672940353116266,-0.7393367922138113,-0.15139251553178001,-0.3540820807732377,3
1.0111678368838408,0.9954720766211163,0.6288044841205329,-0.21485819539759385,-1.400523625689195,0.9651281745969846,1.8604726748055636,1.6484041828561298,0.12672940353116266,-0.6273040273539001,-0.15139251553178001,-1.295651044553715,3
-1.0545446389774362,-0.30191960729409983,-1.02071053468868,-0.8490872020492493,0.5208433807968468,-0.13778233374786744,-0.5298683440546776,-0.6450678860950878,-0.48359170873086954,0.26895809152538963,-1.4500294548462012,-1.6991806004596337,3
-1.5405946332977367,-0.1397456468046978,-0.6400532226557847,-0.21485819539759385,0.3927522470311107,-0.13778233374786744,-0.2748986353762519,-0.5261471121494691,-1.0939128209929019,0.26895809152538963,-1.125370220017596,-1.295651044553715,3
0.5251178425635403,0.18460227417410624,0.3750329427652694,0.16567920859339938,-0.8881590906262505,-0.0688504269763142,0.8405938400918606,0.6970379912911803,-0.8904724502388911,1.501318504984413,0.8225851889540358,0.1839573271013207,3
2.347805321264667,1.9685158395575284,1.7073335348804028,-0.7222414007189182,-1.9128881607521395,1.861242962627177,3.167192431782495,3.069790576206144,0.9404908865472057,0.941154680684857,-1.125370220017596,-1.6991806004596337,3
-1.1760571375575113,0.34677623466350826,-0.4497245666393371,0.2925250099237305,0.26466111326537456,-0.20671424051942072,-0.434254703300268,-0.4865068541675962,-1.2973531917469125,-1.075435086793545,-0.6383813677746879,-0.48859193274187734,3
-1.0545446389774362,0.022428313684704215,-0.7669389933334165,-0.9759330033795803,0.5208433807968468,-0.20671424051942072,-0.6254819848090873,-0.6450678860950878,0.3301697742851734,-0.9634023219336337,-1.2876998374318984,-1.5646707484909943,3
0.6466303411436155,0.34677623466350826,0.5653615987817171,1.5609830232270412,-1.1443413581577229,8.147979523905778e-05,1.4461468982031216,1.0707889951202676,-0.48359170873086954,-0.17917296791425522,0.49792595412543056,-0.6231017847105169,3
1.3757053326240662,0.9954720766211163,-0.13251013994525765,1.180445619236048,-1.0162502243919866,0.7583324542823249,0.8087226265070574,0.7876442952497469,-0.07671096722284808,0.8291219158249458,0.8225851889540358,-0.21957222880459812,3
-0.811519641817286,-0.4640935677835018,-1.4013678467215753,-1.3564704073705736,0.648934514562583,-0.48244186760563373,-0.6254819848090873,-0.6563936740899087,-0.8904724502388911,0.15692532666547843,-1.7746886896748064,-1.8336904524282733,3
-1.6621071318778118,-0.1397456468046978,-0.8938247640110483,-0.3417039967279249,0.5208433807968468,-0.20671424051942072,-0.5936107712242841,-0.6280792041028566,0.12672940353116266,-0.067140203054344,-1.4500294548462012,-1.4301608965223547,3
-0.9330321403973612,-0.4640935677835018,-1.1475963053663119,-0.9759330033795803,0.648934514562583,-0.34457805406252723,-0.5936107712242841,-0.6847081440769607,-1.0939128209929019,-1.075435086793545,-1.6123590722605037,-1.8336904524282733,3
-0.9330321403973612,-0.4640935677835018,-1.0841534200274958,-1.4833162087009046,0.5208433807968468,-0.48244186760563373,-0.6254819848090873,-0.6110905221106253,-0.48359170873086954,0.3809908563853009,-1.6123590722605037,-1.6991806004596337,3
-0.3254696474969855,-0.7884414887623059,-0.3862816813005212,0.6730624139147237,0.3927522470311107,-0.8960333082349533,-0.6254819848090873,-0.6110905221106253,-0.48359170873086954,0.4930236212452121,0.49792595412543056,0.5874868830072395,3
-1.6621071318778118,-0.30191960729409983,-0.8938247640110483,-1.1027788047099114,0.648934514562583,-0.0688504269763142,-0.6254819848090873,-0.6394049920976774,0.12672940353116266,0.15692532666547843,-1.6123590722605037,-1.5646707484909943,3
-1.5405946332977367,-0.1397456468046978,-0.8938247640110483,-1.1027788047099114,0.5208433807968468,-0.0688504269763142,-0.5936107712242841,-0.6054276281132149,-0.48359170873086954,-0.8513695570737225,-1.6123590722605037,-1.6991806004596337,3
0.7681428397236906,0.8332981161317143,1.0094617961534282,0.16567920859339938,-1.400523625689195,0.5515367339676651,1.3824044710335153,1.5804494548872048,0.3301697742851734,-0.6273040273539001,0.010937101882522627,-0.8921214886477962,3
-1.2975696361375866,-0.1397456468046978,-0.8938247640110483,-0.08801239406726277,0.5208433807968468,-0.34457805406252723,-0.5936107712242841,-0.6507307800924982,-1.0939128209929019,-1.2995006165133673,-0.6383813677746879,-0.6231017847105169,3
-1.0545446389774362,-0.30191960729409983,-1.02071053468868,-0.9759330033795803,0.648934514562583,-0.20671424051942072,-0.6573531983938905,-0.6790452500795503,0.3301697742851734,-1.1874678516534563,-1.6123590722605037,-1.968200304396913,3
1.4972178312041413,1.4819939580893224,1.3266762228475077,-1.8638536126918979,-1.7847970269864033,1.2408558016831976,2.4660257329168247,2.5601301164392063,-0.48359170873086954,-0.17917296791425522,-1.2876998374318984,-1.6991806004596337,3
-0.6900071432372109,-1.599311291209316,-1.4013678467215753,-0.3417039967279249,1.4174813171569998,-1.3096247488642727,-1.326648683674758,-1.098099405887921,-1.0939128209929019,-0.7393367922138113,2.1212221282684567,1.798075550724996,4
-0.6900071432372109,-0.9506154492517078,-0.3862816813005212,0.03883340726306831,0.9051167820940552,-0.7581694946918468,-1.039807761411529,-0.8998981159785564,-0.6870320794848803,-0.7393367922138113,1.9588925108541542,1.798075550724996,4
-0.08244465033683525,0.18460227417410624,-0.0056243692676258925,-0.468549798058256,0.26466111326537456,0.8272643610538781,-0.2748986353762519,-0.3902376562116192,-0.8904724502388911,-0.9634023219336337,-0.9630406026032932,-0.21957222880459812,4
-0.6900071432372109,-0.30191960729409983,0.12126140141000587,-0.8490872020492493,0.3927522470311107,0.13794529333834557,-0.4661259168850712,-0.5091584301572378,-0.07671096722284808,-1.1874678516534563,-0.6383813677746879,0.0494474751326811,4
-0.9330321403973612,-1.7614852516987178,-1.2744820760439435,-0.08801239406726277,1.673663584688472,-1.4474885624073792,-1.5178759651835774,-1.2283459678283604,-0.8904724502388911,0.15692532666547843,1.7965628934398516,1.6635656987563565,4
-0.3254696474969855,-0.9506154492517078,-0.3228387959617053,-0.3417039967279249,0.9051167820940552,-0.6203056811487403,-0.9441941206571195,-0.8545949639992731,0.3301697742851734,0.4930236212452121,1.9588925108541542,1.798075550724996,4
-0.3254696474969855,-0.6262675282729039,-1.02071053468868,-0.7222414007189182,1.5455724509227358,-0.275646147290974,-0.9441941206571195,-1.1490654518646146,-0.6870320794848803,-0.29120573277416645,0.3355963367111279,-0.21957222880459812,4
-0.5684946446571357,0.34677623466350826,0.18470428674882175,-0.468549798058256,0.3927522470311107,0.20687720010989882,-0.434254703300268,-0.5148213241546483,1.347371628055227,-0.6273040273539001,-0.4760517503603853,0.1839573271013207,4
-0.9330321403973612,-1.11278940974111,-1.5282536173992072,-0.7222414007189182,2.0579369859856804,-1.3096247488642727,-1.5497471787683805,-1.3132893777895167,0.5336101450391841,-1.1874678516534563,-0.8007109851889905,-1.295651044553715,4
0.7681428397236906,0.18460227417410624,0.18470428674882175,0.2925250099237305,0.13656997949963845,1.0340600813685379,-0.4023834897154648,-0.29963135225305254,2.364573481825281,-1.4115333813732787,0.010937101882522627,0.0494474751326811,4
-1.2975696361375866,-0.7884414887623059,-1.4648107320603911,-1.1027788047099114,1.4174813171569998,-0.7581694946918468,-1.3903911108443645,-1.0754478298982793,1.1439312573012164,-0.7393367922138113,-1.937018307089109,-1.6991806004596337,4
-0.4469821460770606,0.34677623466350826,0.18470428674882175,-0.21485819539759385,0.26466111326537456,0.48260482719611186,-0.30676984896105514,-0.4808439601701858,-1.0939128209929019,-0.8513695570737225,-0.6383813677746879,0.0494474751326811,4
0.28209284540339014,-0.1397456468046978,0.18470428674882175,0.5462166125843926,0.26466111326537456,0.13794529333834557,-0.6892244119786938,-0.4808439601701858,-0.6870320794848803,-0.29120573277416645,0.49792595412543056,0.8565065869445188,4
0.5251178425635403,-0.1397456468046978,-0.2593959106228894,0.16567920859339938,0.7770256483283191,8.147979523905778e-05,-0.9123229070723162,-0.7923031300277585,2.5680138525792917,-1.1874678516534563,1.9588925108541542,1.5290558467877169,4
0.28209284540339014,-0.9506154492517078,-0.3228387959617053,0.03883340726306831,0.7770256483283191,0.13794529333834557,-0.8804516934875131,-0.826280494012221,1.7542523695632488,-1.075435086793545,1.9588925108541542,1.6635656987563565,4
-0.20395714891691036,-0.6262675282729039,-1.02071053468868,-1.2296246060402425,1.1612990496255273,-0.34457805406252723,-0.9123229070723162,-0.9338754799630189,0.12672940353116266,0.7170891509650346,-1.125370220017596,-1.5646707484909943,4
-1.0545446389774362,-0.9506154492517078,-1.591696502738023,-0.7222414007189182,2.186028119751416,-0.8960333082349533,-1.7409744602771997,-1.386906999755852,2.1611331110712704,-0.6273040273539001,1.3095740411969437,0.8565065869445188,4
0.160580346823315,-1.11278940974111,-1.02071053468868,-1.2296246060402425,1.4174813171569998,-0.551373774377187,-0.9760653342419227,-1.0584591479060481,0.9404908865472057,-0.5152712624939889,-0.8007109851889905,-1.6991806004596337,4
-0.6900071432372109,-1.2749633702305119,-1.9723538147709183,-1.2296246060402425,2.0579369859856804,-1.378556655635826,-1.7091032466923965,-1.318952271786927,0.3301697742851734,0.3809908563853009,-1.6123590722605037,-1.6991806004596337,4
-0.20395714891691036,-0.7884414887623059,-1.02071053468868,-1.7370078113615668,1.1612990496255273,-0.551373774377187,-0.9441941206571195,-0.9225496919681981,1.1439312573012164,0.7170891509650346,-1.125370220017596,-1.6991806004596337,4
-0.811519641817286,0.6711241556423123,0.24814717208763765,0.2925250099237305,-0.5038856893290421,0.34474101365300536,0.26691199556540274,0.1760517435294222,0.9404908865472057,-0.6273040273539001,0.49792595412543056,0.45297703103859993,1
0.6466303411436155,1.1576460371105184,1.3901191081863236,-0.8490872020492493,-1.1443413581577229,1.2408558016831976,0.9680786944310734,1.2293500270477593,-0.6870320794848803,-1.1874678516534563,-0.31372213294608264,-0.21957222880459812,1
0.5251178425635403,2.1306898000469303,1.199790452169876,0.41937081125406156,-1.400523625689195,2.34376631002805,1.1593059759398927,1.7446733808121069,-0.07671096722284808,-1.2995006165133673,-0.6383813677746879,0.0494474751326811,1
-0.9330321403973612,-0.7884414887623059,-0.4497245666393371,0.03883340726306831,0.9051167820940552,-0.8960333082349533,-0.9760653342419227,-0.8489320700018627,-0.6870320794848803,0.941154680684857,-0.9630406026032932,-0.7576116366791565,1
-0.811519641817286,-1.11278940974111,0.18470428674882175,-0.08801239406726277,-0.11961228803183378,-1.3096247488642727,-0.08367135386743264,-0.21468794229189636,-1.0939128209929019,1.3892857401245018,1.4719036586112464,1.2600361428504376,1
-0.4469821460770606,-0.9506154492517078,0.24814717208763765,0.03883340726306831,0.008478845733902337,-1.1717609353211662,0.17129835481099306,-0.29396845825564216,-1.0939128209929019,1.053187445544768,-0.6383813677746879,-0.6231017847105169,1
-1.1760571375575113,-1.11278940974111,-1.4013678467215753,-0.7222414007189182,1.1612990496255273,-1.2406928420927195,-1.2947774700899548,-1.0131559959267646,0.3301697742851734,-0.9634023219336337,-0.6383813677746879,-1.0266313406164358,1
0.8896553383037658,1.3198199975999203,1.643890649541587,-0.9759330033795803,-1.2724324919234589,1.6544472423125172,0.9999499080158767,1.3879110589752508,-0.48359170873086954,1.2772529752645907,0.17326671929682527,0.7219967349758791,1
0.6466303411436155,1.4819939580893224,1.13634756683106,0.03883340726306831,-1.0162502243919866,1.2408558016831976,1.063692335185483,0.9065650691953656,-0.8904724502388911,-0.6273040273539001,0.010937101882522627,0.3184671790699603,1
-1.0545446389774362,-1.2749633702305119,-0.13251013994525765,-0.3417039967279249,0.3927522470311107,-1.5164204691789325,-0.30676984896105514,-0.5204842181520587,-0.07671096722284808,0.941154680684857,0.3355963367111279,0.1839573271013207,1
-0.20395714891691036,-0.4640935677835018,-0.8303818786722323,-0.468549798058256,0.9051167820940552,-0.6892375879202935,-0.7529668391483002,-0.8489320700018627,0.7370505157931949,0.941154680684857,1.634233276025549,1.3945459948190773,1
0.40360534398346526,-0.6262675282729039,0.6288044841205329,0.16567920859339938,-0.5038856893290421,-0.551373774377187,0.26691199556540274,0.23268068350352636,-0.48359170873086954,-1.075435086793545,1.3095740411969437,1.125526290881798,1
1.4972178312041413,1.3198199975999203,1.0094617961534282,0.16567920859339938,-1.400523625689195,1.309787708454751,1.2549196166943024,1.5294834089105112,0.7370505157931949,1.2772529752645907,-0.15139251553178001,0.1839573271013207,1
0.160580346823315,0.9954720766211163,0.8825760254757965,0.16567920859339938,-0.7600679568605144,0.8961962678254314,0.6174953449982381,0.583780111342972,1.347371628055227,-1.4115333813732787,0.3355963367111279,0.3184671790699603,1
1.2541928340439912,1.1576460371105184,1.199790452169876,0.03883340726306831,-1.0162502243919866,0.8961962678254314,0.5856241314134348,0.8329474472290302,-0.8904724502388911,-0.8513695570737225,0.9849148063683384,1.125526290881798,1
1.6187303297842164,1.3198199975999203,1.3266762228475077,0.5462166125843926,-1.1443413581577229,1.0340600813685379,1.063692335185483,1.2066984510581176,-1.2973531917469125,-1.2995006165133673,0.3355963367111279,0.7219967349758791,1
0.5251178425635403,1.4819939580893224,1.3901191081863236,-0.3417039967279249,-1.1443413581577229,1.6544472423125172,1.0955635487702864,1.2746531790270426,-1.0939128209929019,1.501318504984413,-0.4760517503603853,-0.0850623768359585,1
1.2541928340439912,2.1306898000469303,1.3266762228475077,0.9267540165753858,-1.400523625689195,1.9301748693987302,1.350533257448712,1.5634607728949736,0.12672940353116266,-0.9634023219336337,-0.31372213294608264,0.0494474751326811,1
0.160580346823315,0.18460227417410624,1.4535619935251394,0.7999082152450547,-1.0162502243919866,8.147979523905778e-05,1.0955635487702864,0.9178908571901865,-0.2801513379768588,2.845711683303348,0.3355963367111279,0.8565065869445188,1
-1.4190821347176616,-1.11278940974111,-1.8454680440932865,-0.3417039967279249,1.2893901833912635,-1.378556655635826,-1.167292615750742,-1.0244817839215856,-1.2973531917469125,-1.4115333813732787,-1.937018307089109,-1.6991806004596337,1
-0.08244465033683525,-1.599311291209316,-0.6400532226557847,0.03883340726306831,0.3927522470311107,-1.654284282722039,-0.6254819848090873,-0.5997647341158046,-0.2801513379768588,1.9494495644240581,2.2835517456827596,1.9325854026936355,1
-1.1760571375575113,-0.9506154492517078,0.5019187134429012,-0.21485819539759385,-0.5038856893290421,-1.1717609353211662,0.6493665585830413,0.16472595553460137,-0.48359170873086954,2.845711683303348,0.17326671929682527,0.3184671790699603,1
0.5251178425635403,-0.4640935677835018,0.5019187134429012,-0.08801239406726277,-0.5038856893290421,-0.275646147290974,0.011942286886976997,0.22701778950611592,-0.6870320794848803,-0.5152712624939889,1.634233276025549,1.6635656987563565,2
-0.4469821460770606,-0.9506154492517078,0.18470428674882175,-0.3417039967279249,0.008478845733902337,-1.1717609353211662,0.011942286886976997,-0.24866530627635883,0.12672940353116266,0.04489256180556722,-0.4760517503603853,-0.48859193274187734,2
-0.6900071432372109,0.5089501951529103,0.5019187134429012,-0.21485819539759385,-0.37579455556330604,0.2758091068814521,0.3625256363198124,0.11375990955790766,1.347371628055227,0.3809908563853009,0.49792595412543056,0.45297703103859993,2
1.6187303297842164,1.3198199975999203,1.643890649541587,0.16567920859339938,-1.2724324919234589,1.3787196152263042,1.2549196166943024,1.4955060449260487,0.7370505157931949,0.941154680684857,0.17326671929682527,0.9910164389131584,2
1.9832678255244418,1.3198199975999203,1.3901191081863236,0.5462166125843926,-1.1443413581577229,1.1029919881400911,1.0955635487702864,1.24067581504258,-0.2801513379768588,0.3809908563853009,0.17326671929682527,0.9910164389131584,2
-0.08244465033683525,0.9954720766211163,0.5019187134429012,0.9267540165753858,-0.6319768230947783,0.5515367339676651,0.7131089857526477,0.3742530334387867,-0.07671096722284808,-1.2995006165133673,0.010937101882522627,0.0494474751326811,2
3.076880312745118,1.4819939580893224,1.5170048788639552,0.41937081125406156,-1.2724324919234589,1.309787708454751,1.0955635487702864,1.3312821190011466,2.7714542233333024,-1.2995006165133673,0.49792595412543056,0.8565065869445188,2
1.9832678255244418,0.18460227417410624,1.13634756683106,-0.08801239406726277,-0.8881590906262505,0.06901338656679232,0.6493665585830413,0.6857122032963595,0.9404908865472057,-0.6273040273539001,0.8225851889540358,0.9910164389131584,2
-0.9330321403973612,-0.7884414887623059,-1.2110391907051277,-0.7222414007189182,1.1612990496255273,-0.8960333082349533,-1.167292615750742,-1.0074931019293543,0.5336101450391841,-1.1874678516534563,-0.31372213294608264,-0.6231017847105169,2
0.8896553383037658,0.9954720766211163,1.8976621908968505,-0.3417039967279249,-1.1443413581577229,0.9651281745969846,1.0955635487702864,1.2859789670218633,-1.2973531917469125,2.6216461535835256,0.17326671929682527,1.3945459948190773,2
-0.9330321403973612,-0.6262675282729039,-1.02071053468868,-0.7222414007189182,1.0332079158597913,-0.8271014014634,-1.0716789749963322,-0.9395383739604294,-0.2801513379768588,0.15692532666547843,-0.9630406026032932,-0.8921214886477962,2
1.4972178312041413,1.4819939580893224,1.199790452169876,0.6730624139147237,-1.400523625689195,1.7233791490840704,1.2549196166943024,1.5917752428820258,-0.6870320794848803,-0.9634023219336337,-0.31372213294608264,0.7219967349758791,2
