Gender,Height,Weight,family_history_with_overweight,FAVC,NCP,SCC,FAF,TUE,target
0,-1.1020839300153868,-1.598602807355056,1,0,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,1
0,-0.028703504098404536,-0.261937820791754,1,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,7
0,-0.5653937170568969,0.11996646108347515,1,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,3
1,-0.5653937170568969,-1.0257463845422123,1,0,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,2
0,-0.7800698022402938,-1.102127240917258,0,0,0.39090614517852973,1,-1.186976796951632,-1.0905052499137542,2
1,1.04467692181858,0.15815688927099808,1,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,7
1,-0.3507176318734999,-0.05189046576037796,1,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,3
0,-1.1020839300153868,-1.598602807355056,0,0,0.39090614517852973,1,1.1569466829335175,-1.0905052499137542,1
1,-0.028703504098404536,-0.14736653622918525,1,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,7
1,-0.5653937170568969,-1.0830320268234968,1,0,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,2
1,1.5813671347770724,-0.14736653622918525,1,1,-2.2254179793912474,0,-0.015015057009057335,-1.0905052499137542,2
1,1.2593530070019772,0.005395176520906416,1,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,6
0,-0.5653937170568969,-0.8347942436045978,1,1,0.39090614517852973,1,-0.015015057009057335,-1.0905052499137542,2
0,-0.028703504098404536,-0.3383186771667998,1,1,0.39090614517852973,0,1.1569466829335175,0.5542111298898079,7
0,-0.7800698022402938,0.2345377456460439,0,0,1.6990682074634182,0,1.1569466829335175,-1.0905052499137542,4
0,-0.9947458874236883,-0.8729846717921206,1,0,0.39090614517852973,1,-1.186976796951632,0.5542111298898079,2
1,0.8300008366351832,-0.10917610804166232,1,0,1.6990682074634182,1,2.328908422876092,-1.0905052499137542,6
0,-1.1020839300153868,-1.140317669104781,0,0,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,2
0,-1.1020839300153868,-1.4840315227924872,0,1,0.39090614517852973,0,1.1569466829335175,-1.0905052499137542,2
1,-0.028703504098404536,-0.6438421026669832,1,0,-2.2254179793912474,0,1.1569466829335175,-1.0905052499137542,2
0,-0.4580556744651984,-1.0257463845422123,1,0,0.39090614517852973,0,2.328908422876092,-1.0905052499137542,2
0,-1.9607882707489745,-1.7131740919176248,0,0,-2.2254179793912474,0,-1.186976796951632,-1.0905052499137542,1
1,0.1859725810849924,-0.6438421026669832,0,0,0.39090614517852973,0,2.328908422876092,0.5542111298898079,2
0,-0.13604154669010302,-0.9111750999796435,0,1,-2.2254179793912474,0,-1.186976796951632,-1.0905052499137542,2
1,-0.028703504098404536,-0.7813276441420653,1,0,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,2
0,-1.6387741429738791,-1.140317669104781,0,1,1.6990682074634182,1,1.1569466829335175,-1.0905052499137542,2
0,-0.5653937170568969,-1.102127240917258,1,1,1.6990682074634182,0,-0.015015057009057335,-1.0905052499137542,2
0,-1.5314361003821806,-0.261937820791754,1,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,3
0,-1.4240980577904823,-1.2166985254798268,0,1,-2.2254179793912474,0,1.1569466829335175,-1.0905052499137542,2
1,1.9033812625521656,0.11996646108347515,1,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,6
1,0.5079867088600878,0.31091860202108973,1,0,0.39090614517852973,0,2.328908422876092,2.19892750969337,3
0,-0.5653937170568969,0.04358560470842933,1,1,-2.2254179793912474,0,1.1569466829335175,0.5542111298898079,3
1,0.5079867088600878,-0.4528899617293686,1,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,2
0,-1.3167600151987837,-1.102127240917258,1,1,-2.2254179793912474,0,-1.186976796951632,-1.0905052499137542,2
0,-1.5314361003821806,-1.3694602382299186,1,1,1.6990682074634182,0,-0.015015057009057335,-1.0905052499137542,2
0,-2.1754643559323714,-1.4458410946049642,1,0,-2.2254179793912474,0,2.328908422876092,-1.0905052499137542,2
0,-0.9947458874236883,-0.9493655281671665,1,1,-2.2254179793912474,0,-0.015015057009057335,-1.0905052499137542,2
0,0.5079867088600878,-1.140317669104781,1,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,2
0,-0.5653937170568969,-0.032795251666616496,1,1,0.39090614517852973,0,2.328908422876092,2.19892750969337,3
0,-0.028703504098404536,-0.07098567985413941,1,0,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,7
1,-0.8874078448319899,-1.2930793818548727,1,1,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,2
0,-0.7800698022402938,-0.41469953354184563,1,0,0.39090614517852973,0,1.1569466829335175,0.5542111298898079,7
0,-0.3507176318734999,-0.4528899617293686,1,1,0.39090614517852973,0,-1.186976796951632,2.19892750969337,6
1,1.7960432199604695,0.31091860202108973,1,1,0.39090614517852973,0,-1.186976796951632,2.19892750969337,7
1,0.5079867088600878,-1.4076506664174415,1,0,1.6990682074634182,0,-0.015015057009057335,-1.0905052499137542,1
1,-0.4580556744651984,-0.7584133872295519,1,1,-2.2254179793912474,0,-0.015015057009057335,-1.0905052499137542,2
1,0.6153247514517862,0.11996646108347515,0,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,7
1,0.5079867088600878,-0.261937820791754,1,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,6
1,-0.3507176318734999,-0.7202229590420289,0,1,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,2
0,-0.5653937170568969,-0.9875559563546894,0,1,-2.2254179793912474,1,-0.015015057009057335,-1.0905052499137542,2
1,0.1859725810849924,-0.6438421026669832,1,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,2
1,-0.028703504098404536,-0.3383186771667998,0,1,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,7
0,-1.3167600151987837,-1.2930793818548727,1,1,1.6990682074634182,0,-0.015015057009057335,0.5542111298898079,2
1,-0.8874078448319899,-1.102127240917258,0,0,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,2
0,-0.5653937170568969,-1.1785080972923039,1,1,0.39090614517852973,1,-0.015015057009057335,2.19892750969337,2
0,-0.5653937170568969,-0.7966038154170748,0,1,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,2
1,0.7226627940434848,0.8455845966464105,1,1,0.39090614517852973,0,1.1569466829335175,-1.0905052499137542,3
1,-0.028703504098404536,-0.4528899617293686,1,1,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,6
1,0.9373388792268816,-0.5674612462919373,1,1,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,2
1,-1.1020839300153868,-0.261937820791754,1,0,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,3
1,0.6153247514517862,-0.4528899617293686,1,0,0.39090614517852973,1,2.328908422876092,-1.0905052499137542,2
1,-0.028703504098404536,-0.7202229590420289,0,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,2
1,2.010719305143864,-0.8347942436045978,1,1,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,1
1,1.7960432199604695,-0.7966038154170748,0,1,0.39090614517852973,0,1.1569466829335175,-1.0905052499137542,2
1,0.40064866626838935,0.2536329597398054,0,1,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,3
0,-0.24337958928180148,-0.4528899617293686,0,1,-2.2254179793912474,0,-1.186976796951632,-1.0905052499137542,6
1,-0.9947458874236883,-0.7584133872295519,1,0,1.6990682074634182,1,1.1569466829335175,2.19892750969337,6
1,-0.8874078448319899,-0.6438421026669832,0,1,-2.2254179793912474,0,-0.015015057009057335,-1.0905052499137542,6
0,-1.5314361003821806,-1.3694602382299186,0,0,0.39090614517852973,0,1.1569466829335175,2.19892750969337,2
0,-0.7800698022402938,-0.261937820791754,1,0,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,3
0,-1.1020839300153868,-0.9875559563546894,0,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,2
0,-0.3507176318734999,0.11996646108347515,1,1,-2.2254179793912474,0,1.1569466829335175,-1.0905052499137542,3
1,0.8300008366351832,-0.3383186771667998,1,1,-2.2254179793912474,0,1.1569466829335175,0.5542111298898079,2
0,-0.8874078448319899,-1.0639368127297353,1,1,0.39090614517852973,0,1.1569466829335175,-1.0905052499137542,2
0,-2.1754643559323714,-1.0257463845422123,1,1,-2.2254179793912474,0,-1.186976796951632,-1.0905052499137542,6
1,-0.13604154669010302,-0.10917610804166232,1,0,0.39090614517852973,0,1.1569466829335175,-1.0905052499137542,7
1,0.40064866626838935,0.2727281738335668,1,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,3
0,-0.24337958928180148,-0.9111750999796435,1,1,-2.2254179793912474,0,-0.015015057009057335,0.5542111298898079,2
0,-1.853450228157276,-1.598602807355056,1,0,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,2
1,-0.3507176318734999,-1.0257463845422123,1,1,0.39090614517852973,0,1.1569466829335175,0.5542111298898079,2
0,-1.6387741429738791,-0.9493655281671665,1,0,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,6
1,-0.6727317596485953,-0.3383186771667998,1,1,-2.2254179793912474,0,-1.186976796951632,-1.0905052499137542,7
1,1.3666910495936755,-0.5674612462919373,1,0,0.39090614517852973,0,1.1569466829335175,0.5542111298898079,2
1,-0.5653937170568969,-0.261937820791754,0,1,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,7
0,-0.7800698022402938,-1.0257463845422123,1,1,0.39090614517852973,0,1.1569466829335175,-1.0905052499137542,2
1,2.010719305143864,-0.4528899617293686,0,0,0.39090614517852973,1,2.328908422876092,-1.0905052499137542,2
1,0.7226627940434848,-0.07098567985413941,1,0,0.39090614517852973,0,1.1569466829335175,0.5542111298898079,7
1,2.3327334329189595,1.6475835885843917,1,0,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,4
0,0.40064866626838935,-0.5674612462919373,1,0,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,2
1,-0.5653937170568969,-0.261937820791754,1,0,0.39090614517852973,0,-0.015015057009057335,2.19892750969337,7
0,0.29331062367669086,-0.3001282489792769,1,1,-2.2254179793912474,0,-0.015015057009057335,-1.0905052499137542,6
0,-0.7800698022402938,-0.37650910535432275,1,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,7
1,0.1859725810849924,-0.18555696441670816,0,1,-2.2254179793912474,0,1.1569466829335175,0.5542111298898079,7
1,-1.1020839300153868,-1.102127240917258,1,1,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,2
0,-0.5653937170568969,-1.0639368127297353,0,0,-2.2254179793912474,0,-0.015015057009057335,2.19892750969337,2
1,0.40064866626838935,-0.8729846717921206,0,0,0.39090614517852973,1,-1.186976796951632,0.5542111298898079,2
0,-0.6727317596485953,-1.033384470179717,1,1,0.39090614517852973,0,1.1569466829335175,-1.0905052499137542,2
0,-1.4240980577904823,-1.4840315227924872,1,1,-2.2254179793912474,0,-0.015015057009057335,-1.0905052499137542,2
1,1.474029092185374,-0.10917610804166232,1,1,0.39090614517852973,1,2.328908422876092,-1.0905052499137542,2
1,2.225395390327261,-0.10917610804166232,1,1,0.39090614517852973,0,1.1569466829335175,2.19892750969337,2
0,-1.3167600151987837,-1.4840315227924872,0,1,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,2
0,-0.24337958928180148,-0.7584133872295519,1,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,2
0,-0.24337958928180148,-1.3312698100423956,0,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,1
0,-2.3901404411157685,-1.0257463845422123,1,1,-2.2254179793912474,0,-1.186976796951632,-1.0905052499137542,7
0,-0.8874078448319899,-0.7202229590420289,0,0,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,6
1,0.8300008366351832,0.34910903020861267,1,0,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,3
1,0.8300008366351832,0.4254898865836585,1,0,0.39090614517852973,0,2.328908422876092,2.19892750969337,3
1,0.8300008366351832,0.6928228838963189,1,1,-2.2254179793912474,0,2.328908422876092,0.5542111298898079,3
0,-0.7800698022402938,-0.9493655281671665,1,1,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,2
1,-1.1020839300153868,-1.1785080972923039,0,1,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,2
1,0.5079867088600878,-0.261937820791754,1,1,-2.2254179793912474,1,1.1569466829335175,-1.0905052499137542,6
1,1.3666910495936755,-0.07098567985413941,1,0,0.39090614517852973,1,2.328908422876092,-1.0905052499137542,6
1,0.8300008366351832,-0.7202229590420289,0,0,-2.2254179793912474,1,1.1569466829335175,0.5542111298898079,2
0,-1.1020839300153868,-0.14736653622918525,1,1,0.39090614517852973,0,2.328908422876092,-1.0905052499137542,3
1,1.04467692181858,-0.07098567985413941,1,1,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,6
1,0.5079867088600878,-0.49108038991689146,1,0,0.39090614517852973,0,-0.015015057009057335,2.19892750969337,2
1,0.5079867088600878,1.1892984503341169,1,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,4
0,-1.2094219726070852,-1.7895549482926705,1,1,-2.2254179793912474,0,-1.186976796951632,2.19892750969337,1
0,-0.4580556744651984,-1.0257463845422123,1,1,-2.2254179793912474,0,-0.015015057009057335,0.5542111298898079,2
0,-0.7800698022402938,-0.14736653622918525,1,0,-2.2254179793912474,0,-0.015015057009057335,2.19892750969337,3
0,-1.7461121855655777,-0.261937820791754,1,1,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,3
0,-1.5314361003821806,0.5782515993337501,1,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,5
1,-0.13604154669010302,0.11996646108347515,1,0,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,3
1,1.3666910495936755,-0.6056516744794602,1,1,0.39090614517852973,0,2.328908422876092,2.19892750969337,2
0,-1.1020839300153868,-0.3383186771667998,1,1,-2.2254179793912474,0,-0.015015057009057335,-1.0905052499137542,3
1,0.5079867088600878,0.5018707429587043,1,1,0.39090614517852973,0,1.1569466829335175,-1.0905052499137542,3
1,0.5079867088600878,-0.5292708181044143,1,0,0.39090614517852973,1,-0.015015057009057335,-1.0905052499137542,2
0,-0.13604154669010302,-0.8347942436045978,1,1,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,2
1,1.04467692181858,1.036536737584025,1,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,4
0,-0.7800698022402938,-1.3694602382299186,0,1,-2.2254179793912474,0,-0.015015057009057335,0.5542111298898079,2
0,-2.1754643559323714,-0.9111750999796435,1,0,-2.2254179793912474,0,-1.186976796951632,-1.0905052499137542,7
1,1.04467692181858,-0.9493655281671665,1,1,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,2
1,-0.5653937170568969,-1.2930793818548727,1,1,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,2
1,-0.24337958928180148,-0.6438421026669832,1,1,0.39090614517852973,0,-1.186976796951632,2.19892750969337,2
0,-1.1020839300153868,-0.9111750999796435,1,0,0.39090614517852973,0,2.328908422876092,-1.0905052499137542,2
1,0.07863453849329392,-0.4528899617293686,0,0,0.39090614517852973,1,2.328908422876092,0.5542111298898079,6
0,-2.1754643559323714,-1.701716963461368,1,0,-2.2254179793912474,0,2.328908422876092,-1.0905052499137542,2
0,-1.1020839300153868,-0.7202229590420289,1,1,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,6
0,0.5079867088600878,-0.3383186771667998,1,0,0.39090614517852973,1,-1.186976796951632,2.19892750969337,6
1,0.1859725810849924,-0.18555696441670816,1,1,-2.2254179793912474,0,-0.015015057009057335,0.5542111298898079,7
0,0.1859725810849924,-0.7775086013233133,1,1,1.6990682074634182,0,-1.186976796951632,2.19892750969337,2
0,-0.9947458874236883,-0.9111750999796435,1,1,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,2
0,-0.7800698022402938,-0.18555696441670816,1,1,-2.2254179793912474,0,-1.186976796951632,-1.0905052499137542,3
1,1.3666910495936755,1.3038697348966855,1,0,0.39090614517852973,0,1.1569466829335175,-1.0905052499137542,4
0,-1.1020839300153868,-1.4076506664174415,0,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,2
0,-0.8874078448319899,-1.102127240917258,0,1,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,2
0,-0.24337958928180148,-0.261937820791754,0,0,0.39090614517852973,0,-1.186976796951632,-1.0905052499137542,7
1,0.5079867088600878,1.2656793067091625,1,0,0.39090614517852973,0,-1.186976796951632,2.19892750969337,4
1,2.1180573477355624,0.15815688927099808,1,1,1.6990682074634182,0,1.1569466829335175,-1.0905052499137542,6
0,-0.7800698022402938,-0.7966038154170748,1,1,-2.2254179793912474,0,-1.186976796951632,-1.0905052499137542,2
0,-1.2094219726070852,-1.4076506664174415,1,0,0.39090614517852973,1,1.1569466829335175,-1.0905052499137542,2
0,-0.24337958928180148,-0.37650910535432275,1,0,-2.2254179793912474,0,-0.015015057009057335,-1.0905052499137542,7
0,-1.2094219726070852,-1.4458410946049642,1,1,-2.2254179793912474,0,1.1569466829335175,-1.0905052499137542,2
0,-0.13604154669010302,-0.6438421026669832,1,0,-2.2254179793912474,0,1.1569466829335175,-1.0905052499137542,2
0,-0.4580556744651984,-1.0639368127297353,0,1,0.39090614517852973,1,2.328908422876092,-1.0905052499137542,2
0,-0.6727317596485953,-1.2930793818548727,1,1,0.39090614517852973,0,-0.015015057009057335,0.5542111298898079,2
0,-0.8874078448319899,-1.2930793818548727,0,1,-2.2254179793912474,0,-0.015015057009057335,0.5542111298898079,2
0,-0.028703504098404536,-0.8729846717921206,1,1,0.39090614517852973,1,2.328908422876092,0.5542111298898079,2
0,-0.7800698022402938,-0.8347942436045978,0,1,-2.2254179793912474,0,-0.015015057009057335,0.5542111298898079,2
1,-1.1020839300153868,-0.7966038154170748,0,1,0.39090614517852973,0,2.328908422876092,-1.0905052499137542,6
0,-0.7800698022402938,-0.8729846717921206,1,1,0.39090614517852973,0,-1.186976796951632,2.19892750969337,2
1,1.5813671347770724,0.4636803147711814,1,1,0.39090614517852973,0,-0.015015057009057335,-1.0905052499137542,7
0,-1.7461121855655777,-1.4458410946049642,1,0,-2.2254179793912474,1,1.1569466829335175,-1.0905052499137542,2
0,-0.6727317596485953,-1.4458410946049642,0,0,0.39090614517852973,0,1.1569466829335175,0.5542111298898079,1
0,-1.4240980577904823,-1.0257463845422123,0,1,0.39090614517852973,0,-1.186976796951632,0.5542111298898079,2
0,-0.8874078448319899,-1.3312698100423956,0,1,0.39090614517852973,0,2.328908422876092,0.5542111298898079,2
1,0.1859725810849924,-0.5674612462919373,1,1,0.39090614517852973,1,2.328908422876092,-1.0905052499137542,2
