Area,MajorAxisLength,Eccentricity,EquivDiameter,Extent,Solidity,ShapeFactor2,ShapeFactor4,target
-0.7051550256456219,-1.1948352677034209,-2.843250098743186,-0.8459134355579334,0.7154881651718304,0.8376838716535194,2.3978833273067415,0.8150714111234505,6
-0.7046446714634723,-1.1477537166339637,-2.272989667189888,-0.8451198095942143,0.6674112418800048,0.5645840888492072,2.116150982564295,0.9164435711257154,6
-0.7040662700570361,-1.149288809271486,-2.298645233285489,-0.8442205914350008,0.6940317229791495,0.3640556401480287,2.1277270686663567,0.8974170088463529,6
-0.7036239630991732,-1.1448783543559933,-2.260240862382239,-0.8435331141073961,0.18942517285429433,-0.1082043880806449,2.1040895506210187,0.8242769810256835,6
-0.7033517742020267,-1.174340728677939,-2.600403261779194,-0.8431101180650846,0.7044270498752052,1.2329870893218016,2.2801189452184083,0.909955062692152,6
-0.7014124283098583,-1.1661049101716108,-2.526319865309826,-0.8400977913582172,0.3982782043278217,0.5189998224292133,2.239455696590928,0.9299214383584389,6
-0.7003236727212725,-1.103571444559268,-1.8704073499588858,-0.8384078204923053,0.31070173206379625,0.7809827923152549,1.8863691162029859,0.9532561880266225,6
-0.6986565157262505,-1.147355742559795,-2.3476432485582404,-0.8358216649116518,0.7183381490284424,0.608771334130222,2.1410564456273407,0.8992961754912361,6
-0.6985204212776773,-1.149485014454804,-2.369168800843969,-0.8356106356495634,0.18566114501800077,0.8426310813643424,2.154142309969031,0.967877705772521,6
-0.6985204212776773,-1.1546313413645624,-2.430971187116075,-0.8356106356495634,0.9032492808561465,0.6414471338282267,2.1844470355909236,0.9249870154642947,6
-0.6982822559926741,-1.1050234836531732,-1.9131991311199918,-0.8352413681645837,0.3929203875255038,-0.3324510126372356,1.9031378989868375,0.851827892292071,6
-0.696479004549079,-1.0821845644626105,-1.7146812469480068,-0.8324467631828988,0.6557877763045846,0.6517882301134323,1.787763299362342,0.9522827852261448,6
-0.6963769337126491,-1.1126415639686782,-2.0000339670009275,-0.8322886463652331,0.45429734446413017,0.995538658013407,1.9534392091462676,1.0331453873328538,6
-0.6952201308997766,-1.1857999080637707,-2.90916739884321,-0.8304971604960073,1.2001725779980277,0.15106819735113686,2.388972444837927,0.36025464668636703,6
-0.6949819656147735,-0.9862322187336535,-1.0047503152583963,-0.8301284410207288,0.6024533683277727,0.9329150778828119,1.3196060902746787,0.33443520067087323,6
-0.6923961710918822,-1.1057654472895135,-1.9813657188708391,-0.8261277442502033,0.36486117247179933,0.8337285125420009,1.9327070485587219,0.9799650633086597,6
-0.6921580058068791,-1.119031674362572,-2.120433820087545,-0.8257594935339927,0.6056810382382715,0.7050503062137607,2.0076535151881596,0.9491083555780034,6
-0.6918858169097327,-1.2176207897528701,-3.382782219433999,-0.8253386827857526,1.0153085879614987,0.7636047611948803,2.608620827441824,0.9740889865118049,6
-0.6913414391154398,-1.2310300952452067,-3.633865350808895,-0.8244972164181731,0.39486282549068485,0.5712687575782127,2.7003663060078527,0.7696642755701727,6
-0.689810376568991,-1.1307536416168258,-2.2818460951062693,-0.822131696288131,0.8239977996161999,0.5164025588369099,2.0846925109461574,0.8329724979832862,6
-0.6897763529568477,-1.1639092339005157,-2.662371247060322,-0.8220791463732038,0.46592900416970245,0.8962389718106633,2.280219709060875,0.953742314265699,6
-0.6890958807139816,-1.103480510456303,-2.002076111640467,-0.821028341985785,0.5346244636519519,0.8393841255212724,1.9343914841252918,0.8945791635274867,6
-0.6890618571018383,-1.1275450419270152,-2.2597733943756424,-0.8209758089326946,1.041962417739968,0.7171393993921084,2.0696367134842424,0.777027719208255,6
-0.6889597862654084,-1.165302492785631,-2.6968050303510633,-0.8208182182043424,-0.07461465086650891,0.8911498233757457,2.292440683754725,0.8803662402920207,6
-0.6879390779011092,-1.1455608804875554,-2.484842762390144,-0.8192427071739884,0.816464717120628,0.654926366268049,2.179192201206279,0.6724615740773288,6
-0.6877009126161061,-1.1827784734066038,-2.9572900288607307,-0.8188751916338701,1.084756967442749,0.24517249613455872,2.4058302356826236,0.7303053050422332,6
-0.6872586056582431,-1.0392420004038403,-1.461842228269918,-0.8181927661126221,-0.06664149658299562,0.20140483032434767,1.6043899000464958,0.5414909289669333,6
-0.6865441098032337,-1.160027651690575,-2.6559660459189702,-0.817090671389498,0.6419033234000225,0.6382864165129761,2.2717337141277953,1.0156772818179958,6
-0.6860337556210842,-1.0818369236445324,-1.8264548951307837,-0.8163036771862606,0.7323727118584411,0.5623395214804248,1.8299598377926922,0.9290996480480187,6
-0.6848429291960684,-1.1747705338253807,-2.8760992330985538,-0.8144680537725733,0.5751270885865629,-0.17515129271205163,2.3695972373289345,0.9512210376666222,6
-0.6846728111353519,-1.1044371080374187,-2.0679519221721936,-0.8142059011069662,0.38525850801658607,0.6482044923886378,1.958801524962876,0.8235389341847532,6
-0.6843665986260622,-1.147784139881787,-2.5465029235978993,-0.813734078243331,0.5492559719286978,-0.24377759051993542,2.2085463879142346,0.8767415744631849,6
-0.6839242916681991,-1.2843180133443917,-4.938185951762377,-0.8130526678046689,0.3165253064934608,0.25355655849662606,3.1136223355274755,0.9044834392451401,6
-0.6837881972196259,-1.0867125390060386,-1.914629503311113,-0.8128430313303148,0.4285511218798094,-0.9127423242460709,1.865648711397061,0.6191995771639269,6
-0.6825293235703236,-1.1088244457131555,-2.14217574738506,-0.8109044866361104,0.3447206544525916,-0.2769488854002468,1.9925137478575214,0.7669992086732258,6
-0.6819168985517441,-1.123088710315466,-2.2978214732028825,-0.8099618054059148,0.14689972165519863,-0.14223935859122272,2.0758185752195804,0.8426101289725655,6
-0.6817808041031709,-1.10626577773257,-2.108092649471912,-0.8097523544117673,0.8532987829872057,0.4175112690539385,1.9814851452995295,1.048755492134716,6
-0.681678733266741,-1.120127326173166,-2.2654460123261457,-0.8095952762832593,0.816454969988251,0.9800331427577812,2.059980178581173,0.8914008227832261,6
-0.6814745915938811,-1.1123381647646151,-2.1844537698955393,-0.8092811385742636,0.2962812686155172,0.692489589365813,2.0168079102762686,0.8922373372201664,6
-0.6803858360052953,-1.176422658945939,-2.9789027190379986,-0.8076062236425847,0.5741489628309252,0.36947447352845186,2.400775249585539,0.8014746005563422,6
-0.6801476707202923,-1.1123886576830289,-2.2124985298193955,-0.8072399440751166,1.0103753537933677,1.0720528778250271,2.022885649374392,0.708205081355466,6
-0.680011576271719,-1.1404371929960018,-2.517310151347359,-0.8070306600131554,0.5891767931882405,0.33846279784117594,2.1849021522793985,0.8972787400959183,6
-0.6794671984774261,-0.9828617389292141,-1.0878465610866297,-0.8061936451705365,0.7742946786540583,1.1178749991372274,1.3627179002741028,0.9530281941303225,6
-0.6794671984774261,-1.148038530910502,-2.6099172628823384,-0.8061936451705365,0.4615663144105209,1.1562967364571115,2.2323417693127716,0.9911740346731261,6
-0.6790929387438498,-1.195250568053222,-3.2814102923461173,-0.805618315920641,0.5022894452266179,0.3404189715296471,2.5257946283314823,0.7075178787638569,6
-0.6790589151317065,-1.066228809236391,-1.7631134973597509,-0.8055660172470845,0.39900950490113235,1.0736752804531804,1.7763585117924738,0.8453835562379918,6
-0.6772556636881113,-1.134759671867202,-2.480391218034456,-0.8027953543877181,0.4117521333551662,1.2553536214181933,2.1640070901465314,1.009225353636199,6
-0.6767112858938183,-1.1357185874655527,-2.505482151495526,-0.8019593630586037,0.782263051325464,1.1154764497586518,2.1720564417622548,0.910912821108229,6
-0.6764050733845286,-0.9973657149498358,-1.2312417270673388,-0.8014892078306454,0.2331715494461136,0.365143191856754,1.4425463750710572,0.6834954663750983,6
-0.6763030025480987,-1.1379373075550427,-2.5494365006256188,-0.801332502348734,0.8257032821368708,1.1032998277004362,2.1869039939497386,0.7304217176673959,6
-0.6755204594688027,-1.020755705735992,-1.4078089623455339,-0.8001313359024733,0.4877522409664659,0.6715293259313591,1.5592225076607487,0.9357728982563039,6
-0.6740914677587838,-1.270744270809415,-4.866853147103213,-0.797938975034861,0.3771208785370697,0.36366745924348415,3.0665001245978725,0.8620903783998014,6
-0.6736831844130642,-1.0363572739888745,-1.5526637097831053,-0.7973128410701649,0.773079107032156,1.0752735965100084,1.6443478017767084,0.947880501466373,6
-0.6735811135766342,-1.1938947097760033,-3.349012007952988,-0.797156324440828,0.16581316357550777,0.7512201774000024,2.543571049540002,0.7899230631861995,6
-0.6727305232730516,-0.9918580593826708,-1.2177219848969403,-0.795852299102846,0.20081143777432706,-0.9274045944453726,1.4304664697566616,0.8113179091877093,6
-0.6713695787873194,-1.0567725121180478,-1.7588537238635662,-0.7937668776915018,0.6699859560925171,0.31887934003047347,1.7585216322784742,0.8606954974781829,6
-0.6712675079508894,-1.1057299346594553,-2.2481896941597594,-0.7936105212496161,0.944252973784449,0.13000513587106677,2.024049471754884,0.7619152438692804,6
-0.6710633662780296,-1.11961885062078,-2.3932530216652967,-0.7932978302862325,1.0041308544584382,0.3636939114602398,2.1038158088489833,0.9319388737537566,6
-0.6708932482173131,-1.1133875622835843,-2.3349234788276445,-0.7930372761227704,0.8246334270788537,1.16199837199239,2.0689615957397147,0.7869943423990663,6
-0.6707911773808832,-1.1580099802633521,-2.875895900464836,-0.7928809517183746,0.4579580363498453,-0.4214102477307978,2.332089576368039,0.8119618596577147,6
-0.6706210593201667,-1.0212772281475762,-1.4594796308770746,-0.7926204295924028,0.5500486365240757,0.8387567993724969,1.5810932996681692,0.9260190847063322,6
-0.6704169176473068,-1.1022241427840804,-2.2169577929113524,-0.7923078263105715,0.276333016358417,0.5417792671775232,2.0080750439291455,0.831761438578458,6
-0.6691240203858612,-1.1307530227796454,-2.551933811195613,-0.7903286665096493,0.651011967519734,0.5442816898950968,2.1769250147507755,0.8774225653139227,6
-0.668545618979425,-1.1460218908785793,-2.7433262348851253,-0.7894436173520449,0.23829715154754819,0.5138693827291015,2.269921644360768,0.9457853042779668,6
-0.6677970995122723,-1.1695150969469976,-3.0742579075339904,-0.7882985940781699,0.2769995812600989,1.0396080511416763,2.4167815859613917,0.8936126626612906,6
-0.6677290522879856,-1.1156264930592938,-2.389760669097707,-0.7881945194480038,0.4731195883722928,0.9511028049065599,2.0955800441246963,0.9582992013537163,6
-0.6675929578394124,-1.0683672704556324,-1.9021274041206762,-0.7879863803047731,0.09526944753923379,0.45904942160247236,1.8352264279589572,0.9606559818520269,6
-0.6675249106151259,-1.0541152695513434,-1.77415295590448,-0.787882314105525,0.8564846648773529,0.9514253929158701,1.7603958397483563,0.8915694600445815,6
-0.6674568633908392,-1.1652808358151543,-3.0124663318473783,-0.7877782529648281,0.7944700370520956,0.49080606053260223,2.392114597325517,0.9912922878141006,6
-0.6673888161665527,-1.1059015460178816,-2.3039547984614996,-0.7876741935103148,0.551267436755863,1.008577020173816,2.0418208547712795,0.6758784916837948,6
-0.6669465092086897,-1.1148587037507924,-2.406825161970625,-0.7869978871497049,0.3675110438182294,1.0598700190653076,2.0946143906343893,0.7158630075236212,6
-0.6669124855965464,-1.0928942772483212,-2.1730726402378604,-0.7869458700688259,0.41675788864028274,0.5737445130203399,1.9712257067390335,0.6377782039073469,6
-0.6665042022508266,-1.1743415013503509,-3.158056852306161,-0.7863217123114231,0.7454220378173595,0.814091290063072,2.4529759581754687,0.9763144001939625,6
-0.6661979897415369,-1.1122247986879246,-2.368588175510455,-0.7858536681854537,0.8684571677024859,0.9787941897433359,2.0828485326290154,1.0008233989507378,6
-0.6651772813772378,-1.0716899378040217,-1.9652523397855772,-0.784293976930548,0.6470606803100807,1.1889462989970274,1.8630389278771706,0.8871874219587655,6
-0.6639524313400788,-1.1776652234024088,-3.245673163965513,-0.7824232674064869,0.688127617210507,1.114814284104853,2.4858988643041244,1.0239221024659382,6
-0.6638163368915055,-1.076577650208715,-2.0329198660564094,-0.7822154722447308,0.21837382906298236,1.0960676195903276,1.8950599976157483,0.8155030120815565,6
-0.6637823132793622,-1.1212731387579238,-2.5184134407282106,-0.7821635259835672,0.2949770736956828,0.37883382697200285,2.1454363139798986,0.7812896636372846,6
-0.6635101243822158,-1.2369929562542517,-4.316374432212353,-0.7817479795008302,0.6894709232652847,0.9514410921989997,2.8812458002226458,1.0161677792821062,6
-0.6630678174243528,-1.0717120819193977,-2.0027622299985945,-0.7810728231175016,-0.20374043069524958,0.6250022422894744,1.8719498103459855,0.6519586880516101,6
-0.6625234396300599,-1.1107238982613923,-2.3994789826459417,-0.780242040409828,0.24445380408565592,0.5381488617206974,2.0903151333558054,0.9948196363693536,6
-0.6622852743450568,-1.144260842256343,-2.806130173457071,-0.7798786357855638,0.5205209965654088,0.9533667275559267,2.2877383711062738,1.0245223406853743,6
-0.6622512507329135,-1.1206712420996674,-2.5272171983398373,-0.7798267232480741,-0.03622729669715462,0.8590176920027702,2.1486993830784487,0.8514712923533357,6
-0.6614687076536174,-1.2252079386981212,-4.140457258233719,-0.7786329625206119,0.4285735178066122,-0.7307788154808442,2.810316452112885,0.8042201900200954,6
-0.6610264006957545,-1.1318487619966204,-2.6659931415783653,-0.777958409791047,0.6828174121868817,0.28446522107959515,2.219491020603505,1.0406724068138218,6
-0.6609243298593246,-1.1948305524204983,-3.575950823408942,-0.7778027615463139,0.8870308290837047,0.8926289969277797,2.6104177826324824,0.9693563301636293,6
-0.6606521409621781,-1.1072197764306115,-2.4022193299838914,-0.7773877360943395,0.2667699147459586,0.37277669945046354,2.0784972140318234,0.7134641252260827,6
-0.6603799520650316,-1.1098593780587105,-2.4249295068813175,-0.7769727578555088,0.7442644994364365,0.9877896639123585,2.0947151544768565,0.8795076396653639,6
-0.6577261103178538,-1.028750695187745,-1.6587625626567697,-0.7729293146420722,0.33504694230019394,1.0671738417134877,1.6695320448039128,0.7490440566613854,6
-0.6572497797478475,-1.0340010555034955,-1.711772840185809,-0.77220406342728,1.0908863811392266,0.6044877954838892,1.698127143898618,0.7067324386407589,6
-0.6570796616871311,-1.1479993087536167,-2.9354333438777194,-0.7719450807870235,0.7567695185502874,1.1685632530405774,2.333945310466803,0.9941570506767342,6
-0.6551062921828192,-1.1758571676282494,-3.369853532144853,-0.768942292821332,0.570162324386451,0.6646188455958458,2.516059161751814,1.0112605039961993,6
-0.6545959380006697,-1.0447755294253214,-1.827763727164342,-0.7681661289759822,0.6996330137484674,0.6593034554370631,1.7643172326176897,0.8805178527821039,6
-0.6540855838185201,-1.1554160688643627,-3.0917129749942216,-0.7673901388075536,0.7889410630573644,1.1538893696729347,2.3929694105891106,0.9022426112430519,6
-0.6536092532485138,-1.1295478717506746,-2.7576393520987397,-0.7666660358838592,0.6600030534579794,0.8232418215352456,2.2389636331602154,0.8237823424009837,6
-0.6533710879635107,-1.089829350341183,-2.288453246258622,-0.766304039222982,0.28806269911222276,0.7862050620686899,2.011924222711378,0.9308842581930112,6
-0.6532349935149374,-1.1454329058909851,-2.9662268884041354,-0.7660972018135656,0.7446712838477731,0.3134602915913597,2.3358312737183065,0.9012169838063557,6
-0.6529287810056477,-0.9971390014431495,-1.435185294949961,-0.765631860640063,0.6421434870201785,0.9741893534397174,1.531519168571874,0.9140044275447866,6
-0.6528607337813611,-1.0996956591405425,-2.419274612629893,-0.7655284604833755,0.5180836208784722,-0.11321525515862932,2.069497323502163,0.691058145849927,6
-0.6527246393327879,-1.1500252977720946,-3.033585044676984,-0.765321668600919,0.44487360436698314,0.8559057930062425,2.3661208847638298,0.9495514597599206,6
-0.6526565921085012,-1.036808012381955,-1.7716117388981314,-0.76521827687515,1.0238456046575535,0.8435418548439736,1.730898904263573,0.9591637836567999,6
-0.6523163559870682,-1.0692297826423784,-2.082161201153736,-0.7647013671456317,0.7855494492410955,0.6571988912643025,1.9033192739032776,0.9961882899406407,6
-0.6504790809313297,-1.1158255931419647,-2.6204922364017658,-0.7619113637592573,0.2635927378419597,0.7475628896090872,2.1723217865474176,0.9786548461144112,6
-0.6499347031370368,-1.029682864433384,-1.7505185120510465,-0.7610851219442805,0.8459217976493273,0.879144818138478,1.7052360329846519,0.6871833999350234,6
-0.6499347031370368,-0.9922460667985218,-1.424859737859214,-0.7610851219442805,0.2391096373555142,0.6677111742531223,1.519278041109532,0.9064850001915872,6
-0.6494243489548872,-0.9521830150727112,-1.1266496934455636,-0.7603106982405066,0.420448904937834,0.14828125200934977,1.3330933305888617,0.982308960196262,6
-0.6494243489548872,-1.0113707112473487,-1.5895277083382993,-0.7603106982405066,0.4365358010745627,0.7680304536239745,1.6149835386845062,0.8319770089930408,6
-0.6491521600577408,-1.1366765159545023,-2.9159317008531787,-0.7598977417359292,0.3039886143079499,0.936409996375714,2.3013935511579002,0.8213685059125061,6
-0.6490500892213109,-1.012834065388682,-1.606959946193513,-0.7597428961146357,0.7321992047284536,0.40269802766627427,1.623726481415876,0.8047415161240667,6
-0.6483355933663014,-1.167108596483939,-3.3538230886490155,-0.7586591639319755,0.5803032654314587,0.8444352085710931,2.492366223593119,0.9733394364470378,6
-0.6482335225298715,-1.1281162204865884,-2.8255643727986928,-0.7585043722685606,0.30374528338062884,0.9502873024190159,2.254397295031381,0.704590998492561,6
-0.6479613336327251,-1.0586177470706042,-2.0292970135005786,-0.7580916299093126,0.6567839863624283,1.050250444627583,1.8643001553053806,0.9471781146193035,6
-0.6471787905534291,-1.0283407033188416,-1.7692564465434217,-0.756905261411179,0.5860114681433156,0.8401273682947442,1.7093320831809273,0.6500634168933604,6
-0.6468725780441393,-1.0834614411681676,-2.298122220860774,-0.7564411393484896,0.08200868850129232,0.6793946667744375,2.004068001793715,0.9607183293251849,6
-0.6463622238619897,-1.0753858420552214,-2.2218814103870956,-0.75566773915822,0.16494687441419786,-0.04809333842524917,1.9616699356784313,0.8987987760928186,6
-0.646294176637703,-1.019268634164417,-1.6893985426274332,-0.7555646323974957,-0.11939892336532745,0.8291770107892751,1.666781191904569,0.8172130813361185,6
-0.6460560113527,-1.1590928171330122,-3.2718635002223193,-0.7552037823415327,0.8021266240929097,0.841973862060047,2.4526719872506946,0.9528045714590564,6
-0.6453074918855473,-1.0403533504005356,-1.8887212765225037,-0.7540699199175506,1.0607683346905439,0.9982625911640568,1.778770126422179,0.8486776194139792,6
-0.6447971377033976,-1.0730760270350241,-2.2204270872512732,-0.7532970424442273,0.2538196131130219,0.23863492753784193,1.9555586086328198,0.8329207334760591,6
-0.6445589724183945,-1.0537348128814283,-2.0315896632481034,-0.7529364233954311,0.993048814500276,0.782508848657963,1.8522185705936098,0.7420986401772649,6
-0.6442527599091048,-1.1497229835725797,-3.1667880167817577,-0.752472825735871,0.5074269604898486,0.4000138803701272,2.402886252085219,0.9078913843370425,6
-0.6436743585026685,-0.9830800183028033,-1.417067646378166,-0.7515973085747077,0.9335590209082233,1.1247624681947253,1.4989287831233595,0.7770346211425365,6
-0.6436403348905253,-1.1136456803204027,-2.6851290319037373,-0.7515458142107752,0.42494993450033947,0.6295346038203303,2.189574235775109,1.0226562877156695,6
-0.6429598626476591,-1.0300201225387686,-1.8174152533742336,-0.7505160871195724,0.012802577366894856,0.0950692845797929,1.734702739316695,0.8659071480666065,6
-0.6429598626476591,-1.088160311503112,-2.409598518065089,-0.7505160871195724,0.5799500595968302,1.2747084718596242,2.046848970510373,0.7946819468847065,6
-0.6420072015076466,-1.1052257292001564,-2.616391508065187,-0.7490749767331815,0.5759610303462988,0.293796831954342,2.147910066312458,0.8573768174032056,6
-0.6415989181619269,-1.117807432614483,-2.767569196035856,-0.7484575384178129,0.45263236260670486,1.1772316229681676,2.222864929928768,0.9987344135032028,6
-0.641054540367634,-1.0705898783809678,-2.251767029033867,-0.7476344565110851,0.16145846360408175,0.843980789595314,1.9575587709057856,0.6303114613192805,6
