Area,MinorAxisLength,AspectRation,ConvexArea,EquivDiameter,Extent,Solidity,roundness,ShapeFactor1,ShapeFactor4,target
-0.7152600384521837,-0.564562269569175,-1.1238372970792638,-0.717718776259551,-0.8616652881545669,0.6052527774409235,0.6157611711160261,1.1209861726038424,0.5763309444464232,0.6212503719083534,6
-0.714851755106464,-0.45337332373994094,-1.416001359667534,-0.7190926260231477,-0.8610274368993578,0.4226868015760221,0.9658315282357628,1.5794862873511573,0.39442140215996174,0.8480292977189143,6
-0.7146476134336042,-0.2973316272836705,-1.7830199047645332,-0.7161773838418571,-0.8607085559556212,0.5770568981915598,0.43292861025369606,1.206964909868535,0.16298611853269668,0.8745476796143241,6
-0.7142053064757412,-0.28994324030898405,-1.7961505143446688,-0.7193271857388838,-0.8600177501013981,0.6125257524983139,1.138548804419395,1.7419697710115198,0.15424404260426086,0.8068049644147061,6
-0.7138990939664515,-0.6467134703027906,-0.8816431338284665,-0.7132956501913861,-0.8595395821285099,0.6344663840026228,0.015350260425011765,0.43471449257007855,0.7190388050859965,0.3996037244418114,6
-0.7124360786442894,-0.4439697788605452,-1.427911533679256,-0.710413916540915,-0.8572559279031566,0.36364535563902195,-0.26134766903517614,0.7181085199827596,0.3804305395804172,0.8324948841298587,6
-0.7122659605835728,-0.41146054631597573,-1.5081560520665267,-0.7162444009034961,-0.8569904854931563,0.22153486291755192,0.9107960783189186,1.443320430928176,0.32943790003065937,0.8956294078631726,6
-0.7104627091399776,-0.31433107093686546,-1.7247520344432248,-0.7119553089586088,-0.8541780693530763,0.21994540601036136,0.4221178258269391,1.1588469118381588,0.19005778252171807,0.7682751462604341,6
-0.7088976229813855,-0.37891010619536414,-1.5731306887476646,-0.7098107629861652,-0.8517389827145037,0.2672370005988898,0.3079169392393058,1.0214837342713154,0.27824518866724834,0.99450950945488,6
-0.708727504920669,-0.39868256178037503,-1.5213943659673779,-0.7104474250717344,-0.851473968595162,0.09404075713539044,0.4649751482748764,1.2472012480743973,0.3123326452368113,0.8184478373820561,6
-0.7082171507385194,-0.3723187475260647,-1.5863652960181613,-0.7056221966337363,-0.8506790527009147,0.5185183593298293,-0.3730448425531635,0.6888686950353569,0.26767236711653264,1.0260623922917602,6
-0.7076047257199399,-0.3626536885899641,-1.6032819002495837,-0.7121898686743449,-0.8497253977872171,0.29080376847079936,1.0235188666478519,1.7404840892726647,0.2573438810550576,0.8784640671994896,6
-0.7073665604349367,-0.3571049100074204,-1.6136551846167373,-0.7089060326540405,-0.8493546043059909,0.5308044664328976,0.42865001795684277,1.2078730453754163,0.2511726394047157,0.8038290804098753,6
-0.7072304659863635,-0.3962783647573581,-1.5255546446526558,-0.7105479506641927,-0.8491427386967889,0.6433541339902921,0.775169756387426,1.3266534654051891,0.30240961444371345,1.056449078296732,6
-0.7066520645799274,-0.30659686130034364,-1.7286972388585669,-0.7085374388150268,-0.8482424633003978,0.8246063925796223,0.4953594978134007,1.6274284504116934,0.1753082405426113,0.9089754481507774,6
-0.7051550256456219,-0.28355184626369623,-1.7719593809548282,-0.7088055070615823,-0.8459134355579334,0.7154881651718304,0.8376838716535194,1.4972304931436768,0.14497434366282752,0.8150714111234505,6
-0.7046446714634723,-0.36024548490487246,-1.5966768154458586,-0.7068955208048747,-0.8451198095942143,0.6674112418800048,0.5645840888492072,1.306294729211232,0.25280685430738825,0.9164435711257154,6
-0.7040662700570361,-0.35527018952103245,-1.6053926529336753,-0.705287111325542,-0.8442205914350008,0.6940317229791495,0.3640556401480287,1.1413671175812161,0.24601857701936244,0.8974170088463529,6
-0.7036239630991732,-0.35935855198599426,-1.592313968800099,-0.7024053776750708,-0.8435331141073961,0.18942517285429433,-0.1082043880806449,0.3037000636442504,0.2539373485818808,0.8242769810256835,6
-0.7033517742020267,-0.31220650785006304,-1.7018265950269635,-0.7090400667773182,-0.8431101180650846,0.7044270498752052,1.2329870893218016,1.8578136308655728,0.1833137689092798,0.909955062692152,6
-0.7014124283098583,-0.3186702326896474,-1.6791498505266953,-0.7034441421304732,-0.8400977913582172,0.3982782043278217,0.5189998224292133,1.345584003398265,0.19207266503443904,0.9299214383584389,6
-0.7003236727212725,-0.4145003153714329,-1.4479799888662057,-0.7037122103770287,-0.8384078204923053,0.31070173206379625,0.7809827923152549,1.3570015574740981,0.3324743881759285,0.9532561880266225,6
-0.6986565157262505,-0.33808897215557265,-1.621804498927117,-0.7011655620347519,-0.8358216649116518,0.7183381490284424,0.608771334130222,1.6220560800366053,0.22092726987610542,0.8992961754912361,6
-0.6985204212776773,-0.3353878071109436,-1.6289188111292925,-0.7022378350209737,-0.8356106356495634,0.18566114501800077,0.8426310813643424,1.4920324423551818,0.2152110588107973,0.967877705772521,6
-0.6985204212776773,-0.3262984355926282,-1.6490269545816245,-0.7011990705655713,-0.8356106356495634,0.9032492808561465,0.6414471338282267,1.3203564250081992,0.20318904452136288,0.9249870154642947,6
-0.6982822559926741,-0.4028989842684692,-1.4649212061018237,-0.6959047226961012,-0.8352413681645837,0.3929203875255038,-0.3324510126372356,0.9023732132567931,0.3177540602227092,0.851827892292071,6
-0.696479004549079,-0.43336356721175046,-1.3838190737621725,-0.6992220672472249,-0.8324467631828988,0.6557877763045846,0.6517882301134323,1.2309679407290017,0.3610412791262787,0.9522827852261448,6
-0.6963769337126491,-0.3871667401712869,-1.4984301680015994,-0.7008974937881964,-0.8322886463652331,0.45429734446413017,0.995538658013407,1.6269517950290229,0.28946337460802174,1.0331453873328538,6
-0.6952201308997766,-0.2522320018998655,-1.7899440003630385,-0.6953685862029902,-0.8304971604960073,1.2001725779980277,0.15106819735113686,0.9043894811844436,0.11271674744203089,0.36025464668636703,6
-0.6949819656147735,-0.5595371561704083,-1.0318540312370004,-0.6991885587164054,-0.8301284410207288,0.6024533683277727,0.9329150778828119,1.279819552628568,0.576149463376516,0.33443520067087323,6
-0.6923961710918822,-0.3822776579444117,-1.4913225799286358,-0.6961057738810178,-0.8261277442502033,0.36486117247179933,0.8337285125420009,1.5120401652755324,0.28361791361,0.9799650633086597,6
-0.6921580058068791,-0.3599423370787088,-1.5430460701833741,-0.6952010435488931,-0.8257594935339927,0.6056810382382715,0.7050503062137607,1.445918858587919,0.25150107587757126,0.9491083555780034,6
-0.6918858169097327,-0.19708911975670584,-1.90728153530687,-0.6952345520797125,-0.8253386827857526,1.0153085879614987,0.7636047611948803,1.1773491351742584,0.021088283156366367,0.9740889865118049,6
-0.6913414391154398,-0.16806883527265587,-1.9618369686281005,-0.6936931596620187,-0.8244972164181731,0.39486282549068485,0.5712687575782127,1.3483957633445052,-0.01288320258315899,0.7696642755701727,6
-0.689810376568991,-0.3304347048614106,-1.5996951828539427,-0.6918836989977694,-0.822131696288131,0.8239977996161999,0.5164025588369099,1.179470671725049,0.21157435522456777,0.8329724979832862,6
-0.6897763529568477,-0.27871089281638056,-1.720322472528801,-0.6938271937852964,-0.8220791463732038,0.46592900416970245,0.8962389718106633,1.7129027502674559,0.13454670696803758,0.953742314265699,6
-0.6890958807139816,-0.37214431233170414,-1.499204523451714,-0.6928554463915328,-0.821028341985785,0.5346244636519519,0.8393841255212724,1.661240169788458,0.2708912216052203,0.8945791635274867,6
-0.6890618571018383,-0.33176623964562896,-1.5921535928135118,-0.6921852757751442,-0.8209758089326946,1.041962417739968,0.7171393993921084,1.4725697186020985,0.2149676085950686,0.777027719208255,6
-0.6889597862654084,-0.27198645303274943,-1.7304186852575965,-0.6929894805148106,-0.8208182182043424,-0.07461465086650891,0.8911498233757457,1.5283140007040843,0.12697142152807497,0.8803662402920207,6
-0.6879390779011092,-0.29661936929295046,-1.6661781000283162,-0.6907444089499087,-0.8192427071739884,0.816464717120628,0.654926366268049,1.3279262357973385,0.16722657865393326,0.6724615740773288,6
-0.6877009126161061,-0.23543963053382053,-1.802803822042302,-0.6883653032617291,-0.8188751916338701,1.084756967442749,0.24517249613455872,0.8040984374083229,0.07985450941271671,0.7303053050422332,6
-0.6872586056582431,-0.45775027020288184,-1.270539087978319,-0.6876951326453404,-0.8181927661126221,-0.06664149658299562,0.20140483032434767,1.048833286989554,0.40944626420122,0.5414909289669333,6
-0.6865441098032337,-0.27402152216117664,-1.7184302438498265,-0.6892700335938537,-0.817090671389498,0.6419033234000225,0.6382864165129761,1.4750557384998342,0.12634110678771587,1.0156772818179958,6
-0.6860337556210842,-0.3952417314006288,-1.4302759519970525,-0.6883653032617291,-0.8163036771862606,0.7323727118584411,0.5623395214804248,1.2761405220104383,0.3042483275275979,0.9290996480480187,6
-0.6848429291960684,-0.24202254968555384,-1.7809758061835885,-0.683305515107995,-0.8144680537725733,0.5751270885865629,-0.17515129271205163,0.7318042843998992,0.08330796138201571,0.9512210376666222,6
-0.6846728111353519,-0.35302560637233543,-1.5238549568670123,-0.6874605729296044,-0.8142059011069662,0.38525850801658607,0.6482044923886378,1.446189573386837,0.24468092874312344,0.8235389341847532,6
-0.6843665986260622,-0.28331894709940536,-1.6853898383571406,-0.6824678018375091,-0.813734078243331,0.5492559719286978,-0.24377759051993542,0.89668646820758,0.14304710322776804,0.8767415744631849,6
-0.6839242916681991,-0.046963882495756455,-2.1771475535792186,-0.6846458563407722,-0.8130526678046689,0.3165253064934608,0.25355655849662606,0.9012582952865773,-0.17409062379757165,0.9044834392451401,6
-0.6837881972196259,-0.3738902780389241,-1.4654825302102827,-0.6783462525467191,-0.8128430313303148,0.4285511218798094,-0.9127423242460709,0.007631539099762327,0.2807646770816614,0.6191995771639269,6
-0.6825293235703236,-0.33713733330900514,-1.5508829224870344,-0.6804572899883433,-0.8109044866361104,0.3447206544525916,-0.2769488854002468,0.5275116462579139,0.22301740063732386,0.7669992086732258,6
-0.6819168985517441,-0.3134825620182722,-1.6051141174006,-0.6805578155808015,-0.8099618054059148,0.14689972165519863,-0.14223935859122272,0.8574701344676732,0.18690001190533984,0.8426101289725655,6
-0.6817808041031709,-0.34351254310321916,-1.5385683098412495,-0.6833725321696338,-0.8097523544117673,0.8532987829872057,0.4175112690539385,1.0431757888370778,0.2248862130206078,1.048755492134716,6
-0.681678733266741,-0.3182283788839466,-1.5940978162599657,-0.6862207572892854,-0.8095952762832593,0.816454969988251,0.9800331427577812,1.6866462940006235,0.19244270936234678,0.8914008227832261,6
-0.6814745915938811,-0.3299157366842541,-1.5659351772823076,-0.6845118222174945,-0.8092811385742636,0.2962812686155172,0.692489589365813,1.5389543483858852,0.20927175882053134,0.8922373372201664,6
-0.6803858360052953,-0.21956461608133335,-1.8085066542990578,-0.6817306141594817,-0.8076062236425847,0.5741489628309252,0.36947447352845186,1.1952345133394187,0.05615839332396147,0.8014746005563422,6
-0.6801476707202923,-0.3215797929968258,-1.575785871624312,-0.6851819928338831,-0.8072399440751166,1.0103753537933677,1.0720528778250271,1.567678842002547,0.202055894426335,0.708205081355466,6
-0.680011576271719,-0.2793338144514997,-1.6763491426510815,-0.6811944776663708,-0.8070306600131554,0.5891767931882405,0.33846279784117594,0.9681834286006564,0.13688559958605545,0.8972787400959183,6
-0.6794671984774261,-0.5201798966301998,-1.078923812422301,-0.6847463819332305,-0.8061936451705365,0.7742946786540583,1.1178749991372274,1.3832331446180282,0.49587374660540995,0.9530281941303225,6
-0.6794671984774261,-0.2666041518143512,-1.704693899917908,-0.6849474331181471,-0.8061936451705365,0.4615663144105209,1.1562967364571115,1.7426184392307202,0.11655352284191366,0.9911740346731261,6
-0.6790929387438498,-0.1810938410690126,-1.8838231566599182,-0.6802897473342461,-0.805618315920641,0.5022894452266179,0.3404189715296471,1.1730609204894007,0.006200638509427839,0.7075178787638569,6
-0.6790589151317065,-0.39238131652189107,-1.4042068455714893,-0.6841097198476613,-0.8055660172470845,0.39900950490113235,1.0736752804531804,1.6683795780592532,0.3022086573565482,0.8453835562379918,6
-0.6772556636881113,-0.2803096619720773,-1.6647739273233733,-0.6832720065771755,-0.8027953543877181,0.4117521333551662,1.2553536214181933,1.9702326572229847,0.13536824078693255,1.009225353636199,6
-0.6767112858938183,-0.2749147480922331,-1.672658052416572,-0.6819986824060371,-0.8019593630586037,0.782263051325464,1.1154764497586518,1.7029348959970718,0.13030359102626562,0.910912821108229,6
-0.6764050733845286,-0.48352013509542513,-1.15612144395958,-0.6777430989919693,-0.8014892078306454,0.2331715494461136,0.365143191856754,0.43898105411204424,0.445549488557016,0.6834954663750983,6
-0.6763030025480987,-0.2664567355068463,-1.6862929145997443,-0.681529562974565,-0.801332502348734,0.8257032821368708,1.1032998277004362,1.681935826191792,0.1230744475293933,0.7304217176673959,6
-0.6755204594688027,-0.4501605601126645,-1.2447367651510906,-0.6784802866699968,-0.8001313359024733,0.4877522409664659,0.6715293259313591,1.1878593787852032,0.387124977876198,0.9357728982563039,6
-0.6740914677587838,-0.031919077282004875,-2.1679140356184488,-0.6754310103654285,-0.797938975034861,0.3771208785370697,0.36366745924348415,1.3949794021585005,-0.1920607908123894,0.8620903783998014,6
-0.6736831844130642,-0.42033485664032333,-1.3126052566354198,-0.6787818634473717,-0.7973128410701649,0.773079107032156,1.0752735965100084,1.4359618645641652,0.34141742119153035,0.947880501466373,6
-0.6735811135766342,-0.16385889891563207,-1.8995615091414169,-0.6769724027831224,-0.797156324440828,0.16581316357550777,0.7512201774000024,1.4916695922546293,-0.019031427122196295,0.7899230631861995,6
-0.6727305232730516,-0.4807955582696868,-1.1490510975313024,-0.6671879117838484,-0.795852299102846,0.20081143777432706,-0.9274045944453726,-0.5242742622702663,0.43782459189356965,0.8113179091877093,6
-0.6713695787873194,-0.3792668411844901,-1.40242967330842,-0.6724822596533185,-0.7937668776915018,0.6699859560925171,0.31887934003047347,0.9653744805322264,0.2823174468212537,0.8606954974781829,6
-0.6712675079508894,-0.3003067681029472,-1.5881703271355505,-0.6713764781362773,-0.7936105212496161,0.944252973784449,0.13000513587106677,1.0600595491863911,0.17015417815725883,0.7619152438692804,6
-0.6710633662780296,-0.28034679629332276,-1.6368105778344637,-0.6724152425916797,-0.7932978302862325,1.0041308544584382,0.3636939114602398,0.7912850469828027,0.13741941951363495,0.9319388737537566,6
-0.6708932482173131,-0.2871019375413062,-1.6175732519308657,-0.6764697748208309,-0.7930372761227704,0.8246334270788537,1.16199837199239,1.7888404065755805,0.15072862148913962,0.7869943423990663,6
-0.6707911773808832,-0.21417584648992338,-1.7809203249816177,-0.6679586079926954,-0.7928809517183746,0.4579580363498453,-0.4214102477307978,0.5753266686637267,0.04850343326794268,0.8119618596577147,6
-0.6706210593201667,-0.4316720343950551,-1.2694232005899226,-0.6744927715024844,-0.7926204295924028,0.5500486365240757,0.8387567993724969,1.5271124533247125,0.3591751225635301,0.9260190847063322,6
-0.6704169176473068,-0.3040356120030252,-1.5773424484100755,-0.6727168193690546,-0.7923078263105715,0.276333016358417,0.5417792671775232,1.4121600934369654,0.17365809071672733,0.831761438578458,6
-0.6691240203858612,-0.2540528244852831,-1.6870609129137508,-0.6714434951979162,-0.7903286665096493,0.651011967519734,0.5442816898950968,1.5322249017971423,0.10193057497498592,0.8774225653139227,6
-0.668545618979425,-0.2280896786582052,-1.7438574304035208,-0.6707063075198887,-0.7894436173520449,0.23829715154754819,0.5138693827291015,1.2839752554669595,0.0641949062635407,0.9457853042779668,6
-0.6677970995122723,-0.18512622125279635,-1.8331411683690313,-0.672750327899874,-0.7882985940781699,0.2769995812600989,1.0396080511416763,1.781981630445197,0.006931874430125967,0.8936126626612906,6
-0.6677290522879856,-0.2749001043527831,-1.6356706605531368,-0.6722141914067631,-0.7881945194480038,0.4731195883722928,0.9511028049065599,1.571822775364359,0.12905889646875884,0.9582992013537163,6
-0.6675929578394124,-0.34937771702398335,-1.4605654872776912,-0.6694664918795697,-0.7879863803047731,0.09526944753923379,0.45904942160247236,1.2536912135967744,0.23574320736859233,0.9606559818520269,6
-0.6675249106151259,-0.36997200892288373,-1.4087982840665267,-0.6720131402218465,-0.787882314105525,0.8564846648773529,0.9514253929158701,1.5960673078021894,0.2677670913822889,0.8915694600445815,6
-0.6674568633908392,-0.19278264837089107,-1.8172748005373434,-0.6695000004103892,-0.7877782529648281,0.7944700370520956,0.49080606053260223,1.1967084761144684,0.014813464505150017,0.9912922878141006,6
-0.6673888161665527,-0.2841135247926423,-1.6071858505622993,-0.6721806828759437,-0.7876741935103148,0.551267436755863,1.008577020173816,1.6603996708873283,0.1493785793837359,0.6758784916837948,6
-0.6669465092086897,-0.26878425323085514,-1.6412263693520726,-0.6720131402218465,-0.7869978871497049,0.3675110438182294,1.0598700190653076,1.7303313245705294,0.12671911857722892,0.7158630075236212,6
-0.6669124855965464,-0.3024348384064134,-1.561907215921941,-0.6693994748179309,-0.7869458700688259,0.41675788864028274,0.5737445130203399,1.320899369989286,0.17642545571442778,0.6377782039073469,6
-0.6665042022508266,-0.17363431752950023,-1.8541002097999348,-0.6702706966192361,-0.7863217123114231,0.7454220378173595,0.814091290063072,1.7700137060103518,-0.010630181495780041,0.9763144001939625,6
-0.6661979897415369,-0.27549351875302197,-1.6287276688874595,-0.6708403416431664,-0.7858536681854537,0.8684571677024859,0.9787941897433359,1.5467919610705834,0.12879597023577136,1.0008233989507378,6
-0.6651772813772378,-0.3340572024050687,-1.4851456496689144,-0.6709408672356247,-0.784293976930548,0.6470606803100807,1.1889462989970274,1.6835476383298689,0.21539785152177449,0.8871874219587655,6
-0.6639524313400788,-0.1592113684673239,-1.8753473652839359,-0.669332457756292,-0.7824232674064869,0.688127617210507,1.114814284104853,1.7239533121951842,-0.03112603383959361,1.0239221024659382,6
-0.6638163368915055,-0.32011717931943484,-1.5108250868940125,-0.669097898040556,-0.7822154722447308,0.21837382906298236,1.0960676195903276,1.6651962293023843,0.1971426264361759,0.8155030120815565,6
-0.6637823132793622,-0.24782966585198782,-1.6766926114974139,-0.6652444169963214,-0.7821635259835672,0.2949770736956828,0.37883382697200285,1.4619219287047793,0.09573366039280395,0.7812896636372846,6
-0.6635101243822158,-0.054153630041588005,-2.0874057878310115,-0.6680256250543342,-0.7817479795008302,0.6894709232652847,0.9514410921989997,1.909682050902772,-0.1677033754103643,1.0161677792821062,6
-0.6630678174243528,-0.32205857468633586,-1.4994645502992276,-0.6658475705510711,-0.7810728231175016,-0.20374043069524958,0.6250022422894744,1.1429104175587748,0.20421861761551713,0.6519586880516101,6
-0.6625234396300599,-0.2642022478007102,-1.638839038431463,-0.6648423146264882,-0.780242040409828,0.24445380408565592,0.5381488617206974,1.2897838710046998,0.11309387395803266,0.9948196363693536,6
-0.6622852743450568,-0.20898819579636466,-1.7616397591349293,-0.6668193179448346,-0.7798786357855638,0.5205209965654088,0.9533667275559267,1.7136047936522585,0.036001600735144905,1.0245223406853743,6
-0.6622512507329135,-0.2444138965330857,-1.6794282759618393,-0.6662831814517237,-0.7798267232480741,-0.03622729669715462,0.8590176920027702,1.6595938405874522,0.08918440695294819,0.8514712923533357,6
-0.6614687076536174,-0.06306724782965853,-2.0579648874048013,-0.6569678098839218,-0.7786329625206119,0.4285735178066122,-0.7307788154808442,0.21763257543384912,-0.1511363669116552,0.8042201900200954,6
-0.6610264006957545,-0.22506761438762854,-1.721390471394785,-0.6619940895068366,-0.777958409791047,0.6828174121868817,0.28446522107959515,1.1255530831060698,0.05761378297726292,1.0406724068138218,6
-0.6609243298593246,-0.11723733017912635,-1.9496861164608659,-0.6651438914038631,-0.7778027615463139,0.8870308290837047,0.8926289969277797,1.650778923569283,-0.08519942521020733,0.9693563301636293,6
-0.6606521409621781,-0.2577572221973125,-1.6397303586616248,-0.6620946150992948,-0.7773877360943395,0.2667699147459586,0.37277669945046354,1.1851418925147392,0.11132421220806371,0.7134641252260827,6
-0.6603799520650316,-0.25554335827102637,-1.647081768797697,-0.6651103828730437,-0.7769727578555088,0.7442644994364365,0.9877896639123585,1.4802110723182573,0.10395608076984833,0.8795076396653639,6
-0.6577261103178538,-0.3709701716644234,-1.3597745378067034,-0.6628988198389612,-0.7729293146420722,0.33504694230019394,1.0671738417134877,1.4526965617143965,0.2730105663923269,0.7490440566613854,6
-0.6572497797478475,-0.36046339404756156,-1.3825819603960172,-0.6599500691268512,-0.77220406342728,1.0908863811392266,0.6044877954838892,1.1082762155039694,0.2586620533140386,0.7067324386407589,6
-0.6570796616871311,-0.1826720286342614,-1.7969909203981582,-0.6627982942465029,-0.7719450807870235,0.7567695185502874,1.1685632530405774,1.8904914563063084,0.0010784459704981473,0.9941570506767342,6
