Area,Perimeter,MajorAxisLength,AspectRation,ConvexArea,Extent,Solidity,roundness,ShapeFactor2,ShapeFactor3,ShapeFactor4,target
-0.7262496651744714,-0.9253598105474385,-1.214210939783406,-1.7502702597529967,-0.7262969601493254,0.557467573356224,0.14965805763310125,0.8627090837663458,2.4172938021605983,2.2622411582493958,0.9567290113009561,6
-0.7247186026280227,-0.992793461931083,-1.1668062449910344,-1.5796369178421898,-0.728743082899144,0.5263967600434725,0.9362334332052867,1.596383500936218,2.1353011508251125,1.951765068180304,0.8970645500682326,6
-0.7240381303851565,-0.9502812463202048,-1.153019617804329,-1.5314625975108183,-0.723616277683771,0.5689908089855155,0.05588989555537972,1.1522494888057262,2.058174826403643,1.866458311385913,0.8377341424555366,6
-0.7225751150629944,-0.9915546090221772,-1.1177635196484617,-1.398748210526348,-0.7276708099129222,0.4913994258196838,1.1460573629241642,1.6152075916747364,1.8669132976200198,1.652199740626731,1.0207548048165997,6
-0.7222348789415614,-0.9562100423842544,-1.2372076927558475,-1.8593021209355014,-0.7237838203378681,0.46027963163417657,0.44322712492168287,1.241042562168185,2.5858683518128194,2.4587034597299295,0.6368485133574386,6
-0.7221668317172747,-0.8963585433904552,-1.130722902540611,-1.4508089022007375,-0.7202319160710083,0.5112314276866678,-0.24216034929990451,0.6291895351097722,1.9402509015647373,1.7371857655650267,1.012760294319195,6
-0.7216905011472684,-0.9248987337129206,-1.106949936615337,-1.3644141991956482,-0.7214382231805079,0.7237033425913171,0.08803213468598105,0.9238158694146981,1.812153187431433,1.5914484539661866,0.8660295423681958,6
-0.7190366594000906,-0.9979537966042705,-1.2070849329214604,-1.7568138732117489,-0.7232476838447572,0.5686133068397861,0.9655891571114346,1.7389057502668364,2.407610396899538,2.271070812988155,0.8669546316286001,6
-0.7170973135079222,-1.0014188588757966,-1.237769013041016,-1.8765940530924128,-0.7211701549339524,0.45856646583934724,0.9356985822858348,1.806621391672369,2.615560097393039,2.505437710040336,0.9604526048547422,6
-0.7164168412650561,-0.9997235864741362,-1.2470937216002718,-1.9137372376063324,-0.7207680525641192,0.4982447122384398,0.9897131486825698,1.7981689038149593,2.6813202603842523,2.5791909329455307,0.9531533492056041,6
-0.7163487940407695,-0.9336033054676023,-1.25543773988344,-1.9509444461061518,-0.7163114179651349,0.8155685735349927,0.12722571758280846,1.0907694979379439,2.7382350374042543,2.6413566024890542,0.6221078222126598,6
-0.7156342981857601,-0.9376039620418508,-1.2465969550067404,-1.9204623209997684,-0.7168475544582458,0.24626356253193363,0.3717044169075104,1.1427247831105833,2.681978584155036,2.582091001741696,0.6851970232440624,6
-0.7152600384521837,-0.9349911933129179,-1.0362496744025205,-1.1238372970792638,-0.717718776259551,0.6052527774409212,0.6157611711160261,1.1209861726038441,1.4772695951851194,1.2160801593325183,0.621250371908379,6
-0.714851755106464,-0.9776151851261035,-1.1119639524065879,-1.416001359667534,-0.7190926260231477,0.42268680157601984,0.9658315282357628,1.579486287351159,1.8690662850540607,1.6740960253745403,0.8480292977189399,6
-0.7146476134336042,-0.9423777373487258,-1.2091036089393603,-1.7830199047645332,-0.7161773838418571,0.5770568981915575,0.43292861025369606,1.2069649098685367,2.4418046068406496,2.320822406015182,0.8745476796143496,6
-0.7142053064757412,-0.9916011824398052,-1.211770803013943,-1.7961505143446688,-0.7193271857388838,0.6125257524983116,1.138548804419395,1.7419697710115216,2.460936301730347,2.343197568563682,0.8068049644147316,6
-0.7138990939664515,-0.8647771088968789,-0.972645943289001,-0.8816431338284665,-0.7132956501913861,0.6344663840026206,0.015350260425011765,0.4347144925700803,1.1870378203305978,0.8717679836423322,0.39960372444183695,6
-0.7124360786442894,-0.8914683345395108,-1.1120801306379229,-1.427911533679256,-0.710413916540915,0.3636453556390197,-0.26134766903517614,0.7181085199827614,1.8802409951836296,1.6930113386414958,0.8324948841298843,6
-0.7122659605835728,-0.9614029784497814,-1.1332306673754997,-1.5081560520665267,-0.7162444009034961,0.22153486291754965,0.9107960783189186,1.4433204309281775,1.9985327080475392,1.828934812973872,0.8956294078631981,6
-0.7104627091399776,-0.931935977116518,-1.1879702586272058,-1.7247520344432248,-0.7119553089586088,0.21994540601035908,0.4221178258269391,1.1588469118381606,2.329847580873153,2.207552210514613,0.7682751462604597,6
-0.7088976229813855,-0.916459630438719,-1.1469405692406018,-1.5731306887476646,-0.7098107629861652,0.2672370005988875,0.3079169392393058,1.0214837342713172,2.092102012162217,1.944032825262315,0.9945095094549056,6
-0.708727504920669,-0.937981206724638,-1.132081984365176,-1.5213943659673779,-0.7104474250717344,0.09404075713538818,0.4649751482748764,1.247201248074399,2.0078516840783447,1.848589188129712,0.8184478373820816,6
-0.7082171507385194,-0.8825681544307913,-1.1498241710267936,-1.5863652960181613,-0.7056221966337363,0.518518359329827,-0.3730448425531635,0.6888686950353586,2.1119306569623104,1.9682760379974513,1.0260623922917858,6
-0.7076047257199399,-0.9824308765088431,-1.152769426943596,-1.6032819002495837,-0.7121898686743449,0.2908037684707971,1.0235188666478519,1.7404840892726663,2.1319020505392325,1.9924861739928141,0.8784640671995151,6
-0.7073665604349367,-0.9323318511663565,-1.1548314332183074,-1.6136551846167373,-0.7089060326540405,0.5308044664328952,0.42865001795684277,1.207873045375418,2.1450702053522694,2.0080056829803388,0.8038290804099009,6
-0.7072304659863635,-0.9434582406376962,-1.1327511105157586,-1.5255546446526558,-0.7105479506641927,0.6433541339902898,0.775169756387426,1.326653465405191,2.018329444297518,1.8643615724927802,1.0564490782967575,6
-0.7066520645799274,-0.9707642353930181,-1.185393672338431,-1.7286972388585669,-0.7085374388150268,0.8246063925796201,0.4953594978134007,1.627428450411695,2.332113087931282,2.2202167802326267,0.9089754481508029,6
-0.7051550256456219,-0.9566338604846697,-1.1948352677034209,-1.7719593809548282,-0.7088055070615823,0.7154881651718281,0.8376838716535194,1.4972304931436784,2.397883327306742,2.2975936953077993,0.815071411123476,6
-0.7046446714634723,-0.9379486053322987,-1.1477537166339637,-1.5966768154458586,-0.7068955208048747,0.6674112418800026,0.5645840888492072,1.3062947292112337,2.1161509825642955,1.9822853702954197,0.9164435711257409,6
-0.7040662700570361,-0.9213498392896635,-1.149288809271486,-1.6053926529336753,-0.705287111325542,0.6940317229791473,0.3640556401480287,1.141367117581218,2.127727068666357,1.99690555283512,0.8974170088463784,6
-0.7036239630991732,-0.8364977297131305,-1.1448783543559933,-1.592313968800099,-0.7024053776750708,0.18942517285429208,-0.1082043880806449,0.3037000636442522,2.1040895506210187,1.9712233447977066,0.824276981025709,6
-0.7033517742020267,-0.9872838266256855,-1.174340728677939,-1.7018265950269635,-0.7090400667773182,0.704427049875203,1.2329870893218016,1.8578136308655746,2.2801189452184087,2.1706961161693723,0.9099550626921775,6
-0.7014124283098583,-0.9372127453337755,-1.1661049101716108,-1.6791498505266953,-0.7034441421304732,0.3982782043278194,0.5189998224292133,1.3455840033982667,2.2394556965909285,2.1300599982165824,0.9299214383584644,6
-0.7003236727212725,-0.936793584575123,-1.103571444559268,-1.4479799888662057,-0.7037122103770287,0.310701732063794,0.7809827923152549,1.3570015574740997,1.8863691162029863,1.7303680950086273,0.9532561880266481,6
-0.6986565157262505,-0.959325804023571,-1.147355742559795,-1.621804498927117,-0.7011655620347519,0.7183381490284402,0.608771334130222,1.622056080036607,2.141056445627341,2.0259825413239794,0.8992961754912616,6
-0.6985204212776773,-0.9470350791115302,-1.149485014454804,-1.6289188111292925,-0.7022378350209737,0.1856611450179985,0.8426310813643424,1.4920324423551836,2.1541423099690316,2.041175550553191,0.9678777057725465,6
-0.6985204212776773,-0.9308275297769708,-1.1546313413645624,-1.6490269545816245,-0.7011990705655713,0.9032492808561442,0.6414471338282267,1.3203564250082007,2.184447035590924,2.0754966772167114,0.9249870154643203,6
-0.6982822559926741,-0.8899220970742597,-1.1050234836531732,-1.4649212061018237,-0.6959047226961012,0.3929203875255015,-0.3324510126372356,0.9023732132567949,1.9031378989868377,1.7548038887741726,0.8518278922920965,6
-0.696479004549079,-0.9194636158757278,-1.0821845644626105,-1.3838190737621725,-0.6992220672472249,0.6557877763045824,0.6517882301134323,1.2309679407290035,1.7877632993623422,1.625640213374729,0.9522827852261704,6
-0.6963769337126491,-0.9566664618770095,-1.1126415639686782,-1.4984301680015994,-0.7008974937881964,0.4542973444641279,0.995538658013407,1.6269517950290246,1.953439209146268,1.8174961911049248,1.0331453873328793,6
-0.6952201308997766,-0.8858469230318059,-1.1857999080637707,-1.7899440003630385,-0.6953685862029902,1.2001725779980255,0.15106819735113686,0.9043894811844454,2.3889724448379273,2.3141431042905065,0.36025464668639257,6
-0.6949819656147735,-0.9220810419464239,-0.9862322187336535,-1.0318540312370004,-0.6991885587164054,0.6024533683277704,0.9329150778828119,1.2798195526285698,1.319606090274679,1.0749630793255645,0.33443520067089877,6
-0.6923961710918822,-0.9405241153271295,-1.1057654472895135,-1.4913225799286358,-0.6961057738810178,0.36486117247179706,0.8337285125420009,1.512040165275534,1.9327070485587223,1.8035939856797512,0.9799650633086854,6
-0.6921580058068791,-0.9339805501503895,-1.119031674362572,-1.5430460701833741,-0.6952010435488931,0.6056810382382692,0.7050503062137607,1.4459188585879208,2.00765351518816,1.8903749027198076,0.949108355578029,6
-0.6918858169097327,-0.9079506670380755,-1.2176207897528701,-1.90728153530687,-0.6952345520797125,1.0153085879614965,0.7636047611948803,1.1773491351742602,2.6086208274418246,2.567063872919979,0.9740889865118304,6
-0.6913414391154398,-0.9236179647281496,-1.2310300952452067,-1.9618369686281005,-0.6936931596620187,0.3948628254906826,0.5712687575782127,1.348395763344507,2.700366306007853,2.6695437222678167,0.7696642755701982,6
-0.689810376568991,-0.905291324891514,-1.1307536416168258,-1.5996951828539427,-0.6918836989977694,0.8239977996161977,0.5164025588369099,1.1794706717250507,2.084692510946158,1.9844929157599498,0.8329724979833117,6
-0.6897763529568477,-0.9556232173221412,-1.1639092339005157,-1.720322472528801,-0.6938271937852964,0.4659290041697002,0.8962389718106633,1.7129027502674576,2.2802197090608756,2.2064122946270732,0.9537423142657245,6
-0.6890958807139816,-0.9499272883462316,-1.103480510456303,-1.499204523451714,-0.6928554463915328,0.5346244636519496,0.8393841255212724,1.6612401697884598,1.9343914841252923,1.8137712616072963,0.8945791635275122,6
-0.6890618571018383,-0.9322573336981518,-1.1275450419270152,-1.5921535928135118,-0.6921852757751442,1.0419624177399658,0.7171393993921084,1.4725697186021,2.069636713484243,1.9691939251288568,0.7770277192082805,6
-0.6889597862654084,-0.9373571229284222,-1.165302492785631,-1.7304186852575965,-0.6929894805148106,-0.07461465086651119,0.8911498233757457,1.528314000704086,2.292440683754725,2.2223211420826434,0.8803662402920464,6
-0.6879390779011092,-0.9169952247414416,-1.1455608804875554,-1.6661781000283162,-0.6907444089499087,0.8164647171206257,0.654926366268049,1.3279262357973403,2.1791922012062797,2.096883795074511,0.6724615740773543,6
-0.6877009126161061,-0.8653499619337035,-1.1827784734066038,-1.802803822042302,-0.6883653032617291,1.0847569674427469,0.24517249613455872,0.8040984374083247,2.405830235682624,2.3529518616164053,0.7303053050422589,6
-0.6872586056582431,-0.889032544797564,-1.0392420004038403,-1.270539087978319,-0.6876951326453404,-0.0666414965829979,0.20140483032434767,1.0488332869895558,1.604389900046496,1.432876819941931,0.5414909289669588,6
-0.6865441098032337,-0.9290530825653425,-1.160027651690575,-1.7184302438498265,-0.6892700335938537,0.6419033234000203,0.6382864165129761,1.475055738499836,2.271733714127796,2.205268932189878,1.0156772818180213,6
-0.6860337556210842,-0.9094177296933591,-1.0818369236445324,-1.4302759519970525,-0.6883653032617291,0.7323727118584389,0.5623395214804248,1.2761405220104398,1.8299598377926924,1.7003472384861131,0.9290996480480443,6
-0.6848429291960684,-0.8540698801841916,-1.1747705338253807,-1.7809758061835885,-0.683305515107995,0.5751270885865606,-0.17515129271205163,0.731804284399901,2.369597237328935,2.3198967033255884,0.9512210376666478,6
-0.6846728111353519,-0.9237716570063222,-1.1044371080374187,-1.5238549568670123,-0.6874605729296044,0.3852585080165838,0.6482044923886378,1.4461895733868388,1.9588015249628765,1.8529632853917033,0.8235389341847787,6
-0.6843665986260622,-0.8699747023041685,-1.147784139881787,-1.6853898383571406,-0.6824678018375091,0.5492559719286956,-0.24377759051993542,0.8966864682075818,2.208546387914235,2.1394040403543864,0.8767415744632104,6
-0.6839242916681991,-0.8698163526842332,-1.2843180133443917,-2.1771475535792186,-0.6846458563407722,0.3165253064934585,0.25355655849662606,0.9012582952865791,3.113622335527476,3.13917611296243,0.9044834392451656,6
-0.6837881972196259,-0.7765344545170241,-1.0867125390060386,-1.4654825302102827,-0.6783462525467191,0.42855112187980715,-0.9127423242460709,0.007631539099764196,1.8656487113970612,1.747347643525144,0.6191995771639525,6
-0.6825293235703236,-0.8299215631440506,-1.1088244457131555,-1.5508829224870344,-0.6804572899883433,0.3447206544525893,-0.2769488854002468,0.5275116462579157,1.9925137478575217,1.8971724717821907,0.7669992086732513,6
-0.6819168985517441,-0.8626533610530399,-1.123088710315466,-1.6051141174006,-0.6805578155808015,0.14689972165519635,-0.14223935859122272,0.857470134467675,2.075818575219581,1.9943812897311501,0.842610128972591,6
-0.6817808041031709,-0.8809054834214702,-1.10626577773257,-1.5385683098412495,-0.6833725321696338,0.8532987829872035,0.4175112690539385,1.0431757888370796,1.98148514529953,1.8863394593721177,1.0487554921347415,6
-0.681678733266741,-0.9422240450705531,-1.120127326173166,-1.5940978162599657,-0.6862207572892854,0.8164549699882486,0.9800331427577812,1.686646294000625,2.0599801785811733,1.9768338005161028,0.8914008227832516,6
-0.6814745915938811,-0.9281635302886466,-1.1123381647646151,-1.5659351772823076,-0.6845118222174945,0.2962812686155149,0.692489589365813,1.538954348385887,2.016807910276269,1.9277742239751745,0.8922373372201919,6
-0.6803858360052953,-0.8938482361803036,-1.176422658945939,-1.8085066542990578,-0.6817306141594817,0.574148962830923,0.36947447352845186,1.1952345133394204,2.4007752495855392,2.366631328701693,0.8014746005563678,6
-0.6801476707202923,-0.9290577399071052,-1.1123886576830289,-1.575785871624312,-0.6851819928338831,1.0103753537933655,1.0720528778250271,1.5676788420025485,2.0228856493743925,1.9380929199445782,0.7082050813554915,6
-0.680011576271719,-0.8710505482513763,-1.1404371929960018,-1.6763491426510815,-0.6811944776663708,0.5891767931882382,0.33846279784117594,0.9681834286006582,2.184902152279399,2.123745817880173,0.8972787400959439,6
-0.6794671984774261,-0.9106845266528416,-0.9828617389292141,-1.078923812422301,-0.6847463819332305,0.7742946786540561,1.1178749991372274,1.38323314461803,1.362717900274103,1.1623628851775765,0.953028194130348,6
-0.6794671984774261,-0.9444129956990708,-1.148038530910502,-1.704693899917908,-0.6849474331181471,0.4615663144105186,1.1562967364571115,1.742618439230722,2.232341769312772,2.1790345463501484,0.9911740346731517,6
-0.6790929387438498,-0.889917439732497,-1.195250568053222,-1.8838231566599182,-0.6802897473342461,0.5022894452266156,0.3404189715296471,1.1730609204894022,2.5257946283314827,2.5097953855069135,0.7075178787638824,6
-0.6790589151317065,-0.9369845355873982,-1.066228809236391,-1.4042068455714893,-0.6841097198476613,0.3990095049011301,1.0736752804531804,1.6683795780592547,1.7763585117924743,1.6548100863767805,0.8453835562380173,6
-0.6772556636881113,-0.9622459573088491,-1.134759671867202,-1.6647739273233733,-0.6832720065771755,0.4117521333551639,1.2553536214181933,1.9702326572229862,2.164007090146532,2.1070021552767844,1.0092253536362246,6
-0.6767112858938183,-0.9370217943215003,-1.1357185874655527,-1.672658052416572,-0.6819986824060371,0.7822630513254618,1.1154764497586518,1.7029348959970734,2.172056441762255,2.117567543106175,0.9109128211082546,6
-0.6764050733845286,-0.8121118882430868,-0.9973657149498358,-1.15612144395958,-0.6777430989919693,0.23317154944611132,0.365143191856754,0.4389810541120461,1.4425463750710574,1.2654678169898366,0.6834954663751238,6
-0.6763030025480987,-0.9345208017948747,-1.1379373075550427,-1.6862929145997443,-0.681529562974565,0.8257032821368685,1.1032998277004362,1.6819358261917938,2.186903993949739,2.135526915278773,0.7304217176674215,6
-0.6755204594688027,-0.8864570348027332,-1.020755705735992,-1.2447367651510906,-0.6784802866699968,0.48775224096646363,0.6715293259313591,1.187859378785205,1.5592225076607489,1.406992167659951,0.9357728982563296,6
-0.6740914677587838,-0.9044809474247861,-1.270744270809415,-2.1679140356184488,-0.6754310103654285,0.3771208785370675,0.36366745924348415,1.394979402158502,3.0665001245978734,3.116529037920001,0.862090378399827,6
-0.6736831844130642,-0.9078342334940055,-1.0363572739888745,-1.3126052566354198,-0.6787818634473717,0.7730791070321537,1.0752735965100084,1.435961864564167,1.6443478017767086,1.5123485884448375,0.9478805014663986,6
-0.6735811135766342,-0.9129852534836671,-1.1938947097760033,-1.8995615091414169,-0.6769724027831224,0.1658131635755055,0.7512201774000024,1.491669592254631,2.5435710495400023,2.5443417441903646,0.7899230631862251,6
-0.6727305232730516,-0.7009318256814201,-0.9918580593826708,-1.1490510975313024,-0.6671879117838484,0.20081143777432478,-0.9274045944453726,-0.5242742622702643,1.4304664697566618,1.2593972468925456,0.8113179091877348,6
-0.6713695787873194,-0.858843655491066,-1.0567725121180478,-1.40242967330842,-0.6724822596533185,0.6699859560925149,0.31887934003047347,0.9653744805322282,1.7585216322784745,1.6524714807931782,0.8606954974782084,6
-0.6712675079508894,-0.8680931362319955,-1.1057299346594553,-1.5881703271355505,-0.6713764781362773,0.9442529737844466,0.13000513587106677,1.060059549186393,2.024049471754884,1.961666356575799,0.761915243869306,6
-0.6710633662780296,-0.8409315190713204,-1.11961885062078,-1.6368105778344637,-0.6724152425916797,1.004130854458436,0.3636939114602398,0.7912850469828044,2.103815808848984,2.053897616828973,0.9319388737537821,6
-0.6708932482173131,-0.9371382278655709,-1.1133875622835843,-1.6175732519308657,-0.6764697748208309,0.8246334270788515,1.16199837199239,1.788840406575582,2.068961595739715,2.0143073138212406,0.7869943423990918,6
-0.6707911773808832,-0.8184412156987382,-1.1580099802633521,-1.7809203249816177,-0.6679586079926954,0.457958036349843,-0.4214102477307978,0.5753266686637285,2.3320895763680394,2.314429431471521,0.8119618596577403,6
-0.6706210593201667,-0.9123285682951119,-1.0212772281475762,-1.2694232005899226,-0.6744927715024844,0.5500486365240734,0.8387567993724969,1.527112453324714,1.5810932996681697,1.4445035524636463,0.9260190847063577,6
-0.6704169176473068,-0.9011276613555669,-1.1022241427840804,-1.5773424484100755,-0.6727168193690546,0.27633301635841473,0.5417792671775232,1.4121600934369671,2.008075043929146,1.945358702777544,0.8317614385784835,6
-0.6691240203858612,-0.9107869881716235,-1.1307530227796454,-1.6870609129137508,-0.6714434951979162,0.6510119675197317,0.5442816898950968,1.5322249017971439,2.176925014750776,2.1424738010364885,0.8774225653139482,6
-0.668545618979425,-0.8862567691069325,-1.1460218908785793,-1.7438574304035208,-0.6707063075198887,0.23829715154754594,0.5138693827291015,1.2839752554669612,2.2699216443607684,2.2498328699089365,0.9457853042779923,6
-0.6677970995122723,-0.9323504805334079,-1.1695150969469976,-1.8331411683690313,-0.672750327899874,0.27699958126009666,1.0396080511416763,1.7819816304451987,2.416781585961392,2.4177275525288344,0.8936126626613161,6
-0.6677290522879856,-0.9126406101932197,-1.1156264930592938,-1.6356706605531368,-0.6722141914067631,0.4731195883722905,0.9511028049065599,1.5718227753643608,2.095580044124697,2.052847899173276,0.9582992013537418,6
-0.6675929578394124,-0.8820232454445434,-1.0683672704556324,-1.4605654872776912,-0.6694664918795697,0.09526944753923153,0.45904942160247236,1.2536912135967762,1.8352264279589576,1.7514869091127248,0.9606559818520525,6
-0.6675249106151259,-0.9146479244929882,-1.0541152695513434,-1.4087982840665267,-0.6720131402218465,0.8564846648773505,0.9514253929158701,1.5960673078021912,1.7603958397483568,1.6639173708271329,0.8915694600446071,6
-0.6674568633908392,-0.8762900577345312,-1.1652808358151543,-1.8172748005373434,-0.6695000004103892,0.7944700370520933,0.49080606053260223,1.19670847611447,2.3921145973255173,2.3908491180646707,0.9912922878141261,6
-0.6673888161665527,-0.9204975457470703,-1.1059015460178816,-1.6071858505622993,-0.6721806828759437,0.5512674367558608,1.008577020173816,1.66039967088733,2.04182085477128,1.99184144619536,0.6758784916838203,6
-0.6669465092086897,-0.9264216844693577,-1.1148587037507924,-1.6412263693520726,-0.6720131402218465,0.36751104381822713,1.0598700190653076,1.730331324570531,2.0946143906343897,2.0537082491992718,0.7158630075236467,6
-0.6669124855965464,-0.8876027408763829,-1.0928942772483212,-1.561907215921941,-0.6693994748179309,0.41675788864028046,0.5737445130203399,1.3208993699892877,1.971225706739034,1.9114408731081707,0.6377782039073724,6
-0.6665042022508266,-0.9295095020580971,-1.1743415013503509,-1.8541002097999348,-0.6702706966192361,0.7454220378173573,0.814091290063072,1.7700137060103533,2.452975958175469,2.4618003873328385,0.9763144001939882,6
-0.6661979897415369,-0.9082114781767927,-1.1122247986879246,-1.6287276688874595,-0.6708403416431664,0.8684571677024837,0.9787941897433359,1.5467919610705851,2.0828485326290154,2.042063949411228,1.0008233989507633,6
-0.6651772813772378,-0.9196871682803425,-1.0716899378040217,-1.4851456496689144,-0.6709408672356247,0.6470606803100785,1.1889462989970274,1.6835476383298706,1.863038927877171,1.7898585527102189,0.8871874219587911,6
-0.6639524313400788,-0.9218109161241813,-1.1776652234024088,-1.8753473652839359,-0.669332457756292,0.6881276172105046,1.114814284104853,1.723953312195186,2.485898864304125,2.5054676848854203,1.0239221024659637,6
-0.6638163368915055,-0.9161429311988485,-1.076577650208715,-1.5108250868940125,-0.669097898040556,0.2183738290629801,1.0960676195903276,1.665196229302386,1.8950599976157485,1.8305389284153393,0.815503012081582,6
-0.6637823132793622,-0.896889480351415,-1.1212731387579238,-1.6766926114974139,-0.6652444169963214,0.29497707369568055,0.37883382697200285,1.4619219287047809,2.145436313979899,2.1200005436026714,0.7812896636373101,6
-0.6635101243822158,-0.9383677660909512,-1.2369929562542517,-2.0874057878310115,-0.6680256250543342,0.6894709232652824,0.9514410921989997,1.9096820509027737,2.881245800222646,2.944713215758018,1.0161677792821318,6
-0.6630678174243528,-0.8650286053520702,-1.0717120819193977,-1.4994645502992276,-0.6658475705510711,-0.20374043069525186,0.6250022422894744,1.1429104175587765,1.871949810345986,1.8053994303056025,0.6519586880516356,6
