Perimeter,MinorAxisLength,Eccentricity,ConvexArea,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,target
-0.931935977116518,-0.31433107093686546,-2.6774247968425695,-0.7119553089586088,0.21994540601036136,0.4221178258269391,1.1588469118381588,2.0850168137256135,0.19005778252171807,2.3298475808731527,6
-0.916459630438719,-0.37891010619536414,-2.204909520575825,-0.7098107629861652,0.2672370005988898,0.3079169392393058,1.0214837342713154,1.8555079127859908,0.27824518866724834,2.0921020121622167,6
-0.937981206724638,-0.39868256178037503,-2.0612996670362524,-0.7104474250717344,0.09404075713539044,0.4649751482748764,1.2472012480743973,1.7715041448063624,0.3123326452368113,2.0078516840783442,6
-0.8825681544307913,-0.3723187475260647,-2.2429573054596514,-0.7056221966337363,0.5185183593298293,-0.3730448425531635,0.6888686950353569,1.8767699064557715,0.26767236711653264,2.11193065696231,6
-0.9824308765088431,-0.3626536885899641,-2.292409114926932,-0.7121898686743449,0.29080376847079936,1.0235188666478519,1.7404840892726647,1.8979726439701197,0.2573438810550576,2.131902050539232,6
-0.9323318511663565,-0.3571049100074204,-2.3231995240569514,-0.7089060326540405,0.5308044664328976,0.42865001795684277,1.2078730453754163,1.911548486249511,0.2511726394047157,2.145070205352269,6
-0.9434582406376962,-0.3962783647573581,-2.0725571336117232,-0.7105479506641927,0.6433541339902921,0.775169756387426,1.3266534654051891,1.7854189121197575,0.30240961444371345,2.0183294442975175,6
-0.9707642353930181,-0.30659686130034364,-2.690902940576739,-0.7085374388150268,0.8246063925796223,0.4953594978134007,1.6274284504116934,2.0959591087543292,0.1753082405426113,2.3321130879312815,6
-0.9566338604846697,-0.28355184626369623,-2.843250098743186,-0.7088055070615823,0.7154881651718304,0.8376838716535194,1.4972304931436768,2.162642182101037,0.14497434366282752,2.3978833273067415,6
-0.9379486053322987,-0.36024548490487246,-2.272989667189888,-0.7068955208048747,0.6674112418800048,0.5645840888492072,1.306294729211232,1.8890426665032347,0.25280685430738825,2.116150982564295,6
-0.9213498392896635,-0.35527018952103245,-2.298645233285489,-0.705287111325542,0.6940317229791495,0.3640556401480287,1.1413671175812161,1.9018397995966831,0.24601857701936244,2.1277270686663567,6
-0.8364977297131305,-0.35935855198599426,-2.260240862382239,-0.7024053776750708,0.18942517285429433,-0.1082043880806449,0.3037000636442504,1.8793527068781122,0.2539373485818808,2.1040895506210187,6
-0.9872838266256855,-0.31220650785006304,-2.600403261779194,-0.7090400667773182,0.7044270498752052,1.2329870893218016,1.8578136308655728,2.0531276304533317,0.1833137689092798,2.2801189452184083,6
-0.9372127453337755,-0.3186702326896474,-2.526319865309826,-0.7034441421304732,0.3982782043278217,0.5189998224292133,1.345584003398265,2.017889481915392,0.19207266503443904,2.239455696590928,6
-0.936793584575123,-0.4145003153714329,-1.8704073499588858,-0.7037122103770287,0.31070173206379625,0.7809827923152549,1.3570015574740981,1.6667869662960977,0.3324743881759285,1.8863691162029859,6
-0.959325804023571,-0.33808897215557265,-2.3476432485582404,-0.7011655620347519,0.7183381490284424,0.608771334130222,1.6220560800366053,1.9272584937975015,0.22092726987610542,2.1410564456273407,6
-0.9470350791115302,-0.3353878071109436,-2.369168800843969,-0.7022378350209737,0.18566114501800077,0.8426310813643424,1.4920324423551818,1.9405228426403804,0.2152110588107973,2.154142309969031,6
-0.9308275297769708,-0.3262984355926282,-2.430971187116075,-0.7011990705655713,0.9032492808561465,0.6414471338282267,1.3203564250081992,1.9704438820087113,0.20318904452136288,2.1844470355909236,6
-0.8899220970742597,-0.4028989842684692,-1.9131991311199918,-0.6959047226961012,0.3929203875255038,-0.3324510126372356,0.9023732132567931,1.6884926815120045,0.3177540602227092,1.9031378989868375,6
-0.9194636158757278,-0.43336356721175046,-1.7146812469480068,-0.6992220672472249,0.6557877763045846,0.6517882301134323,1.2309679407290017,1.573394156482327,0.3610412791262787,1.787763299362342,6
-0.9566664618770095,-0.3871667401712869,-2.0000339670009275,-0.7008974937881964,0.45429734446413017,0.995538658013407,1.6269517950290229,1.744034751585538,0.28946337460802174,1.9534392091462676,6
-0.8858469230318059,-0.2522320018998655,-2.90916739884321,-0.6953685862029902,1.2001725779980277,0.15106819735113686,0.9043894811844436,2.176866409072957,0.11271674744203089,2.388972444837927,6
-0.9220810419464239,-0.5595371561704083,-1.0047503152583963,-0.6991885587164054,0.6024533683277727,0.9329150778828119,1.279819552628568,1.0721402200647066,0.576149463376516,1.3196060902746787,6
-0.9405241153271295,-0.3822776579444117,-1.9813657188708391,-0.6961057738810178,0.36486117247179933,0.8337285125420009,1.5120401652755324,1.73173617069275,0.28361791361,1.9327070485587219,6
-0.9339805501503895,-0.3599423370787088,-2.120433820087545,-0.6952010435488931,0.6056810382382715,0.7050503062137607,1.445918858587919,1.8083399805203395,0.25150107587757126,2.0076535151881596,6
-0.9079506670380755,-0.19708911975670584,-3.382782219433999,-0.6952345520797125,1.0153085879614987,0.7636047611948803,1.1773491351742584,2.3926188845181517,0.021088283156366367,2.608620827441824,6
-0.9236179647281496,-0.16806883527265587,-3.633865350808895,-0.6936931596620187,0.39486282549068485,0.5712687575782127,1.3483957633445052,2.4791838135223356,-0.01288320258315899,2.7003663060078527,6
-0.905291324891514,-0.3304347048614106,-2.2818460951062693,-0.6918836989977694,0.8239977996161999,0.5164025588369099,1.179470671725049,1.8909756504533448,0.21157435522456777,2.0846925109461574,6
-0.9556232173221412,-0.27871089281638056,-2.662371247060322,-0.6938271937852964,0.46592900416970245,0.8962389718106633,1.7129027502674559,2.084031521506845,0.13454670696803758,2.280219709060875,6
-0.9499272883462316,-0.37214431233170414,-2.002076111640467,-0.6928554463915328,0.5346244636519519,0.8393841255212724,1.661240169788458,1.74074048681262,0.2708912216052203,1.9343914841252918,6
-0.9322573336981518,-0.33176623964562896,-2.2597733943756424,-0.6921852757751442,1.041962417739968,0.7171393993921084,1.4725697186020985,1.8775743225954744,0.2149676085950686,2.0696367134842424,6
-0.9373571229284222,-0.27198645303274943,-2.6968050303510633,-0.6929894805148106,-0.07461465086650891,0.8911498233757457,1.5283140007040843,2.0977765253040963,0.12697142152807497,2.292440683754725,6
-0.9169952247414416,-0.29661936929295046,-2.484842762390144,-0.6907444089499087,0.816464717120628,0.654926366268049,1.3279262357973385,1.9890589380335486,0.16722657865393326,2.179192201206279,6
-0.8653499619337035,-0.23543963053382053,-2.9572900288607307,-0.6883653032617291,1.084756967442749,0.24517249613455872,0.8040984374083229,2.2101704672855638,0.07985450941271671,2.4058302356826236,6
-0.889032544797564,-0.45775027020288184,-1.461842228269918,-0.6876951326453404,-0.06664149658299562,0.20140483032434767,1.048833286989554,1.399913268393377,0.40944626420122,1.6043899000464958,6
-0.9290530825653425,-0.27402152216117664,-2.6559660459189702,-0.6892700335938537,0.6419033234000225,0.6382864165129761,1.4750557384998342,2.083043203026432,0.12634110678771587,2.2717337141277953,6
-0.9094177296933591,-0.3952417314006288,-1.8264548951307837,-0.6883653032617291,0.7323727118584411,0.5623395214804248,1.2761405220104383,1.6400762048049289,0.3042483275275979,1.8299598377926922,6
-0.8540698801841916,-0.24202254968555384,-2.8760992330985538,-0.683305515107995,0.5751270885865629,-0.17515129271205163,0.7318042843998992,2.181808505851961,0.08330796138201571,2.3695972373289345,6
-0.9237716570063222,-0.35302560637233543,-2.0679519221721936,-0.6874605729296044,0.38525850801658607,0.6482044923886378,1.446189573386837,1.77536438558777,0.24468092874312344,1.958801524962876,6
-0.8699747023041685,-0.28331894709940536,-2.5465029235978993,-0.6824678018375091,0.5492559719286978,-0.24377759051993542,0.89668646820758,2.025999602800095,0.14304710322776804,2.2085463879142346,6
-0.8698163526842332,-0.046963882495756455,-4.938185951762377,-0.6846458563407722,0.3165253064934608,0.25355655849662606,0.9012582952865773,2.8698526175598134,-0.17409062379757165,3.1136223355274755,6
-0.7765344545170241,-0.3738902780389241,-1.914629503311113,-0.6783462525467191,0.4285511218798094,-0.9127423242460709,0.007631539099762327,1.6818728805958376,0.2807646770816614,1.865648711397061,6
-0.8299215631440506,-0.33713733330900514,-2.14217574738506,-0.6804572899883433,0.3447206544525916,-0.2769488854002468,0.5275116462579139,1.8143236807630196,0.22301740063732386,1.9925137478575214,6
-0.8626533610530399,-0.3134825620182722,-2.2978214732028825,-0.6805578155808015,0.14689972165519863,-0.14223935859122272,0.8574701344676732,1.899631084162187,0.18690001190533984,2.0758185752195804,6
-0.8809054834214702,-0.34351254310321916,-2.108092649471912,-0.6833725321696338,0.8532987829872057,0.4175112690539385,1.0431757888370778,1.8047865636211857,0.2248862130206078,1.9814851452995295,6
-0.9422240450705531,-0.3182283788839466,-2.2654460123261457,-0.6862207572892854,0.816454969988251,0.9800331427577812,1.6866462940006235,1.8842680554090294,0.19244270936234678,2.059980178581173,6
-0.9281635302886466,-0.3299157366842541,-2.1844537698955393,-0.6845118222174945,0.2962812686155172,0.692489589365813,1.5389543483858852,1.8412316210975983,0.20927175882053134,2.0168079102762686,6
-0.8938482361803036,-0.21956461608133335,-2.9789027190379986,-0.6817306141594817,0.5741489628309252,0.36947447352845186,1.1952345133394187,2.221892268741196,0.05615839332396147,2.400775249585539,6
-0.9290577399071052,-0.3215797929968258,-2.2124985298193955,-0.6851819928338831,1.0103753537933677,1.0720528778250271,1.567678842002547,1.850293810403872,0.202055894426335,2.022885649374392,6
-0.8710505482513763,-0.2793338144514997,-2.517310151347359,-0.6811944776663708,0.5891767931882405,0.33846279784117594,0.9681834286006564,2.012406644245164,0.13688559958605545,2.1849021522793985,6
-0.9106845266528416,-0.5201798966301998,-1.0878465610866297,-0.6847463819332305,0.7742946786540583,1.1178749991372274,1.3832331446180282,1.1528793513491322,0.49587374660540995,1.3627179002741028,6
-0.9444129956990708,-0.2666041518143512,-2.6099172628823384,-0.6849474331181471,0.4615663144105209,1.1562967364571115,1.7426184392307202,2.0603482419273513,0.11655352284191366,2.2323417693127716,6
-0.889917439732497,-0.1810938410690126,-3.2814102923461173,-0.6802897473342461,0.5022894452266179,0.3404189715296471,1.1730609204894007,2.344031668081499,0.006200638509427839,2.5257946283314823,6
-0.9369845355873982,-0.39238131652189107,-1.7631134973597509,-0.6841097198476613,0.39900950490113235,1.0736752804531804,1.6683795780592532,1.59946681606247,0.3022086573565482,1.7763585117924738,6
-0.9622459573088491,-0.2803096619720773,-2.480391218034456,-0.6832720065771755,0.4117521333551662,1.2553536214181933,1.9702326572229847,1.997857793766046,0.13536824078693255,2.1640070901465314,6
-0.9370217943215003,-0.2749147480922331,-2.505482151495526,-0.6819986824060371,0.782263051325464,1.1154764497586518,1.7029348959970718,2.0070398620819945,0.13030359102626562,2.1720564417622548,6
-0.8121118882430868,-0.48352013509542513,-1.2312417270673388,-0.6777430989919693,0.2331715494461136,0.365143191856754,0.43898105411204424,1.247539383821364,0.445549488557016,1.4425463750710572,6
-0.9345208017948747,-0.2664567355068463,-2.5494365006256188,-0.681529562974565,0.8257032821368708,1.1032998277004362,1.681935826191792,2.0226349855790464,0.1230744475293933,2.1869039939497386,6
-0.8864570348027332,-0.4501605601126645,-1.4078089623455339,-0.6784802866699968,0.4877522409664659,0.6715293259313591,1.1878593787852032,1.3764587156214285,0.387124977876198,1.5592225076607487,6
-0.9044809474247861,-0.031919077282004875,-4.866853147103213,-0.6754310103654285,0.3771208785370697,0.36366745924348415,1.3949794021585005,2.851234063436838,-0.1920607908123894,3.0665001245978725,6
-0.9078342334940055,-0.42033485664032333,-1.5526637097831053,-0.6787818634473717,0.773079107032156,1.0752735965100084,1.4359618645641652,1.4716868880419267,0.34141742119153035,1.6443478017767084,6
-0.9129852534836671,-0.16385889891563207,-3.349012007952988,-0.6769724027831224,0.16581316357550777,0.7512201774000024,1.4916695922546293,2.3733595438972075,-0.019031427122196295,2.543571049540002,6
-0.7009318256814201,-0.4807955582696868,-1.2177219848969403,-0.6671879117838484,0.20081143777432706,-0.9274045944453726,-0.5242742622702663,1.2419834277649415,0.43782459189356965,1.4304664697566616,6
-0.858843655491066,-0.3792668411844901,-1.7588537238635662,-0.6724822596533185,0.6699859560925171,0.31887934003047347,0.9653744805322264,1.5973782236910077,0.2823174468212537,1.7585216322784742,6
-0.8680931362319955,-0.3003067681029472,-2.2481896941597594,-0.6713764781362773,0.944252973784449,0.13000513587106677,1.0600595491863911,1.8709760309153,0.17015417815725883,2.024049471754884,6
-0.8409315190713204,-0.28034679629332276,-2.3932530216652967,-0.6724152425916797,1.0041308544584382,0.3636939114602398,0.7912850469828027,1.9516208599820182,0.13741941951363495,2.1038158088489833,6
-0.9371382278655709,-0.2871019375413062,-2.3349234788276445,-0.6764697748208309,0.8246334270788537,1.16199837199239,1.7888404065755805,1.9170573725481987,0.15072862148913962,2.0689615957397147,6
-0.8184412156987382,-0.21417584648992338,-2.875895900464836,-0.6679586079926954,0.4579580363498453,-0.4214102477307978,0.5753266686637267,2.177112398588058,0.04850343326794268,2.332089576368039,6
-0.9123285682951119,-0.4316720343950551,-1.4594796308770746,-0.6744927715024844,0.5500486365240757,0.8387567993724969,1.5271124533247125,1.4104360356989023,0.3591751225635301,1.5810932996681692,6
-0.9011276613555669,-0.3040356120030252,-2.2169577929113524,-0.6727168193690546,0.276333016358417,0.5417792671775232,1.4121600934369654,1.856671526658671,0.17365809071672733,2.0080750439291455,6
-0.9107869881716235,-0.2540528244852831,-2.551933811195613,-0.6714434951979162,0.651011967519734,0.5442816898950968,1.5322249017971423,2.028663022181846,0.10193057497498592,2.1769250147507755,6
-0.8862567691069325,-0.2280896786582052,-2.7433262348851253,-0.6707063075198887,0.23829715154754819,0.5138693827291015,1.2839752554669595,2.1215168157481266,0.0641949062635407,2.269921644360768,6
-0.9323504805334079,-0.18512622125279635,-3.0742579075339904,-0.672750327899874,0.2769995812600989,1.0396080511416763,1.781981630445197,2.265596644554278,0.006931874430125967,2.4167815859613917,6
-0.9126406101932197,-0.2749001043527831,-2.389760669097707,-0.6722141914067631,0.4731195883722928,0.9511028049065599,1.571822775364359,1.9507054646451134,0.12905889646875884,2.0955800441246963,6
-0.8820232454445434,-0.34937771702398335,-1.9021274041206762,-0.6694664918795697,0.09526944753923379,0.45904942160247236,1.2536912135967744,1.6855481614719814,0.23574320736859233,1.8352264279589572,6
-0.9146479244929882,-0.36997200892288373,-1.77415295590448,-0.6720131402218465,0.8564846648773529,0.9514253929158701,1.5960673078021894,1.6075975675910747,0.2677670913822889,1.7603958397483563,6
-0.8762900577345312,-0.19278264837089107,-3.0124663318473783,-0.6695000004103892,0.7944700370520956,0.49080606053260223,1.1967084761144684,2.2426221772788653,0.014813464505150017,2.392114597325517,6
-0.9204975457470703,-0.2841135247926423,-2.3039547984614996,-0.6721806828759437,0.551267436755863,1.008577020173816,1.6603996708873283,1.8974083926053649,0.1493785793837359,2.0418208547712795,6
-0.9264216844693577,-0.26878425323085514,-2.406825161970625,-0.6720131402218465,0.3675110438182294,1.0598700190653076,1.7303313245705294,1.9514557334796843,0.12671911857722892,2.0946143906343893,6
-0.8876027408763829,-0.3024348384064134,-2.1730726402378604,-0.6693994748179309,0.41675788864028274,0.5737445130203399,1.320899369989286,1.8268758656356938,0.17642545571442778,1.9712257067390335,6
-0.9295095020580971,-0.17363431752950023,-3.158056852306161,-0.6702706966192361,0.7454220378173595,0.814091290063072,1.7700137060103518,2.3031935525314933,-0.010630181495780041,2.4529759581754687,6
-0.9082114781767927,-0.27549351875302197,-2.368588175510455,-0.6708403416431664,0.8684571677024859,0.9787941897433359,1.5467919610705834,1.9412980862686353,0.12879597023577136,2.0828485326290154,6
-0.9196871682803425,-0.3340572024050687,-1.9652523397855772,-0.6709408672356247,0.6470606803100807,1.1889462989970274,1.6835476383298689,1.7195750569216695,0.21539785152177449,1.8630389278771706,6
-0.9218109161241813,-0.1592113684673239,-3.245673163965513,-0.669332457756292,0.688127617210507,1.114814284104853,1.7239533121951842,2.340353767699308,-0.03112603383959361,2.4858988643041244,6
-0.9161429311988485,-0.32011717931943484,-2.0329198660564094,-0.669097898040556,0.21837382906298236,1.0960676195903276,1.6651962293023843,1.7555637020773172,0.1971426264361759,1.8950599976157483,6
-0.896889480351415,-0.24782966585198782,-2.5184134407282106,-0.6652444169963214,0.2949770736956828,0.37883382697200285,1.4619219287047793,2.0091535268684817,0.09573366039280395,2.1454363139798986,6
-0.9383677660909512,-0.054153630041588005,-4.316374432212353,-0.6680256250543342,0.6894709232652847,0.9514410921989997,1.909682050902772,2.7092635064567205,-0.1677033754103643,2.8812458002226458,6
-0.8650286053520702,-0.32205857468633586,-2.0027622299985945,-0.6658475705510711,-0.20374043069524958,0.6250022422894744,1.1429104175587748,1.7333339392199048,0.20421861761551713,1.8719498103459855,6
-0.8786280432994588,-0.2642022478007102,-2.3994789826459417,-0.6648423146264882,0.24445380408565592,0.5381488617206974,1.2897838710046998,1.956827282818456,0.11309387395803266,2.0903151333558054,6
-0.9186113223331347,-0.20898819579636466,-2.806130173457071,-0.6668193179448346,0.5205209965654088,0.9533667275559267,1.7136047936522585,2.152823687707125,0.036001600735144905,2.2877383711062738,6
-0.913516190444627,-0.2444138965330857,-2.5272171983398373,-0.6662831814517237,-0.03622729669715462,0.8590176920027702,1.6595938405874522,2.0157618410065767,0.08918440695294819,2.1486993830784487,6
-0.7676342744083046,-0.06306724782965853,-4.140457258233719,-0.6569678098839218,0.4285735178066122,-0.7307788154808442,0.21763257543384912,2.649188389303182,-0.1511363669116552,2.810316452112885,6
-0.8605342705509638,-0.22506761438762854,-2.6659931415783653,-0.6619940895068366,0.6828174121868817,0.28446522107959515,1.1255530831060698,2.088594522069043,0.05761378297726292,2.219491020603505,6
-0.9109080790574562,-0.11723733017912635,-3.575950823408942,-0.6651438914038631,0.8870308290837047,0.8926289969277797,1.650778923569283,2.4649573249892947,-0.08519942521020733,2.6104177826324824,6
-0.8658808988946634,-0.2577572221973125,-2.4022193299838914,-0.6620946150992948,0.2667699147459586,0.37277669945046354,1.1851418925147392,1.9490475939108824,0.11132421220806371,2.0784972140318234,6
-0.8940391871925789,-0.25554335827102637,-2.4249295068813175,-0.6651103828730437,0.7442644994364365,0.9877896639123585,1.4802110723182573,1.9659228586241675,0.10395608076984833,2.0947151544768565,6
-0.8878309506227603,-0.3709701716644234,-1.6587625626567697,-0.6628988198389612,0.33504694230019394,1.0671738417134877,1.4526965617143965,1.5324243822805454,0.2730105663923269,1.6695320448039128,6
-0.8536786634761158,-0.36046339404756156,-1.711772840185809,-0.6599500691268512,1.0908863811392266,0.6044877954838892,1.1082762155039694,1.563815371297093,0.2586620533140386,1.698127143898618,6
-0.9280424394028134,-0.1826720286342614,-2.9354333438777194,-0.6627982942465029,0.7567695185502874,1.1685632530405774,1.8904914563063084,2.209388943350885,0.0010784459704981473,2.333945310466803,6
-0.8810172596237776,-0.1284706543649774,-3.369853532144853,-0.6581406084626019,0.570162324386451,0.6646188455958458,1.4184947995265262,2.3888681586137985,-0.07151132617167757,2.516059161751814,6
-0.8646467033275202,-0.33742578412154106,-1.827763727164342,-0.657604471969491,0.6996330137484674,0.6593034554370631,1.2566227730077686,1.639303645763617,0.22045718964137068,1.7643172326176897,6
