Area,MajorAxisLength,MinorAxisLength,AspectRation,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor4,target
-0.7040662700570361,-1.149288809271486,-0.3552701895210331,-1.6053926529336753,1.141367117581218,1.9018397995966831,0.2460185770193625,2.127727068666357,0.8974170088463784,6
-0.7036239630991732,-1.1448783543559933,-0.3593585519859949,-1.592313968800099,0.3037000636442522,1.8793527068781122,0.2539373485818808,2.1040895506210187,0.824276981025709,6
-0.7033517742020267,-1.174340728677939,-0.31220650785006365,-1.7018265950269635,1.8578136308655746,2.0531276304533317,0.18331376890927983,2.2801189452184087,0.9099550626921775,6
-0.7014124283098583,-1.1661049101716108,-0.31867023268964806,-1.6791498505266953,1.3455840033982667,2.017889481915392,0.19207266503443907,2.2394556965909285,0.9299214383584644,6
-0.7003236727212725,-1.103571444559268,-0.4145003153714335,-1.4479799888662057,1.3570015574740997,1.6667869662960977,0.3324743881759286,1.8863691162029863,0.9532561880266481,6
-0.6986565157262505,-1.147355742559795,-0.33808897215557326,-1.621804498927117,1.622056080036607,1.9272584937975015,0.22092726987610545,2.141056445627341,0.8992961754912616,6
-0.6985204212776773,-1.149485014454804,-0.33538780711094424,-1.6289188111292925,1.4920324423551836,1.9405228426403804,0.21521105881079736,2.1541423099690316,0.9678777057725465,6
-0.6985204212776773,-1.1546313413645624,-0.3262984355926289,-1.6490269545816245,1.3203564250082007,1.9704438820087113,0.20318904452136294,2.184447035590924,0.9249870154643203,6
-0.6982822559926741,-1.1050234836531732,-0.4028989842684698,-1.4649212061018237,0.9023732132567949,1.6884926815120045,0.31775406022270924,1.9031378989868377,0.8518278922920965,6
-0.696479004549079,-1.0821845644626105,-0.4333635672117511,-1.3838190737621725,1.2309679407290035,1.573394156482327,0.36104127912627876,1.7877632993623422,0.9522827852261704,6
-0.6963769337126491,-1.1126415639686782,-0.3871667401712875,-1.4984301680015994,1.6269517950290246,1.744034751585538,0.2894633746080218,1.953439209146268,1.0331453873328793,6
-0.6952201308997766,-1.1857999080637707,-0.2522320018998661,-1.7899440003630385,0.9043894811844454,2.176866409072957,0.11271674744203092,2.3889724448379273,0.36025464668639257,6
-0.6949819656147735,-0.9862322187336535,-0.559537156170409,-1.0318540312370004,1.2798195526285698,1.0721402200647066,0.5761494633765161,1.319606090274679,0.33443520067089877,6
-0.6923961710918822,-1.1057654472895135,-0.3822776579444124,-1.4913225799286358,1.512040165275534,1.73173617069275,0.28361791361000005,1.9327070485587223,0.9799650633086854,6
-0.6921580058068791,-1.119031674362572,-0.3599423370787095,-1.5430460701833741,1.4459188585879208,1.8083399805203395,0.2515010758775713,2.00765351518816,0.949108355578029,6
-0.6918858169097327,-1.2176207897528701,-0.19708911975670645,-1.90728153530687,1.1773491351742602,2.3926188845181517,0.02108828315636637,2.6086208274418246,0.9740889865118304,6
-0.6913414391154398,-1.2310300952452067,-0.16806883527265648,-1.9618369686281005,1.348395763344507,2.4791838135223356,-0.012883202583158993,2.700366306007853,0.7696642755701982,6
-0.689810376568991,-1.1307536416168258,-0.33043470486141124,-1.5996951828539427,1.1794706717250507,1.8909756504533448,0.2115743552245678,2.084692510946158,0.8329724979833117,6
-0.6897763529568477,-1.1639092339005157,-0.2787108928163812,-1.720322472528801,1.7129027502674576,2.084031521506845,0.1345467069680376,2.2802197090608756,0.9537423142657245,6
-0.6890958807139816,-1.103480510456303,-0.37214431233170475,-1.499204523451714,1.6612401697884598,1.74074048681262,0.27089122160522033,1.9343914841252923,0.8945791635275122,6
-0.6890618571018383,-1.1275450419270152,-0.33176623964562957,-1.5921535928135118,1.4725697186021,1.8775743225954744,0.21496760859506867,2.069636713484243,0.7770277192082805,6
-0.6889597862654084,-1.165302492785631,-0.27198645303275004,-1.7304186852575965,1.528314000704086,2.0977765253040963,0.126971421528075,2.292440683754725,0.8803662402920464,6
-0.6879390779011092,-1.1455608804875554,-0.2966193692929511,-1.6661781000283162,1.3279262357973403,1.9890589380335486,0.16722657865393328,2.1791922012062797,0.6724615740773543,6
-0.6877009126161061,-1.1827784734066038,-0.23543963053382116,-1.802803822042302,0.8040984374083247,2.2101704672855638,0.07985450941271673,2.405830235682624,0.7303053050422589,6
-0.6872586056582431,-1.0392420004038403,-0.45775027020288245,-1.270539087978319,1.0488332869895558,1.399913268393377,0.4094462642012201,1.604389900046496,0.5414909289669588,6
-0.6865441098032337,-1.160027651690575,-0.27402152216117726,-1.7184302438498265,1.475055738499836,2.083043203026432,0.1263411067877159,2.271733714127796,1.0156772818180213,6
-0.6860337556210842,-1.0818369236445324,-0.3952417314006294,-1.4302759519970525,1.2761405220104398,1.6400762048049289,0.30424832752759795,1.8299598377926924,0.9290996480480443,6
-0.6848429291960684,-1.1747705338253807,-0.24202254968555445,-1.7809758061835885,0.731804284399901,2.181808505851961,0.08330796138201572,2.369597237328935,0.9512210376666478,6
-0.6846728111353519,-1.1044371080374187,-0.35302560637233604,-1.5238549568670123,1.4461895733868388,1.77536438558777,0.2446809287431235,1.9588015249628765,0.8235389341847787,6
-0.6843665986260622,-1.147784139881787,-0.28331894709940597,-1.6853898383571406,0.8966864682075818,2.025999602800095,0.14304710322776806,2.208546387914235,0.8767415744632104,6
-0.6839242916681991,-1.2843180133443917,-0.04696388249575709,-2.1771475535792186,0.9012582952865791,2.8698526175598134,-0.17409062379757168,3.113622335527476,0.9044834392451656,6
-0.6837881972196259,-1.0867125390060386,-0.3738902780389247,-1.4654825302102827,0.007631539099764196,1.6818728805958376,0.2807646770816615,1.8656487113970612,0.6191995771639525,6
-0.6825293235703236,-1.1088244457131555,-0.3371373333090058,-1.5508829224870344,0.5275116462579157,1.8143236807630196,0.22301740063732392,1.9925137478575217,0.7669992086732513,6
-0.6819168985517441,-1.123088710315466,-0.3134825620182728,-1.6051141174006,0.857470134467675,1.899631084162187,0.18690001190533986,2.075818575219581,0.842610128972591,6
-0.6817808041031709,-1.10626577773257,-0.34351254310321977,-1.5385683098412495,1.0431757888370796,1.8047865636211857,0.22488621302060782,1.98148514529953,1.0487554921347415,6
-0.681678733266741,-1.120127326173166,-0.3182283788839472,-1.5940978162599657,1.686646294000625,1.8842680554090294,0.1924427093623468,2.0599801785811733,0.8914008227832516,6
-0.6814745915938811,-1.1123381647646151,-0.3299157366842548,-1.5659351772823076,1.538954348385887,1.8412316210975983,0.20927175882053137,2.016807910276269,0.8922373372201919,6
-0.6803858360052953,-1.176422658945939,-0.21956461608133399,-1.8085066542990578,1.1952345133394204,2.221892268741196,0.05615839332396148,2.4007752495855392,0.8014746005563678,6
-0.6801476707202923,-1.1123886576830289,-0.32157979299682643,-1.575785871624312,1.5676788420025485,1.850293810403872,0.20205589442633506,2.0228856493743925,0.7082050813554915,6
-0.680011576271719,-1.1404371929960018,-0.2793338144515003,-1.6763491426510815,0.9681834286006582,2.012406644245164,0.13688559958605548,2.184902152279399,0.8972787400959439,6
-0.6794671984774261,-0.9828617389292141,-0.5201798966302005,-1.078923812422301,1.38323314461803,1.1528793513491322,0.49587374660541006,1.362717900274103,0.953028194130348,6
-0.6794671984774261,-1.148038530910502,-0.2666041518143519,-1.704693899917908,1.742618439230722,2.0603482419273513,0.11655352284191368,2.232341769312772,0.9911740346731517,6
-0.6790929387438498,-1.195250568053222,-0.18109384106901324,-1.8838231566599182,1.1730609204894022,2.344031668081499,0.00620063850942784,2.5257946283314827,0.7075178787638824,6
-0.6790589151317065,-1.066228809236391,-0.3923813165218917,-1.4042068455714893,1.6683795780592547,1.59946681606247,0.3022086573565483,1.7763585117924743,0.8453835562380173,6
-0.6772556636881113,-1.134759671867202,-0.2803096619720779,-1.6647739273233733,1.9702326572229862,1.997857793766046,0.13536824078693258,2.164007090146532,1.0092253536362246,6
-0.6767112858938183,-1.1357185874655527,-0.2749147480922337,-1.672658052416572,1.7029348959970734,2.0070398620819945,0.13030359102626565,2.172056441762255,0.9109128211082546,6
-0.6764050733845286,-0.9973657149498358,-0.48352013509542574,-1.15612144395958,0.4389810541120461,1.247539383821364,0.44554948855701604,1.4425463750710574,0.6834954663751238,6
-0.6763030025480987,-1.1379373075550427,-0.26645673550684695,-1.6862929145997443,1.6819358261917938,2.0226349855790464,0.12307444752939331,2.186903993949739,0.7304217176674215,6
-0.6755204594688027,-1.020755705735992,-0.4501605601126651,-1.2447367651510906,1.187859378785205,1.3764587156214285,0.3871249778761981,1.5592225076607489,0.9357728982563296,6
-0.6740914677587838,-1.270744270809415,-0.031919077282005506,-2.1679140356184488,1.394979402158502,2.851234063436838,-0.19206079081238941,3.0665001245978734,0.862090378399827,6
-0.6736831844130642,-1.0363572739888745,-0.42033485664032394,-1.3126052566354198,1.435961864564167,1.4716868880419267,0.3414174211915304,1.6443478017767086,0.9478805014663986,6
-0.6735811135766342,-1.1938947097760033,-0.1638588989156327,-1.8995615091414169,1.491669592254631,2.3733595438972075,-0.0190314271221963,2.5435710495400023,0.7899230631862251,6
-0.6727305232730516,-0.9918580593826708,-0.48079555826968745,-1.1490510975313024,-0.5242742622702643,1.2419834277649415,0.43782459189356976,1.4304664697566618,0.8113179091877348,6
-0.6713695787873194,-1.0567725121180478,-0.3792668411844907,-1.40242967330842,0.9653744805322282,1.5973782236910077,0.28231744682125376,1.7585216322784745,0.8606954974782084,6
-0.6712675079508894,-1.1057299346594553,-0.3003067681029479,-1.5881703271355505,1.060059549186393,1.8709760309153,0.17015417815725886,2.024049471754884,0.761915243869306,6
-0.6710633662780296,-1.11961885062078,-0.28034679629332343,-1.6368105778344637,0.7912850469828044,1.9516208599820182,0.13741941951363498,2.103815808848984,0.9319388737537821,6
-0.6708932482173131,-1.1133875622835843,-0.2871019375413068,-1.6175732519308657,1.788840406575582,1.9170573725481987,0.15072862148913965,2.068961595739715,0.7869943423990918,6
-0.6707911773808832,-1.1580099802633521,-0.21417584648992402,-1.7809203249816177,0.5753266686637285,2.177112398588058,0.048503433267942694,2.3320895763680394,0.8119618596577403,6
-0.6706210593201667,-1.0212772281475762,-0.4316720343950557,-1.2694232005899226,1.527112453324714,1.4104360356989023,0.3591751225635302,1.5810932996681697,0.9260190847063577,6
-0.6704169176473068,-1.1022241427840804,-0.3040356120030258,-1.5773424484100755,1.4121600934369671,1.856671526658671,0.17365809071672736,2.008075043929146,0.8317614385784835,6
-0.6691240203858612,-1.1307530227796454,-0.25405282448528377,-1.6870609129137508,1.5322249017971439,2.028663022181846,0.10193057497498595,2.176925014750776,0.8774225653139482,6
-0.668545618979425,-1.1460218908785793,-0.2280896786582058,-1.7438574304035208,1.2839752554669612,2.1215168157481266,0.06419490626354071,2.2699216443607684,0.9457853042779923,6
-0.6677970995122723,-1.1695150969469976,-0.18512622125279699,-1.8331411683690313,1.7819816304451987,2.265596644554278,0.006931874430125968,2.416781585961392,0.8936126626613161,6
-0.6677290522879856,-1.1156264930592938,-0.2749001043527838,-1.6356706605531368,1.5718227753643608,1.9507054646451134,0.12905889646875884,2.095580044124697,0.9582992013537418,6
-0.6675929578394124,-1.0683672704556324,-0.34937771702398396,-1.4605654872776912,1.2536912135967762,1.6855481614719814,0.23574320736859236,1.8352264279589576,0.9606559818520525,6
-0.6675249106151259,-1.0541152695513434,-0.3699720089228844,-1.4087982840665267,1.5960673078021912,1.6075975675910747,0.26776709138228894,1.7603958397483568,0.8915694600446071,6
-0.6674568633908392,-1.1652808358151543,-0.1927826483708917,-1.8172748005373434,1.19670847611447,2.2426221772788653,0.01481346450515002,2.3921145973255173,0.9912922878141261,6
-0.6673888161665527,-1.1059015460178816,-0.2841135247926429,-1.6071858505622993,1.66039967088733,1.8974083926053649,0.14937857938373592,2.04182085477128,0.6758784916838203,6
-0.6669465092086897,-1.1148587037507924,-0.2687842532308558,-1.6412263693520726,1.730331324570531,1.9514557334796843,0.12671911857722895,2.0946143906343897,0.7158630075236467,6
-0.6669124855965464,-1.0928942772483212,-0.30243483840641405,-1.561907215921941,1.3208993699892877,1.8268758656356938,0.1764254557144278,1.971225706739034,0.6377782039073724,6
-0.6665042022508266,-1.1743415013503509,-0.17363431752950087,-1.8541002097999348,1.7700137060103533,2.3031935525314933,-0.010630181495780043,2.452975958175469,0.9763144001939882,6
-0.6661979897415369,-1.1122247986879246,-0.2754935187530226,-1.6287276688874595,1.5467919610705851,1.9412980862686353,0.12879597023577138,2.0828485326290154,1.0008233989507633,6
-0.6651772813772378,-1.0716899378040217,-0.3340572024050693,-1.4851456496689144,1.6835476383298706,1.7195750569216695,0.21539785152177454,1.863038927877171,0.8871874219587911,6
-0.6639524313400788,-1.1776652234024088,-0.1592113684673245,-1.8753473652839359,1.723953312195186,2.340353767699308,-0.031126033839593614,2.485898864304125,1.0239221024659637,6
-0.6638163368915055,-1.076577650208715,-0.32011717931943545,-1.5108250868940125,1.665196229302386,1.7555637020773172,0.19714262643617594,1.8950599976157485,0.815503012081582,6
-0.6637823132793622,-1.1212731387579238,-0.24782966585198846,-1.6766926114974139,1.4619219287047809,2.0091535268684817,0.09573366039280397,2.145436313979899,0.7812896636373101,6
-0.6635101243822158,-1.2369929562542517,-0.054153630041588637,-2.0874057878310115,1.9096820509027737,2.7092635064567205,-0.16770337541036434,2.881245800222646,1.0161677792821318,6
-0.6630678174243528,-1.0717120819193977,-0.3220585746863365,-1.4994645502992276,1.1429104175587765,1.7333339392199048,0.20421861761551718,1.871949810345986,0.6519586880516356,6
-0.6625234396300599,-1.1107238982613923,-0.26420224780071083,-1.638839038431463,1.2897838710047016,1.956827282818456,0.11309387395803269,2.090315133355806,0.9948196363693791,6
-0.6622852743450568,-1.144260842256343,-0.2089881957963653,-1.7616397591349293,1.7136047936522603,2.152823687707125,0.03600160073514491,2.287738371106274,1.0245223406853998,6
-0.6622512507329135,-1.1206712420996674,-0.24441389653308632,-1.6794282759618393,1.659593840587454,2.0157618410065767,0.0891844069529482,2.148699383078449,0.8514712923533613,6
-0.6614687076536174,-1.2252079386981212,-0.06306724782965917,-2.0579648874048013,0.21763257543385098,2.649188389303182,-0.15113636691165522,2.8103164521128856,0.8042201900201209,6
-0.6610264006957545,-1.1318487619966204,-0.22506761438762918,-1.721390471394785,1.1255530831060716,2.088594522069043,0.05761378297726293,2.2194910206035052,1.0406724068138473,6
-0.6609243298593246,-1.1948305524204983,-0.11723733017912699,-1.9496861164608659,1.6507789235692847,2.4649573249892947,-0.08519942521020735,2.610417782632483,0.9693563301636549,6
-0.6606521409621781,-1.1072197764306115,-0.2577572221973132,-1.6397303586616248,1.185141892514741,1.9490475939108824,0.11132421220806372,2.078497214031824,0.7134641252261084,6
-0.6603799520650316,-1.1098593780587105,-0.25554335827102703,-1.647081768797697,1.480211072318259,1.9659228586241675,0.10395608076984836,2.0947151544768565,0.8795076396653895,6
-0.6577261103178538,-1.028750695187745,-0.37097017166442403,-1.3597745378067034,1.452696561714398,1.5324243822805454,0.27301056639232696,1.6695320448039133,0.7490440566614109,6
-0.6572497797478475,-1.0340010555034955,-0.36046339404756217,-1.3825819603960172,1.108276215503971,1.563815371297093,0.25866205331403863,1.6981271438986185,0.7067324386407844,6
-0.6570796616871311,-1.1479993087536167,-0.18267202863426205,-1.7969909203981582,1.89049145630631,2.209388943350885,0.0010784459704981475,2.3339453104668033,0.9941570506767597,6
-0.6551062921828192,-1.1758571676282494,-0.128470654364978,-1.9043370354552824,1.4184947995265278,2.3888681586137985,-0.07151132617167759,2.5160591617518144,1.0112605039962248,6
-0.6545959380006697,-1.0447755294253214,-0.33742578412154167,-1.430807655684291,1.2566227730077704,1.639303645763617,0.22045718964137073,1.7643172326176901,0.8805178527821295,6
-0.6540855838185201,-1.1554160688643627,-0.15724262568947586,-1.8375593086425075,1.9028710261823758,2.2732083271298897,-0.030693135092352376,2.392969410589111,0.9022426112430775,6
-0.6536092532485138,-1.1295478717506746,-0.19715180126566356,-1.7479461332003532,1.674742470277279,2.12408259751627,0.024987027702070595,2.238963633160216,0.8237823424010092,6
-0.6533710879635107,-1.089829350341183,-0.26290576076579897,-1.6019403569567439,1.1972907705472962,1.8976082885761647,0.1129247867172902,2.011924222711378,0.9308842581930368,6
-0.6532349935149374,-1.1454329058909851,-0.1707875075437581,-1.8051673718097523,1.2645331409260858,2.219715947322479,-0.012556536657326735,2.335831273718307,0.9012169838063813,6
-0.6529287810056477,-0.9971390014431495,-0.4045736269512448,-1.2578836610696555,1.5155504832251019,1.3940035000480848,0.3186065786145157,1.5315191685718745,0.9140044275448121,6
-0.6528607337813611,-1.0996956591405425,-0.24071402934587427,-1.6452571076269282,0.6333454231616705,1.9569297689587852,0.08816811296146998,2.0694973235021634,0.6910581458499525,6
-0.6527246393327879,-1.1500252977720946,-0.16208230943556862,-1.822737448040426,1.5949972283386016,2.250248779649792,-0.025425757697496894,2.36612088476383,0.9495514597599463,6
-0.6526565921085012,-1.036808012381955,-0.34416107629901455,-1.4077431748139078,1.327600512586427,1.6082169750148418,0.22818120103130576,1.7308989042635734,0.9591637836568254,6
-0.6523163559870682,-1.0692297826423784,-0.2930198262603816,-1.5290895263111624,1.4024082823053394,1.7887986769192559,0.15369782884751662,1.903319273903278,0.9961882899406663,6
-0.6504790809313297,-1.1158255931419647,-0.21098257899173511,-1.707869132411883,1.4645471112976929,2.0649890629704513,0.03989149254573179,2.172321786547418,0.9786548461144369,6
-0.6499347031370368,-1.029682864433384,-0.34042928678088935,-1.3989433652261214,1.4189158235063102,1.5868107946208831,0.2298986316440819,1.705236032984652,0.6871833999350491,6
-0.6499347031370368,-0.9922460667985218,-0.4011452804870158,-1.2529430164027546,1.3586102883328997,1.3869100729142707,0.3136720640600745,1.5192780411095321,0.9064850001916127,6
-0.6494243489548872,-0.9521830150727112,-0.45973447359089775,-1.100303994751215,0.36692562447836197,1.182095597158683,0.4005784794341165,1.333093330588862,0.9823089601962876,6
-0.6494243489548872,-1.0113707112473487,-0.36919055665504796,-1.3292294081397102,1.4171479942437928,1.4915468602482607,0.2681911373944128,1.6149835386845066,0.8319770089930665,6
-0.6491521600577408,-1.1366765159545023,-0.16861906429302512,-1.7917652444202359,1.4746350344342958,2.1951169795420498,-0.013450662904184587,2.3013935511579007,0.8213685059125316,6
-0.6490500892213109,-1.012834065388682,-0.3651433418326794,-1.3370025626735653,1.1684890765728158,1.501720143144475,0.26295120347842144,1.6237264814158763,0.8047415161240923,6
