Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor4,target
-0.9997235864741362,-1.2470937216002718,-0.24146669579997906,-1.9137372376063324,-3.411339671102763,-0.7207680525641192,0.4982447122384398,0.9897131486825698,1.7981689038149593,2.4028879827628966,0.08248819811014409,0.9531533492056041,6
-0.9336033054676023,-1.25543773988344,-0.22070579113173266,-1.9509444461061518,-3.5818927697326064,-0.7163114179651349,0.8155685735349927,0.12722571758280846,1.0907694979379439,2.455422371787239,0.062309273683533374,0.6221078222126598,6
-0.9376039620418508,-1.2465969550067404,-0.23429952318672362,-1.9204623209997684,-3.4414034630045234,-0.7168475544582458,0.24626356253193363,0.3717044169075104,1.1427247831105833,2.4053427202529427,0.07943488976815151,0.6851970232440624,6
-0.9349911933129179,-1.0362496744025205,-0.5645622695691757,-1.1238372970792638,-1.1701557897587864,-0.717718776259551,0.6052527774409212,0.6157611711160261,1.1209861726038441,1.2022754745072848,0.5763309444464233,0.621250371908379,6
-0.9776151851261035,-1.1119639524065879,-0.45337332373994155,-1.416001359667534,-1.7915713784193186,-0.7190926260231477,0.42268680157601984,0.9658315282357628,1.579486287351159,1.6166794926789358,0.39442140215996185,0.8480292977189399,6
-0.9423777373487258,-1.2091036089393603,-0.29733162728367113,-1.7830199047645332,-2.883601420167583,-0.7161773838418571,0.5770568981915575,0.43292861025369606,1.2069649098685367,2.182603501532027,0.1629861185326967,0.8745476796143496,6
-0.9916011824398052,-1.211770803013943,-0.28994324030898466,-1.7961505143446688,-2.9322877030082597,-0.7193271857388838,0.6125257524983116,1.138548804419395,1.7419697710115216,2.2018065959889594,0.1542440426042609,0.8068049644147316,6
-0.8647771088968789,-0.972645943289001,-0.6467134703027912,-0.8816431338284665,-0.7591890741842843,-0.7132956501913861,0.6344663840026206,0.015350260425011765,0.4347144925700803,0.8826185995866094,0.7190388050859966,0.39960372444183695,6
-0.8914683345395108,-1.1120801306379229,-0.4439697788605458,-1.427911533679256,-1.820642991550052,-0.710413916540915,0.3636453556390197,-0.26134766903517614,0.7181085199827614,1.633541757483328,0.3804305395804173,0.8324948841298843,6
-0.9614029784497814,-1.1332306673754997,-0.41146054631597634,-1.5081560520665267,-2.0258026142158947,-0.7162444009034961,0.22153486291754965,0.9107960783189186,1.4433204309281775,1.7541462401713914,0.3294379000306594,0.8956294078631981,6
-0.931935977116518,-1.1879702586272058,-0.3143310709368661,-1.7247520344432248,-2.6774247968425695,-0.7119553089586088,0.21994540601035908,0.4221178258269391,1.1588469118381606,2.0850168137256135,0.1900577825217181,0.7682751462604597,6
-0.916459630438719,-1.1469405692406018,-0.37891010619536475,-1.5731306887476646,-2.204909520575825,-0.7098107629861652,0.2672370005988875,0.3079169392393058,1.0214837342713172,1.8555079127859908,0.2782451886672484,0.9945095094549056,6
-0.937981206724638,-1.132081984365176,-0.39868256178037564,-1.5213943659673779,-2.0612996670362524,-0.7104474250717344,0.09404075713538818,0.4649751482748764,1.247201248074399,1.7715041448063624,0.31233264523681137,0.8184478373820816,6
-0.8825681544307913,-1.1498241710267936,-0.3723187475260653,-1.5863652960181613,-2.2429573054596514,-0.7056221966337363,0.518518359329827,-0.3730448425531635,0.6888686950353586,1.8767699064557715,0.2676723671165327,1.0260623922917858,6
-0.9824308765088431,-1.152769426943596,-0.3626536885899647,-1.6032819002495837,-2.292409114926932,-0.7121898686743449,0.2908037684707971,1.0235188666478519,1.7404840892726663,1.8979726439701197,0.2573438810550577,0.8784640671995151,6
-0.9323318511663565,-1.1548314332183074,-0.357104910007421,-1.6136551846167373,-2.3231995240569514,-0.7089060326540405,0.5308044664328952,0.42865001795684277,1.207873045375418,1.911548486249511,0.25117263940471574,0.8038290804099009,6
-0.9434582406376962,-1.1327511105157586,-0.3962783647573588,-1.5255546446526558,-2.0725571336117232,-0.7105479506641927,0.6433541339902898,0.775169756387426,1.326653465405191,1.7854189121197575,0.3024096144437135,1.0564490782967575,6
-0.9707642353930181,-1.185393672338431,-0.30659686130034425,-1.7286972388585669,-2.690902940576739,-0.7085374388150268,0.8246063925796201,0.4953594978134007,1.627428450411695,2.0959591087543292,0.17530824054261132,0.9089754481508029,6
-0.9566338604846697,-1.1948352677034209,-0.28355184626369684,-1.7719593809548282,-2.843250098743186,-0.7088055070615823,0.7154881651718281,0.8376838716535194,1.4972304931436784,2.162642182101037,0.14497434366282755,0.815071411123476,6
-0.9379486053322987,-1.1477537166339637,-0.3602454849048731,-1.5966768154458586,-2.272989667189888,-0.7068955208048747,0.6674112418800026,0.5645840888492072,1.3062947292112337,1.8890426665032347,0.2528068543073883,0.9164435711257409,6
-0.9213498392896635,-1.149288809271486,-0.3552701895210331,-1.6053926529336753,-2.298645233285489,-0.705287111325542,0.6940317229791473,0.3640556401480287,1.141367117581218,1.9018397995966831,0.2460185770193625,0.8974170088463784,6
-0.8364977297131305,-1.1448783543559933,-0.3593585519859949,-1.592313968800099,-2.260240862382239,-0.7024053776750708,0.18942517285429208,-0.1082043880806449,0.3037000636442522,1.8793527068781122,0.2539373485818808,0.824276981025709,6
-0.9872838266256855,-1.174340728677939,-0.31220650785006365,-1.7018265950269635,-2.600403261779194,-0.7090400667773182,0.704427049875203,1.2329870893218016,1.8578136308655746,2.0531276304533317,0.18331376890927983,0.9099550626921775,6
-0.9372127453337755,-1.1661049101716108,-0.31867023268964806,-1.6791498505266953,-2.526319865309826,-0.7034441421304732,0.3982782043278194,0.5189998224292133,1.3455840033982667,2.017889481915392,0.19207266503443907,0.9299214383584644,6
-0.936793584575123,-1.103571444559268,-0.4145003153714335,-1.4479799888662057,-1.8704073499588858,-0.7037122103770287,0.310701732063794,0.7809827923152549,1.3570015574740997,1.6667869662960977,0.3324743881759286,0.9532561880266481,6
-0.959325804023571,-1.147355742559795,-0.33808897215557326,-1.621804498927117,-2.3476432485582404,-0.7011655620347519,0.7183381490284402,0.608771334130222,1.622056080036607,1.9272584937975015,0.22092726987610545,0.8992961754912616,6
-0.9470350791115302,-1.149485014454804,-0.33538780711094424,-1.6289188111292925,-2.369168800843969,-0.7022378350209737,0.1856611450179985,0.8426310813643424,1.4920324423551836,1.9405228426403804,0.21521105881079736,0.9678777057725465,6
-0.9308275297769708,-1.1546313413645624,-0.3262984355926289,-1.6490269545816245,-2.430971187116075,-0.7011990705655713,0.9032492808561442,0.6414471338282267,1.3203564250082007,1.9704438820087113,0.20318904452136294,0.9249870154643203,6
-0.8899220970742597,-1.1050234836531732,-0.4028989842684698,-1.4649212061018237,-1.9131991311199918,-0.6959047226961012,0.3929203875255015,-0.3324510126372356,0.9023732132567949,1.6884926815120045,0.31775406022270924,0.8518278922920965,6
-0.9194636158757278,-1.0821845644626105,-0.4333635672117511,-1.3838190737621725,-1.7146812469480068,-0.6992220672472249,0.6557877763045824,0.6517882301134323,1.2309679407290035,1.573394156482327,0.36104127912627876,0.9522827852261704,6
-0.9566664618770095,-1.1126415639686782,-0.3871667401712875,-1.4984301680015994,-2.0000339670009275,-0.7008974937881964,0.4542973444641279,0.995538658013407,1.6269517950290246,1.744034751585538,0.2894633746080218,1.0331453873328793,6
-0.8858469230318059,-1.1857999080637707,-0.2522320018998661,-1.7899440003630385,-2.90916739884321,-0.6953685862029902,1.2001725779980255,0.15106819735113686,0.9043894811844454,2.176866409072957,0.11271674744203092,0.36025464668639257,6
-0.9220810419464239,-0.9862322187336535,-0.559537156170409,-1.0318540312370004,-1.0047503152583963,-0.6991885587164054,0.6024533683277704,0.9329150778828119,1.2798195526285698,1.0721402200647066,0.5761494633765161,0.33443520067089877,6
-0.9405241153271295,-1.1057654472895135,-0.3822776579444124,-1.4913225799286358,-1.9813657188708391,-0.6961057738810178,0.36486117247179706,0.8337285125420009,1.512040165275534,1.73173617069275,0.28361791361000005,0.9799650633086854,6
-0.9339805501503895,-1.119031674362572,-0.3599423370787095,-1.5430460701833741,-2.120433820087545,-0.6952010435488931,0.6056810382382692,0.7050503062137607,1.4459188585879208,1.8083399805203395,0.2515010758775713,0.949108355578029,6
-0.9079506670380755,-1.2176207897528701,-0.19708911975670645,-1.90728153530687,-3.382782219433999,-0.6952345520797125,1.0153085879614965,0.7636047611948803,1.1773491351742602,2.3926188845181517,0.02108828315636637,0.9740889865118304,6
-0.9236179647281496,-1.2310300952452067,-0.16806883527265648,-1.9618369686281005,-3.633865350808895,-0.6936931596620187,0.3948628254906826,0.5712687575782127,1.348395763344507,2.4791838135223356,-0.012883202583158993,0.7696642755701982,6
-0.905291324891514,-1.1307536416168258,-0.33043470486141124,-1.5996951828539427,-2.2818460951062693,-0.6918836989977694,0.8239977996161977,0.5164025588369099,1.1794706717250507,1.8909756504533448,0.2115743552245678,0.8329724979833117,6
-0.9556232173221412,-1.1639092339005157,-0.2787108928163812,-1.720322472528801,-2.662371247060322,-0.6938271937852964,0.4659290041697002,0.8962389718106633,1.7129027502674576,2.084031521506845,0.1345467069680376,0.9537423142657245,6
-0.9499272883462316,-1.103480510456303,-0.37214431233170475,-1.499204523451714,-2.002076111640467,-0.6928554463915328,0.5346244636519496,0.8393841255212724,1.6612401697884598,1.74074048681262,0.27089122160522033,0.8945791635275122,6
-0.9322573336981518,-1.1275450419270152,-0.33176623964562957,-1.5921535928135118,-2.2597733943756424,-0.6921852757751442,1.0419624177399658,0.7171393993921084,1.4725697186021,1.8775743225954744,0.21496760859506867,0.7770277192082805,6
-0.9373571229284222,-1.165302492785631,-0.27198645303275004,-1.7304186852575965,-2.6968050303510633,-0.6929894805148106,-0.07461465086651119,0.8911498233757457,1.528314000704086,2.0977765253040963,0.126971421528075,0.8803662402920464,6
-0.9169952247414416,-1.1455608804875554,-0.2966193692929511,-1.6661781000283162,-2.484842762390144,-0.6907444089499087,0.8164647171206257,0.654926366268049,1.3279262357973403,1.9890589380335486,0.16722657865393328,0.6724615740773543,6
-0.8653499619337035,-1.1827784734066038,-0.23543963053382116,-1.802803822042302,-2.9572900288607307,-0.6883653032617291,1.0847569674427469,0.24517249613455872,0.8040984374083247,2.2101704672855638,0.07985450941271673,0.7303053050422589,6
-0.889032544797564,-1.0392420004038403,-0.45775027020288245,-1.270539087978319,-1.461842228269918,-0.6876951326453404,-0.0666414965829979,0.20140483032434767,1.0488332869895558,1.399913268393377,0.4094462642012201,0.5414909289669588,6
-0.9290530825653425,-1.160027651690575,-0.27402152216117726,-1.7184302438498265,-2.6559660459189702,-0.6892700335938537,0.6419033234000203,0.6382864165129761,1.475055738499836,2.083043203026432,0.1263411067877159,1.0156772818180213,6
-0.9094177296933591,-1.0818369236445324,-0.3952417314006294,-1.4302759519970525,-1.8264548951307837,-0.6883653032617291,0.7323727118584389,0.5623395214804248,1.2761405220104398,1.6400762048049289,0.30424832752759795,0.9290996480480443,6
-0.8540698801841916,-1.1747705338253807,-0.24202254968555445,-1.7809758061835885,-2.8760992330985538,-0.683305515107995,0.5751270885865606,-0.17515129271205163,0.731804284399901,2.181808505851961,0.08330796138201572,0.9512210376666478,6
-0.9237716570063222,-1.1044371080374187,-0.35302560637233604,-1.5238549568670123,-2.0679519221721936,-0.6874605729296044,0.3852585080165838,0.6482044923886378,1.4461895733868388,1.77536438558777,0.2446809287431235,0.8235389341847787,6
-0.8699747023041685,-1.147784139881787,-0.28331894709940597,-1.6853898383571406,-2.5465029235978993,-0.6824678018375091,0.5492559719286956,-0.24377759051993542,0.8966864682075818,2.025999602800095,0.14304710322776806,0.8767415744632104,6
-0.8698163526842332,-1.2843180133443917,-0.04696388249575709,-2.1771475535792186,-4.938185951762377,-0.6846458563407722,0.3165253064934585,0.25355655849662606,0.9012582952865791,2.8698526175598134,-0.17409062379757168,0.9044834392451656,6
-0.7765344545170241,-1.0867125390060386,-0.3738902780389247,-1.4654825302102827,-1.914629503311113,-0.6783462525467191,0.42855112187980715,-0.9127423242460709,0.007631539099764196,1.6818728805958376,0.2807646770816615,0.6191995771639525,6
-0.8299215631440506,-1.1088244457131555,-0.3371373333090058,-1.5508829224870344,-2.14217574738506,-0.6804572899883433,0.3447206544525893,-0.2769488854002468,0.5275116462579157,1.8143236807630196,0.22301740063732392,0.7669992086732513,6
-0.8626533610530399,-1.123088710315466,-0.3134825620182728,-1.6051141174006,-2.2978214732028825,-0.6805578155808015,0.14689972165519635,-0.14223935859122272,0.857470134467675,1.899631084162187,0.18690001190533986,0.842610128972591,6
-0.8809054834214702,-1.10626577773257,-0.34351254310321977,-1.5385683098412495,-2.108092649471912,-0.6833725321696338,0.8532987829872035,0.4175112690539385,1.0431757888370796,1.8047865636211857,0.22488621302060782,1.0487554921347415,6
-0.9422240450705531,-1.120127326173166,-0.3182283788839472,-1.5940978162599657,-2.2654460123261457,-0.6862207572892854,0.8164549699882486,0.9800331427577812,1.686646294000625,1.8842680554090294,0.1924427093623468,0.8914008227832516,6
-0.9281635302886466,-1.1123381647646151,-0.3299157366842548,-1.5659351772823076,-2.1844537698955393,-0.6845118222174945,0.2962812686155149,0.692489589365813,1.538954348385887,1.8412316210975983,0.20927175882053137,0.8922373372201919,6
-0.8938482361803036,-1.176422658945939,-0.21956461608133399,-1.8085066542990578,-2.9789027190379986,-0.6817306141594817,0.574148962830923,0.36947447352845186,1.1952345133394204,2.221892268741196,0.05615839332396148,0.8014746005563678,6
-0.9290577399071052,-1.1123886576830289,-0.32157979299682643,-1.575785871624312,-2.2124985298193955,-0.6851819928338831,1.0103753537933655,1.0720528778250271,1.5676788420025485,1.850293810403872,0.20205589442633506,0.7082050813554915,6
-0.8710505482513763,-1.1404371929960018,-0.2793338144515003,-1.6763491426510815,-2.517310151347359,-0.6811944776663708,0.5891767931882382,0.33846279784117594,0.9681834286006582,2.012406644245164,0.13688559958605548,0.8972787400959439,6
-0.9106845266528416,-0.9828617389292141,-0.5201798966302005,-1.078923812422301,-1.0878465610866297,-0.6847463819332305,0.7742946786540561,1.1178749991372274,1.38323314461803,1.1528793513491322,0.49587374660541006,0.953028194130348,6
-0.9444129956990708,-1.148038530910502,-0.2666041518143519,-1.704693899917908,-2.6099172628823384,-0.6849474331181471,0.4615663144105186,1.1562967364571115,1.742618439230722,2.0603482419273513,0.11655352284191368,0.9911740346731517,6
-0.889917439732497,-1.195250568053222,-0.18109384106901324,-1.8838231566599182,-3.2814102923461173,-0.6802897473342461,0.5022894452266156,0.3404189715296471,1.1730609204894022,2.344031668081499,0.00620063850942784,0.7075178787638824,6
-0.9369845355873982,-1.066228809236391,-0.3923813165218917,-1.4042068455714893,-1.7631134973597509,-0.6841097198476613,0.3990095049011301,1.0736752804531804,1.6683795780592547,1.59946681606247,0.3022086573565483,0.8453835562380173,6
-0.9622459573088491,-1.134759671867202,-0.2803096619720779,-1.6647739273233733,-2.480391218034456,-0.6832720065771755,0.4117521333551639,1.2553536214181933,1.9702326572229862,1.997857793766046,0.13536824078693258,1.0092253536362246,6
-0.9370217943215003,-1.1357185874655527,-0.2749147480922337,-1.672658052416572,-2.505482151495526,-0.6819986824060371,0.7822630513254618,1.1154764497586518,1.7029348959970734,2.0070398620819945,0.13030359102626565,0.9109128211082546,6
-0.8121118882430868,-0.9973657149498358,-0.48352013509542574,-1.15612144395958,-1.2312417270673388,-0.6777430989919693,0.23317154944611132,0.365143191856754,0.4389810541120461,1.247539383821364,0.44554948855701604,0.6834954663751238,6
-0.9345208017948747,-1.1379373075550427,-0.26645673550684695,-1.6862929145997443,-2.5494365006256188,-0.681529562974565,0.8257032821368685,1.1032998277004362,1.6819358261917938,2.0226349855790464,0.12307444752939331,0.7304217176674215,6
-0.8864570348027332,-1.020755705735992,-0.4501605601126651,-1.2447367651510906,-1.4078089623455339,-0.6784802866699968,0.48775224096646363,0.6715293259313591,1.187859378785205,1.3764587156214285,0.3871249778761981,0.9357728982563296,6
-0.9044809474247861,-1.270744270809415,-0.031919077282005506,-2.1679140356184488,-4.866853147103213,-0.6754310103654285,0.3771208785370675,0.36366745924348415,1.394979402158502,2.851234063436838,-0.19206079081238941,0.862090378399827,6
-0.9078342334940055,-1.0363572739888745,-0.42033485664032394,-1.3126052566354198,-1.5526637097831053,-0.6787818634473717,0.7730791070321537,1.0752735965100084,1.435961864564167,1.4716868880419267,0.3414174211915304,0.9478805014663986,6
-0.9129852534836671,-1.1938947097760033,-0.1638588989156327,-1.8995615091414169,-3.349012007952988,-0.6769724027831224,0.1658131635755055,0.7512201774000024,1.491669592254631,2.3733595438972075,-0.0190314271221963,0.7899230631862251,6
-0.7009318256814201,-0.9918580593826708,-0.48079555826968745,-1.1490510975313024,-1.2177219848969403,-0.6671879117838484,0.20081143777432478,-0.9274045944453726,-0.5242742622702643,1.2419834277649415,0.43782459189356976,0.8113179091877348,6
-0.858843655491066,-1.0567725121180478,-0.3792668411844907,-1.40242967330842,-1.7588537238635662,-0.6724822596533185,0.6699859560925149,0.31887934003047347,0.9653744805322282,1.5973782236910077,0.28231744682125376,0.8606954974782084,6
-0.8680931362319955,-1.1057299346594553,-0.3003067681029479,-1.5881703271355505,-2.2481896941597594,-0.6713764781362773,0.9442529737844466,0.13000513587106677,1.060059549186393,1.8709760309153,0.17015417815725886,0.761915243869306,6
-0.8409315190713204,-1.11961885062078,-0.28034679629332343,-1.6368105778344637,-2.3932530216652967,-0.6724152425916797,1.004130854458436,0.3636939114602398,0.7912850469828044,1.9516208599820182,0.13741941951363498,0.9319388737537821,6
-0.9371382278655709,-1.1133875622835843,-0.2871019375413068,-1.6175732519308657,-2.3349234788276445,-0.6764697748208309,0.8246334270788515,1.16199837199239,1.788840406575582,1.9170573725481987,0.15072862148913965,0.7869943423990918,6
-0.8184412156987382,-1.1580099802633521,-0.21417584648992402,-1.7809203249816177,-2.875895900464836,-0.6679586079926954,0.457958036349843,-0.4214102477307978,0.5753266686637285,2.177112398588058,0.048503433267942694,0.8119618596577403,6
-0.9123285682951119,-1.0212772281475762,-0.4316720343950557,-1.2694232005899226,-1.4594796308770746,-0.6744927715024844,0.5500486365240734,0.8387567993724969,1.527112453324714,1.4104360356989023,0.3591751225635302,0.9260190847063577,6
-0.9011276613555669,-1.1022241427840804,-0.3040356120030258,-1.5773424484100755,-2.2169577929113524,-0.6727168193690546,0.27633301635841473,0.5417792671775232,1.4121600934369671,1.856671526658671,0.17365809071672736,0.8317614385784835,6
-0.9107869881716235,-1.1307530227796454,-0.25405282448528377,-1.6870609129137508,-2.551933811195613,-0.6714434951979162,0.6510119675197317,0.5442816898950968,1.5322249017971439,2.028663022181846,0.10193057497498595,0.8774225653139482,6
-0.8862567691069325,-1.1460218908785793,-0.2280896786582058,-1.7438574304035208,-2.7433262348851253,-0.6707063075198887,0.23829715154754594,0.5138693827291015,1.2839752554669612,2.1215168157481266,0.06419490626354071,0.9457853042779923,6
-0.9323504805334079,-1.1695150969469976,-0.18512622125279699,-1.8331411683690313,-3.0742579075339904,-0.672750327899874,0.27699958126009666,1.0396080511416763,1.7819816304451987,2.265596644554278,0.006931874430125968,0.8936126626613161,6
-0.9126406101932197,-1.1156264930592938,-0.2749001043527838,-1.6356706605531368,-2.389760669097707,-0.6722141914067631,0.4731195883722905,0.9511028049065599,1.5718227753643608,1.9507054646451134,0.12905889646875884,0.9582992013537418,6
-0.8820232454445434,-1.0683672704556324,-0.34937771702398396,-1.4605654872776912,-1.9021274041206762,-0.6694664918795697,0.09526944753923153,0.45904942160247236,1.2536912135967762,1.6855481614719814,0.23574320736859236,0.9606559818520525,6
-0.9146479244929882,-1.0541152695513434,-0.3699720089228844,-1.4087982840665267,-1.77415295590448,-0.6720131402218465,0.8564846648773505,0.9514253929158701,1.5960673078021912,1.6075975675910747,0.26776709138228894,0.8915694600446071,6
